bus0,carrier,p_nom_opt
ES1 1,photocatalysis,0.1423546377074364
ES1 10,H2 Electrolysis,0.003785959005219024
ES1 10,H2 Fuel Cell,4.455929967775819e-09
ES1 10,H2 turbine,1.741741421453993e-08
ES1 10,photocatalysis,0.1468030736455536
ES1 2,H2 Electrolysis,0.012642484675540742
ES1 2,H2 Fuel Cell,4.498036296448679e-09
ES1 2,H2 turbine,1.7417495376460602e-08
ES1 2,photocatalysis,0.05582276641656839
ES1 3,H2 Electrolysis,0.00981291539438342
ES1 3,H2 Fuel Cell,4.486741456910412e-09
ES1 3,H2 turbine,1.742226440306905e-08
ES1 3,photocatalysis,2.081204695957584e-08
ES1 4,H2 Electrolysis,0.025056305318382908
ES1 4,H2 Fuel Cell,4.464277609043424e-09
ES1 4,H2 turbine,1.7465476243481117e-08
ES1 4,photocatalysis,0.20975608826258343
ES1 5,H2 Electrolysis,0.01952122938316538
ES1 5,H2 Fuel Cell,4.460461355526092e-09
ES1 5,H2 turbine,1.742277980491777e-08
ES1 5,photocatalysis,0.2792405218744155
ES1 6,H2 Electrolysis,0.009447567147915151
ES1 6,H2 Fuel Cell,4.4647611954483185e-09
ES1 6,H2 turbine,1.7420338408309263e-08
ES1 6,photocatalysis,0.08789498975967056
ES1 7,H2 Electrolysis,0.06379338505327306
ES1 7,H2 Fuel Cell,4.432639550825063e-09
ES1 7,H2 turbine,1.7417424989792538e-08
ES1 7,photocatalysis,3.442159767298018e-08
ES1 8,H2 Electrolysis,0.011128843194984849
ES1 8,H2 Fuel Cell,4.459675605582432e-09
ES1 8,H2 turbine,1.746652559961594e-08
ES1 8,photocatalysis,0.12452078217299276
ES1 9,H2 Electrolysis,0.0011718886269246537
ES1 9,H2 Fuel Cell,4.45654048501015e-09
ES1 9,H2 turbine,1.7423590103596258e-08
ES1 9,photocatalysis,0.19587711886395295
ES4 0,H2 Electrolysis,9.34248692079401e-08
ES4 0,H2 Fuel Cell,4.657936693285864e-09
ES4 0,H2 turbine,1.888680109338587e-08
ES4 0,photocatalysis,0.014592864552822698
FI2 0,H2 Electrolysis,0.009531269490246125
FI2 0,H2 Fuel Cell,4.487816605686312e-09
FI2 0,H2 turbine,1.741750154338149e-08
FI2 0,photocatalysis,3.4046395356320752e-09
FI2 1,H2 Electrolysis,0.03028820623937653
FI2 1,H2 Fuel Cell,4.521922291492077e-09
FI2 1,H2 turbine,1.7419092381946242e-08
FI2 1,photocatalysis,5.395777102965283e-09
FI2 2,H2 Electrolysis,0.015073448537142708
FI2 2,H2 Fuel Cell,4.521227530488252e-09
FI2 2,H2 turbine,1.742274731101519e-08
FI2 2,photocatalysis,4.993267007171479e-09
FI2 3,H2 Electrolysis,0.03703333042798478
FI2 3,H2 Fuel Cell,4.507040345664252e-09
FI2 3,H2 turbine,1.741604188671645e-08
FI2 3,photocatalysis,5.2290828675810746e-09
FR1 0,H2 Electrolysis,0.027186992403911328
FR1 0,H2 Fuel Cell,4.933856500447164e-09
FR1 0,H2 turbine,2.0022363058298233e-08
FR1 0,photocatalysis,8.969472851890923e-09
FR1 1,H2 Electrolysis,0.08567780211729076
FR1 1,H2 Fuel Cell,4.556246992416985e-09
FR1 1,H2 turbine,1.7422134772649993e-08
FR1 1,photocatalysis,0.05551331918990968
FR1 10,H2 Electrolysis,0.012115754571619636
FR1 10,H2 Fuel Cell,4.95259559649119e-09
FR1 10,H2 turbine,1.9823821950659208e-08
FR1 10,photocatalysis,8.237577778623004e-09
FR1 11,H2 Electrolysis,0.023403400800257664
FR1 11,H2 Fuel Cell,4.5974283091004084e-09
FR1 11,H2 turbine,1.7418766432690784e-08
FR1 11,photocatalysis,0.042737122287680986
FR1 12,H2 Electrolysis,0.0009908683223292941
FR1 12,H2 Fuel Cell,4.799245916398573e-09
FR1 12,H2 turbine,1.842490001397205e-08
FR1 12,photocatalysis,1.1185231181986721e-08
FR1 13,H2 Electrolysis,3.852111011517423e-08
FR1 13,H2 Fuel Cell,4.785871840651001e-09
FR1 13,H2 turbine,1.748938131329056e-08
FR1 13,photocatalysis,1.598281431165111e-08
FR1 14,H2 Electrolysis,0.023088196598893947
FR1 14,H2 Fuel Cell,4.6560750038617295e-09
FR1 14,H2 turbine,1.8735448233913445e-08
FR1 14,photocatalysis,1.0916983096382382e-08
FR1 15,H2 Electrolysis,0.1177679692050231
FR1 15,H2 Fuel Cell,4.628242109206708e-09
FR1 15,H2 turbine,1.897141433328812e-08
FR1 15,photocatalysis,9.895465697680691e-09
FR1 16,H2 Electrolysis,0.0072239782140982355
FR1 16,H2 Fuel Cell,5.054712136743136e-09
FR1 16,H2 turbine,2.1322245625771536e-08
FR1 16,photocatalysis,8.067113255422555e-09
FR1 17,H2 Electrolysis,2.5893523986825555e-08
FR1 17,H2 Fuel Cell,4.816357039944072e-09
FR1 17,H2 turbine,1.763287266293117e-08
FR1 17,photocatalysis,1.2462722507228503e-08
FR1 18,H2 Electrolysis,0.03282087266948989
FR1 18,H2 Fuel Cell,4.8639858943358355e-09
FR1 18,H2 turbine,1.9533014843550836e-08
FR1 18,photocatalysis,9.37179292784996e-09
FR1 19,H2 Electrolysis,0.05192031623724556
FR1 19,H2 Fuel Cell,4.496908353232005e-09
FR1 19,H2 turbine,1.7422408389300058e-08
FR1 19,photocatalysis,4.307172941795647e-08
FR1 2,H2 Electrolysis,7.384975975112392e-08
FR1 2,H2 Fuel Cell,4.775031915183319e-09
FR1 2,H2 turbine,1.7452874417854787e-08
FR1 2,photocatalysis,1.126603955042955e-08
FR1 20,H2 Electrolysis,1.5983433787223472e-08
FR1 20,H2 Fuel Cell,5.105253158978477e-09
FR1 20,H2 turbine,2.051497478740109e-08
FR1 20,photocatalysis,9.430745348197283e-09
FR1 21,H2 Electrolysis,3.6516906524570534e-07
FR1 21,H2 Fuel Cell,4.533439271562487e-09
FR1 21,H2 turbine,1.741398446925406e-08
FR1 21,photocatalysis,1.3392428620397567e-08
FR1 3,H2 Electrolysis,0.009342994954940839
FR1 3,H2 Fuel Cell,4.663201726625863e-09
FR1 3,H2 turbine,1.9894172793897463e-08
FR1 3,photocatalysis,1.6713980063792966e-08
FR1 4,H2 Electrolysis,0.0001293222183527759
FR1 4,H2 Fuel Cell,4.6554668676053615e-09
FR1 4,H2 turbine,1.8136458595521216e-08
FR1 4,photocatalysis,1.2608145668531793e-08
FR1 5,H2 Electrolysis,0.0019237575677325742
FR1 5,H2 Fuel Cell,5.05268781299746e-09
FR1 5,H2 turbine,1.988354539698526e-08
FR1 5,photocatalysis,8.607780258857902e-09
FR1 6,H2 Electrolysis,0.06618337185453242
FR1 6,H2 Fuel Cell,4.724284453193389e-09
FR1 6,H2 turbine,1.958805591901945e-08
FR1 6,photocatalysis,8.612986474235754e-09
FR1 7,H2 Electrolysis,0.060194082229494135
FR1 7,H2 Fuel Cell,4.993842643964506e-09
FR1 7,H2 turbine,2.1411100109323327e-08
FR1 7,photocatalysis,7.786761051246782e-09
FR1 8,H2 Electrolysis,0.003884949728862844
FR1 8,H2 Fuel Cell,4.596599949418915e-09
FR1 8,H2 turbine,1.7480005888581366e-08
FR1 8,photocatalysis,2.104229306866424e-08
FR1 9,H2 Electrolysis,0.006894854151667596
FR1 9,H2 Fuel Cell,4.680729337747119e-09
FR1 9,H2 turbine,1.9229681668945595e-08
FR1 9,photocatalysis,1.1632576122962512e-08
GB0 0,H2 Electrolysis,0.12333457072580505
GB0 0,H2 Fuel Cell,5.0158981939457955e-09
GB0 0,H2 turbine,2.4453552177536516e-08
GB0 0,photocatalysis,7.074897800792058e-09
GB0 1,H2 Electrolysis,0.015517781549571985
GB0 1,H2 Fuel Cell,4.719139431256046e-09
GB0 1,H2 turbine,1.984954794516108e-08
GB0 1,photocatalysis,7.505647197940593e-09
GB0 10,H2 Electrolysis,0.07203147427049689
GB0 10,H2 Fuel Cell,5.063638278509726e-09
GB0 10,H2 turbine,2.3892727686788998e-08
GB0 10,photocatalysis,7.368542563644037e-09
GB0 11,H2 Electrolysis,0.09610872441933309
GB0 11,H2 Fuel Cell,4.640090080775492e-09
GB0 11,H2 turbine,1.9239247792688177e-08
GB0 11,photocatalysis,6.888750377200188e-09
GB0 12,H2 Electrolysis,0.12197596153491304
GB0 12,H2 Fuel Cell,4.989473012332232e-09
GB0 12,H2 turbine,2.3526258136215204e-08
GB0 12,photocatalysis,6.062888624180096e-09
GB0 13,H2 Electrolysis,0.08212305599101283
GB0 13,H2 Fuel Cell,4.271908098399628e-09
GB0 13,H2 turbine,1.7666213693848557e-08
GB0 13,photocatalysis,5.337308394452457e-09
GB0 14,H2 Electrolysis,0.0033929331124012384
GB0 14,H2 Fuel Cell,5.0866580105015e-09
GB0 14,H2 turbine,2.44570206783634e-08
GB0 14,photocatalysis,6.7874702667414755e-09
GB0 2,H2 Electrolysis,0.04322137294186304
GB0 2,H2 Fuel Cell,4.599676936280857e-09
GB0 2,H2 turbine,1.8767324719993397e-08
GB0 2,photocatalysis,5.603998205142653e-09
GB0 3,H2 Electrolysis,0.05164081114120162
GB0 3,H2 Fuel Cell,4.951151660538621e-09
GB0 3,H2 turbine,2.2110656962508213e-08
GB0 3,photocatalysis,6.376929322031274e-09
GB0 4,H2 Electrolysis,0.09771393812460435
GB0 4,H2 Fuel Cell,5.1361274522603626e-09
GB0 4,H2 turbine,2.4132686391113494e-08
GB0 4,photocatalysis,7.0246783002913504e-09
GB0 5,H2 Electrolysis,0.06477447033525591
GB0 5,H2 Fuel Cell,5.047104976917604e-09
GB0 5,H2 turbine,2.3831911243899815e-08
GB0 5,photocatalysis,6.485710022991676e-09
GB0 6,H2 Electrolysis,0.10529967539221924
GB0 6,H2 Fuel Cell,4.576211712145468e-09
GB0 6,H2 turbine,1.8800785426336023e-08
GB0 6,photocatalysis,7.952373449826133e-09
GB0 7,H2 Electrolysis,0.07255446137018431
GB0 7,H2 Fuel Cell,4.866285334446447e-09
GB0 7,H2 turbine,2.1464813329853463e-08
GB0 7,photocatalysis,7.584716370522918e-09
GB0 8,H2 Electrolysis,0.1229439090761878
GB0 8,H2 Fuel Cell,4.443855076749512e-09
GB0 8,H2 turbine,1.7662635820102137e-08
GB0 8,photocatalysis,5.441586048349859e-09
GB0 9,H2 Electrolysis,0.06240480401716843
GB0 9,H2 Fuel Cell,4.969234258228276e-09
GB0 9,H2 turbine,2.381065000992823e-08
GB0 9,photocatalysis,6.649875260870246e-09
GB5 0,H2 Electrolysis,0.0465423444592087
GB5 0,H2 Fuel Cell,4.461430040762997e-09
GB5 0,H2 turbine,1.7419693417697286e-08
GB5 0,photocatalysis,5.941995580987186e-09
GR1 0,H2 Electrolysis,0.016807712390642115
GR1 0,H2 Fuel Cell,4.703789268008373e-09
GR1 0,H2 turbine,1.838356655513625e-08
GR1 0,photocatalysis,0.11416415677428794
GR1 1,H2 Electrolysis,0.019199427289614643
GR1 1,H2 Fuel Cell,4.765675258547538e-09
GR1 1,H2 turbine,1.743701353253159e-08
GR1 1,photocatalysis,0.18503365853263043
HR1 0,H2 Electrolysis,4.126081804306521e-08
HR1 0,H2 Fuel Cell,5.100970091595572e-09
HR1 0,H2 turbine,1.750722719926023e-08
HR1 0,photocatalysis,1.7886511155359487e-08
HU1 0,H2 Electrolysis,3.3779389478766404e-08
HU1 0,H2 Fuel Cell,5.338910948184977e-09
HU1 0,H2 turbine,1.895653861271745e-08
HU1 0,photocatalysis,1.474867598064727e-08
IE5 0,H2 Electrolysis,0.12611849374409542
IE5 0,H2 Fuel Cell,4.514666652444099e-09
IE5 0,H2 turbine,1.9251399154858418e-08
IE5 0,photocatalysis,6.543500050700345e-09
IT1 0,H2 Electrolysis,0.016329422513015703
IT1 0,H2 Fuel Cell,4.929210223246236e-09
IT1 0,H2 turbine,1.7926401680775818e-08
IT1 0,photocatalysis,0.06827145658860692
IT1 1,H2 Electrolysis,2.3022789577015717e-08
IT1 1,H2 Fuel Cell,5.084654898381532e-09
IT1 1,H2 turbine,1.745123868029473e-08
IT1 1,photocatalysis,1.9162334713462258e-08
IT1 10,H2 Electrolysis,1.53235293313639e-07
IT1 10,H2 Fuel Cell,5.220846503008022e-09
IT1 10,H2 turbine,1.7822057465212065e-08
IT1 10,photocatalysis,2.2791323481105664e-08
IT1 11,H2 Electrolysis,0.032396383359197374
IT1 11,H2 Fuel Cell,4.933732092626398e-09
IT1 11,H2 turbine,1.786933829431616e-08
IT1 11,photocatalysis,0.06505216316567473
IT1 12,H2 Electrolysis,2.2799899080190124e-08
IT1 12,H2 Fuel Cell,5.0190728067797255e-09
IT1 12,H2 turbine,1.744914570232916e-08
IT1 12,photocatalysis,2.968633647669535e-08
IT1 13,H2 Electrolysis,2.076159427153837e-08
IT1 13,H2 Fuel Cell,5.454033119555631e-09
IT1 13,H2 turbine,1.749265289954183e-08
IT1 13,photocatalysis,2.2926551292478604e-08
IT1 2,H2 Electrolysis,1.9015138191827204e-08
IT1 2,H2 Fuel Cell,5.319811301595111e-09
IT1 2,H2 turbine,1.7492616763748902e-08
IT1 2,photocatalysis,2.49448672941364e-08
IT1 3,H2 Electrolysis,0.00016811815862859483
IT1 3,H2 Fuel Cell,5.231782130965286e-09
IT1 3,H2 turbine,1.804258470958576e-08
IT1 3,photocatalysis,5.6224042657695634e-08
IT1 4,H2 Electrolysis,0.00019858096545102827
IT1 4,H2 Fuel Cell,5.123753624388012e-09
IT1 4,H2 turbine,1.799451443363111e-08
IT1 4,photocatalysis,0.046798944155119544
IT1 5,H2 Electrolysis,3.040449825356097e-08
IT1 5,H2 Fuel Cell,5.04190479907625e-09
IT1 5,H2 turbine,1.743464385882249e-08
IT1 5,photocatalysis,1.3042275474690783e-08
IT1 6,H2 Electrolysis,2.789347336501137e-08
IT1 6,H2 Fuel Cell,5.34221335266812e-09
IT1 6,H2 turbine,1.7455902715336082e-08
IT1 6,photocatalysis,1.8154718706709815e-08
IT1 7,H2 Electrolysis,0.024313326152318186
IT1 7,H2 Fuel Cell,5.083411160747249e-09
IT1 7,H2 turbine,1.8036452007490758e-08
IT1 7,photocatalysis,0.1031245454321145
IT1 8,H2 Electrolysis,0.0050502075249653855
IT1 8,H2 Fuel Cell,5.261057808270384e-09
IT1 8,H2 turbine,1.809992632741932e-08
IT1 8,photocatalysis,6.498186278955059e-08
IT1 9,H2 Electrolysis,3.15518287658457e-08
IT1 9,H2 Fuel Cell,5.01176949053228e-09
IT1 9,H2 turbine,1.7444317467622835e-08
IT1 9,photocatalysis,1.8046873039818055e-08
IT3 0,H2 Electrolysis,0.001469725416377127
IT3 0,H2 Fuel Cell,4.444744426048381e-09
IT3 0,H2 turbine,1.8219196330538837e-08
IT3 0,photocatalysis,0.00020178649188262084
LT6 0,H2 Electrolysis,0.00676713158152544
LT6 0,H2 Fuel Cell,4.999814351274168e-09
LT6 0,H2 turbine,2.045300712984913e-08
LT6 0,photocatalysis,6.609999925847424e-09
LU1 0,H2 Electrolysis,1.919946065544092e-08
LU1 0,H2 Fuel Cell,5.3051177939862246e-09
LU1 0,H2 turbine,2.3010529579113136e-08
LU1 0,photocatalysis,6.656547095493716e-09
LV6 0,H2 Electrolysis,0.023244489306930176
LV6 0,H2 Fuel Cell,4.903670121387829e-09
LV6 0,H2 turbine,1.9512272673477114e-08
LV6 0,photocatalysis,6.5134193760218214e-09
ME1 0,H2 Electrolysis,7.877346675482128e-08
ME1 0,H2 Fuel Cell,5.007981278239602e-09
ME1 0,H2 turbine,1.7432808164472288e-08
ME1 0,photocatalysis,1.6464263372631766e-08
MK1 0,H2 Electrolysis,6.390694460496831e-08
MK1 0,H2 Fuel Cell,4.956286778965031e-09
MK1 0,H2 turbine,1.744801111855535e-08
MK1 0,photocatalysis,0.0029983758822304377
NL1 0,H2 Electrolysis,0.15351186517536533
NL1 0,H2 Fuel Cell,5.299389535818206e-09
NL1 0,H2 turbine,2.6812752929010196e-08
NL1 0,photocatalysis,6.921952250937543e-09
NL1 1,H2 Electrolysis,0.03286778722450791
NL1 1,H2 Fuel Cell,5.0969279604080334e-09
NL1 1,H2 turbine,2.2982920743666776e-08
NL1 1,photocatalysis,6.7105462706651776e-09
NL1 2,H2 Electrolysis,0.030202458031213318
NL1 2,H2 Fuel Cell,5.357931180812991e-09
NL1 2,H2 turbine,2.617251333350581e-08
NL1 2,photocatalysis,7.394730400396466e-09
NL1 3,H2 Electrolysis,2.8061804396465498e-08
NL1 3,H2 Fuel Cell,5.4099314301913626e-09
NL1 3,H2 turbine,2.5478354574819096e-08
NL1 3,photocatalysis,7.145357500310722e-09
NL1 4,H2 Electrolysis,0.1476044332765072
NL1 4,H2 Fuel Cell,5.235180673813952e-09
NL1 4,H2 turbine,2.4826524709803374e-08
NL1 4,photocatalysis,7.002345786860752e-09
NO2 0,H2 Electrolysis,0.02223994690824848
NO2 0,H2 Fuel Cell,4.683188203871954e-09
NO2 0,H2 turbine,1.9221548648611496e-08
NO2 0,photocatalysis,5.967215187896546e-09
NO2 1,H2 Electrolysis,0.001722496557103926
NO2 1,H2 Fuel Cell,4.4224584949528164e-09
NO2 1,H2 turbine,1.7422288904239995e-08
NO2 2,H2 Electrolysis,0.010200735294036863
NO2 2,H2 Fuel Cell,4.4680140032688385e-09
NO2 2,H2 turbine,1.8337565130618504e-08
NO2 2,photocatalysis,4.315004932128699e-09
NO2 3,H2 Electrolysis,0.033201290166455004
NO2 3,H2 Fuel Cell,4.623503771994649e-09
NO2 3,H2 turbine,1.9256723321096568e-08
NO2 3,photocatalysis,5.012890809142541e-09
NO2 4,H2 Electrolysis,9.956691941525051e-09
NO2 4,H2 Fuel Cell,4.263153097671974e-09
NO2 4,H2 turbine,1.7418082148769102e-08
NO2 4,photocatalysis,3.772204918872199e-09
NO2 5,H2 Electrolysis,0.023938287117927146
NO2 5,H2 Fuel Cell,4.412131358843018e-09
NO2 5,H2 turbine,1.7415788850498424e-08
NO2 5,photocatalysis,4.538548682664846e-09
PL1 0,H2 Electrolysis,3.9943352976025016e-08
PL1 0,H2 Fuel Cell,5.59654121950225e-09
PL1 0,H2 turbine,2.3351139885098925e-08
PL1 0,photocatalysis,7.107328553120777e-09
PL1 1,H2 Electrolysis,0.010295869001051058
PL1 1,H2 Fuel Cell,5.5590500182432175e-09
PL1 1,H2 turbine,2.232966569707294e-08
PL1 1,photocatalysis,7.212464074964281e-09
PL1 2,H2 Electrolysis,0.01319951006782449
PL1 2,H2 Fuel Cell,5.580410746903656e-09
PL1 2,H2 turbine,2.2472810508161116e-08
PL1 2,photocatalysis,6.662399923812966e-09
PL1 3,H2 Electrolysis,6.027051309368086e-08
PL1 3,H2 Fuel Cell,5.702922896250784e-09
PL1 3,H2 turbine,2.27826995289363e-08
PL1 3,photocatalysis,7.087868767284886e-09
PL1 4,H2 Electrolysis,0.006825313500517577
PL1 4,H2 Fuel Cell,5.59501994988286e-09
PL1 4,H2 turbine,2.2353253871408282e-08
PL1 4,photocatalysis,6.746566186545802e-09
