bus0,carrier,p_nom_opt
DE1 5,photocatalysis,5.990934031834193e-09
DE1 6,H2 Electrolysis,2.0284271945148362e-08
DE1 6,H2 Fuel Cell,5.021096142231733e-09
DE1 6,H2 turbine,1.9599277635515286e-08
DE1 6,photocatalysis,8.228217611235833e-09
DE1 7,H2 Electrolysis,2.587812069206231e-08
DE1 7,H2 Fuel Cell,5.227800555010518e-09
DE1 7,H2 turbine,1.9674259450074382e-08
DE1 7,photocatalysis,6.563572605842741e-09
DE1 8,H2 Electrolysis,0.02258977645771044
DE1 8,H2 Fuel Cell,5.005373501774891e-09
DE1 8,H2 turbine,1.9614211023059152e-08
DE1 8,photocatalysis,6.210909393227475e-09
DE1 9,H2 Electrolysis,2.4112238720337323e-08
DE1 9,H2 Fuel Cell,5.279852962357792e-09
DE1 9,H2 turbine,1.9725539123256826e-08
DE1 9,photocatalysis,6.561384706682415e-09
DK1 0,H2 Electrolysis,0.26329805585846977
DK1 0,H2 Fuel Cell,4.918574772642749e-09
DK1 0,H2 turbine,2.0320240496947113e-08
DK1 0,photocatalysis,5.822601656961744e-09
DK2 0,H2 Electrolysis,0.08303806299836251
DK2 0,H2 Fuel Cell,4.946151704548073e-09
DK2 0,H2 turbine,2.0281903510295864e-08
DK2 0,photocatalysis,6.572511073234445e-09
EE6 0,H2 Electrolysis,0.01174792695444033
EE6 0,H2 Fuel Cell,5.0769633339707e-09
EE6 0,H2 turbine,2.0270947555928826e-08
EE6 0,photocatalysis,5.543808391574645e-09
ES1 0,H2 Electrolysis,0.10857441810604444
ES1 0,H2 Fuel Cell,4.885702870746434e-09
ES1 0,H2 turbine,2.0368863539510328e-08
ES1 0,photocatalysis,0.4647976224251821
ES1 1,H2 Electrolysis,1.984732973980072e-08
ES1 1,H2 Fuel Cell,4.7972951936403415e-09
ES1 1,H2 turbine,1.9848129325794774e-08
ES1 1,photocatalysis,0.3299664552898371
ES1 10,H2 Electrolysis,0.038598240415451644
ES1 10,H2 Fuel Cell,4.869401593391162e-09
ES1 10,H2 turbine,2.032279465906442e-08
ES1 10,photocatalysis,1.5182368531655052e-07
ES1 2,H2 Electrolysis,0.035328109535882835
ES1 2,H2 Fuel Cell,4.908912463004995e-09
ES1 2,H2 turbine,2.0306606289291624e-08
ES1 2,photocatalysis,0.008509483415177672
ES1 3,H2 Electrolysis,0.013131780920897155
ES1 3,H2 Fuel Cell,4.90858911682132e-09
ES1 3,H2 turbine,1.960324659129514e-08
ES1 3,photocatalysis,1.24216312174169e-08
ES1 4,H2 Electrolysis,0.041451213379129465
ES1 4,H2 Fuel Cell,4.881184113105724e-09
ES1 4,H2 turbine,1.9669954403120134e-08
ES1 4,photocatalysis,0.6991869608146032
ES1 5,H2 Electrolysis,0.024175348564665185
ES1 5,H2 Fuel Cell,4.8955345674842185e-09
ES1 5,H2 turbine,1.9676908831966397e-08
ES1 5,photocatalysis,0.24167583064721093
ES1 6,H2 Electrolysis,0.005256272578007453
ES1 6,H2 Fuel Cell,4.899586124817121e-09
ES1 6,H2 turbine,2.0386314336375275e-08
ES1 6,photocatalysis,0.2929832934590588
ES1 7,H2 Electrolysis,0.10149747621358952
ES1 7,H2 Fuel Cell,4.852237101354668e-09
ES1 7,H2 turbine,1.961143009186744e-08
ES1 7,photocatalysis,1.3355468099526318e-08
ES1 8,H2 Electrolysis,0.06695636723845816
ES1 8,H2 Fuel Cell,4.8788932224302225e-09
ES1 8,H2 turbine,1.965998999515504e-08
ES1 8,photocatalysis,0.41506927396729393
ES1 9,H2 Electrolysis,0.01222072996717343
ES1 9,H2 Fuel Cell,4.882884678483401e-09
ES1 9,H2 turbine,2.0295425816667114e-08
ES1 9,photocatalysis,2.1919826348672577e-08
ES4 0,H2 Electrolysis,0.003780442467265855
ES4 0,H2 Fuel Cell,5.103553669765907e-09
ES4 0,H2 turbine,2.220262411549003e-08
ES4 0,photocatalysis,0.04864288146218257
FI2 0,H2 Electrolysis,0.009890294709550225
FI2 0,H2 Fuel Cell,4.908785993219408e-09
FI2 0,H2 turbine,1.9559522206518757e-08
FI2 0,photocatalysis,3.64798583623316e-09
FI2 1,H2 Electrolysis,0.03538333435212796
FI2 1,H2 Fuel Cell,4.949448040978381e-09
FI2 1,H2 turbine,1.956775264161873e-08
FI2 1,photocatalysis,5.226492730611283e-09
FI2 2,H2 Electrolysis,0.01766376238659115
FI2 2,H2 Fuel Cell,4.945329297339978e-09
FI2 2,H2 turbine,1.9568974567768464e-08
FI2 2,photocatalysis,4.894563782855924e-09
FI2 3,H2 Electrolysis,0.04477442027696883
FI2 3,H2 Fuel Cell,4.942472972328212e-09
FI2 3,H2 turbine,1.9569937661372493e-08
FI2 3,photocatalysis,5.0856981957989165e-09
FR1 0,H2 Electrolysis,1.9512795380407052e-07
FR1 0,H2 Fuel Cell,4.9997763366733675e-09
FR1 0,H2 turbine,1.9633108295820578e-08
FR1 0,photocatalysis,7.848841139669356e-09
FR1 1,H2 Electrolysis,0.0872869415440291
FR1 1,H2 Fuel Cell,4.904951691836405e-09
FR1 1,H2 turbine,1.959710627848285e-08
FR1 1,photocatalysis,7.309258439921767e-08
FR1 10,H2 Electrolysis,0.009369078472565287
FR1 10,H2 Fuel Cell,4.993293212157329e-09
FR1 10,H2 turbine,1.962728379557572e-08
FR1 10,photocatalysis,7.3529960042775264e-09
FR1 11,H2 Electrolysis,0.025067889526719504
FR1 11,H2 Fuel Cell,4.937111055299383e-09
FR1 11,H2 turbine,1.9587923758648995e-08
FR1 11,photocatalysis,4.2097029297290164e-08
FR1 12,H2 Electrolysis,5.408895678269372e-08
FR1 12,H2 Fuel Cell,4.977983825932705e-09
FR1 12,H2 turbine,1.9619610414337387e-08
FR1 12,photocatalysis,9.134760860492767e-09
FR1 13,H2 Electrolysis,3.054308117793925e-08
FR1 13,H2 Fuel Cell,5.005813384890241e-09
FR1 13,H2 turbine,1.960953301764836e-08
FR1 13,photocatalysis,1.2029756466677558e-08
FR1 14,H2 Electrolysis,0.022276273195091307
FR1 14,H2 Fuel Cell,4.917280930399543e-09
FR1 14,H2 turbine,1.9624697709350903e-08
FR1 14,photocatalysis,9.254648152923432e-09
FR1 15,H2 Electrolysis,0.13724767189520318
FR1 15,H2 Fuel Cell,4.888300318342685e-09
FR1 15,H2 turbine,1.9635051808887652e-08
FR1 15,photocatalysis,8.562268450748831e-09
FR1 16,H2 Electrolysis,0.0017127322714260982
FR1 16,H2 Fuel Cell,4.9893486668527804e-09
FR1 16,H2 turbine,1.9628987621100278e-08
FR1 16,photocatalysis,7.279918359192508e-09
FR1 17,H2 Electrolysis,2.820278730296763e-08
FR1 17,H2 Fuel Cell,5.018731449379619e-09
FR1 17,H2 turbine,1.961928894727186e-08
FR1 17,photocatalysis,9.880265341664075e-09
FR1 18,H2 Electrolysis,0.021260429005916036
FR1 18,H2 Fuel Cell,4.973067320902805e-09
FR1 18,H2 turbine,1.9631148604524403e-08
FR1 18,photocatalysis,8.054226268259639e-09
FR1 19,H2 Electrolysis,0.07430492255554666
FR1 19,H2 Fuel Cell,4.8915238701424895e-09
FR1 19,H2 turbine,1.9606828994256144e-08
FR1 19,photocatalysis,1.8886929056991314e-08
FR1 2,H2 Electrolysis,4.771888638527294e-08
FR1 2,H2 Fuel Cell,4.9362948879179585e-09
FR1 2,H2 turbine,1.9565933460437352e-08
FR1 2,photocatalysis,9.81596041242679e-09
FR1 20,H2 Electrolysis,1.8714539603931707e-08
FR1 20,H2 Fuel Cell,5.090457434851622e-09
FR1 20,H2 turbine,1.9628274390440668e-08
FR1 20,photocatalysis,8.125544912468851e-09
FR1 21,H2 Electrolysis,9.557687059310666e-08
FR1 21,H2 Fuel Cell,4.9098144805801e-09
FR1 21,H2 turbine,1.9590027741691027e-08
FR1 21,photocatalysis,1.0884838183335172e-08
FR1 3,H2 Electrolysis,0.003532045076342102
FR1 3,H2 Fuel Cell,4.922421452514464e-09
FR1 3,H2 turbine,2.0293940893097868e-08
FR1 3,photocatalysis,1.213403034316481e-08
FR1 4,H2 Electrolysis,2.0258218440579957e-05
FR1 4,H2 Fuel Cell,4.941626300055796e-09
FR1 4,H2 turbine,1.9621077088791852e-08
FR1 4,photocatalysis,1.0030169150464265e-08
FR1 5,H2 Electrolysis,8.091345614249932e-08
FR1 5,H2 Fuel Cell,5.059833125940062e-09
FR1 5,H2 turbine,1.9633671008569277e-08
FR1 5,photocatalysis,7.560959476575662e-09
FR1 6,H2 Electrolysis,0.06929261827656658
FR1 6,H2 Fuel Cell,4.93361105455729e-09
FR1 6,H2 turbine,1.9626445210895596e-08
FR1 6,photocatalysis,7.500334749403721e-09
FR1 7,H2 Electrolysis,0.039844250201860554
FR1 7,H2 Fuel Cell,4.971566432145933e-09
FR1 7,H2 turbine,1.9619311902212503e-08
FR1 7,photocatalysis,7.100902445464849e-09
FR1 8,H2 Electrolysis,0.00019092489397466126
FR1 8,H2 Fuel Cell,4.926766494454071e-09
FR1 8,H2 turbine,1.9608748105137216e-08
FR1 8,photocatalysis,1.416362289606347e-08
FR1 9,H2 Electrolysis,3.93833584061867e-06
FR1 9,H2 Fuel Cell,4.922965762749458e-09
FR1 9,H2 turbine,1.9620679595912273e-08
FR1 9,photocatalysis,9.599174962170437e-09
GB0 0,H2 Electrolysis,0.06028742916380105
GB0 0,H2 Fuel Cell,4.928629729460654e-09
GB0 0,H2 turbine,1.9643553839912057e-08
GB0 0,photocatalysis,6.5879922876887815e-09
GB0 1,H2 Electrolysis,0.01912480981771581
GB0 1,H2 Fuel Cell,4.9308096338936265e-09
GB0 1,H2 turbine,1.9644803680749916e-08
GB0 1,photocatalysis,6.9465713646135384e-09
GB0 10,H2 Electrolysis,0.049254373196562576
GB0 10,H2 Fuel Cell,4.952991190311524e-09
GB0 10,H2 turbine,1.9637493816542376e-08
GB0 10,photocatalysis,6.888068000985773e-09
GB0 11,H2 Electrolysis,0.061743219673077956
GB0 11,H2 Fuel Cell,4.897553882300115e-09
GB0 11,H2 turbine,1.9646623138992412e-08
GB0 11,photocatalysis,6.5468711524508585e-09
GB0 12,H2 Electrolysis,0.10723533816950728
GB0 12,H2 Fuel Cell,4.9457905033466655e-09
GB0 12,H2 turbine,1.9640596779662892e-08
GB0 12,photocatalysis,5.7817314598770515e-09
GB0 13,H2 Electrolysis,0.06760015832689543
GB0 13,H2 Fuel Cell,4.737877579536349e-09
GB0 13,H2 turbine,1.963957846140408e-08
GB0 13,photocatalysis,5.1507738761857746e-09
GB0 14,H2 Electrolysis,2.4678371026834375e-07
GB0 14,H2 Fuel Cell,4.975916897644723e-09
GB0 14,H2 turbine,1.9636853704227026e-08
GB0 14,photocatalysis,6.38462496833573e-09
GB0 2,H2 Electrolysis,0.03700166173956373
GB0 2,H2 Fuel Cell,4.906082188376268e-09
GB0 2,H2 turbine,1.9647882761953984e-08
GB0 2,photocatalysis,5.3344345368726895e-09
GB0 3,H2 Electrolysis,0.0382326288964478
GB0 3,H2 Fuel Cell,4.9559543595924275e-09
GB0 3,H2 turbine,1.9635956749309615e-08
GB0 3,photocatalysis,5.971857580001431e-09
GB0 4,H2 Electrolysis,0.020001481855102723
GB0 4,H2 Fuel Cell,4.971352287266926e-09
GB0 4,H2 turbine,1.9641656317291767e-08
GB0 4,photocatalysis,6.611513687876061e-09
GB0 5,H2 Electrolysis,0.026090609339359545
GB0 5,H2 Fuel Cell,4.964472355140693e-09
GB0 5,H2 turbine,1.9642296696255507e-08
GB0 5,photocatalysis,6.13426401079434e-09
GB0 6,H2 Electrolysis,0.12361624173036538
GB0 6,H2 Fuel Cell,4.89353653093861e-09
GB0 6,H2 turbine,1.9644747247917637e-08
GB0 6,photocatalysis,7.2263539814370695e-09
GB0 7,H2 Electrolysis,0.05956272523841411
GB0 7,H2 Fuel Cell,4.920452336033544e-09
GB0 7,H2 turbine,1.9632767375200506e-08
GB0 7,photocatalysis,6.998683527144472e-09
GB0 8,H2 Electrolysis,0.12012810392419528
GB0 8,H2 Fuel Cell,4.882665978307014e-09
GB0 8,H2 turbine,1.9647616497852666e-08
GB0 8,photocatalysis,5.260950297433207e-09
GB0 9,H2 Electrolysis,0.031438759578189354
GB0 9,H2 Fuel Cell,4.928400087186448e-09
GB0 9,H2 turbine,1.9648471520719986e-08
GB0 9,photocatalysis,6.210670949978592e-09
GB5 0,H2 Electrolysis,0.05193052099158594
GB5 0,H2 Fuel Cell,4.878619046371671e-09
GB5 0,H2 turbine,2.0323720110570765e-08
GB5 0,photocatalysis,5.674758626858683e-09
GR1 0,H2 Electrolysis,0.005743756115767596
GR1 0,H2 Fuel Cell,5.1363898207448905e-09
GR1 0,H2 turbine,2.0362841177421805e-08
GR1 0,photocatalysis,0.3805471891294686
GR1 1,H2 Electrolysis,0.014908656978949079
GR1 1,H2 Fuel Cell,5.142510376001612e-09
GR1 1,H2 turbine,1.965964605504046e-08
GR1 1,photocatalysis,8.287687742424526e-08
HR1 0,H2 Electrolysis,2.4019251428533988e-08
HR1 0,H2 Fuel Cell,5.27333068684621e-09
HR1 0,H2 turbine,1.9601233944504218e-08
HR1 0,photocatalysis,1.1582296872373576e-08
HU1 0,H2 Electrolysis,1.7685728818834264e-08
HU1 0,H2 Fuel Cell,5.382229568521415e-09
HU1 0,H2 turbine,1.9610003285753082e-08
HU1 0,photocatalysis,1.0337820276730314e-08
IE5 0,H2 Electrolysis,0.12382753222527806
IE5 0,H2 Fuel Cell,4.8855802561485055e-09
IE5 0,H2 turbine,2.0322522243480483e-08
IE5 0,photocatalysis,6.182880045762645e-09
IT1 0,H2 Electrolysis,0.00942236819027582
IT1 0,H2 Fuel Cell,5.253851984784218e-09
IT1 0,H2 turbine,1.969388709668616e-08
IT1 0,photocatalysis,0.22757152215357845
IT1 1,H2 Electrolysis,2.3306625420220028e-08
IT1 1,H2 Fuel Cell,5.232439479742587e-09
IT1 1,H2 turbine,1.9596824241537546e-08
IT1 1,photocatalysis,1.2501767003482684e-08
IT1 10,H2 Electrolysis,7.058213139207365e-08
IT1 10,H2 Fuel Cell,5.386417424329096e-09
IT1 10,H2 turbine,1.962379897001455e-08
IT1 10,photocatalysis,2.1411685554705184e-08
IT1 11,H2 Electrolysis,0.020392720664813593
IT1 11,H2 Fuel Cell,5.243289565856746e-09
IT1 11,H2 turbine,1.9677692365116186e-08
IT1 11,photocatalysis,0.21684054438776776
IT1 12,H2 Electrolysis,2.663486146261512e-08
IT1 12,H2 Fuel Cell,5.245412366566331e-09
IT1 12,H2 turbine,1.9619907763294013e-08
IT1 12,photocatalysis,1.7580477515628837e-08
IT1 13,H2 Electrolysis,2.0564019181555074e-08
IT1 13,H2 Fuel Cell,5.469332775180307e-09
IT1 13,H2 turbine,1.9615080700089446e-08
IT1 13,photocatalysis,1.3782761915313175e-08
IT1 2,H2 Electrolysis,2.008099549211305e-08
IT1 2,H2 Fuel Cell,5.382097337565304e-09
IT1 2,H2 turbine,1.9603168650833704e-08
IT1 2,photocatalysis,1.5421783592884915e-08
IT1 3,H2 Electrolysis,1.0274067576755717e-07
IT1 3,H2 Fuel Cell,5.405599620394796e-09
IT1 3,H2 turbine,1.9655471127866523e-08
IT1 3,photocatalysis,5.478701496791821e-08
IT1 4,H2 Electrolysis,0.0009947005998885738
IT1 4,H2 Fuel Cell,5.330386580688625e-09
IT1 4,H2 turbine,1.9668463977929114e-08
IT1 4,photocatalysis,2.251321229907177e-07
IT1 5,H2 Electrolysis,2.620511300834856e-08
IT1 5,H2 Fuel Cell,5.12291446526099e-09
IT1 5,H2 turbine,1.9567384665499717e-08
IT1 5,photocatalysis,1.068211012104153e-08
IT1 6,H2 Electrolysis,2.4542918027774737e-08
IT1 6,H2 Fuel Cell,5.341256456222425e-09
IT1 6,H2 turbine,1.9571835897135084e-08
IT1 6,photocatalysis,1.281730254111905e-08
IT1 7,H2 Electrolysis,0.018995376279763665
IT1 7,H2 Fuel Cell,5.334267733849787e-09
IT1 7,H2 turbine,1.968626389208713e-08
IT1 7,photocatalysis,0.09354684871069054
IT1 8,H2 Electrolysis,9.420120486216108e-08
IT1 8,H2 Fuel Cell,5.407488357443734e-09
IT1 8,H2 turbine,1.9654434526843218e-08
IT1 8,photocatalysis,5.214378278608387e-08
IT1 9,H2 Electrolysis,2.778508028043256e-08
IT1 9,H2 Fuel Cell,5.1851183500740015e-09
IT1 9,H2 turbine,1.9590543182463946e-08
IT1 9,photocatalysis,1.282698847362561e-08
IT3 0,H2 Electrolysis,0.002970648256968594
IT3 0,H2 Fuel Cell,4.799262274952289e-09
IT3 0,H2 turbine,1.9721295175158777e-08
IT3 0,photocatalysis,1.1108088466257834e-06
LT6 0,H2 Electrolysis,0.006093589026878608
LT6 0,H2 Fuel Cell,5.149255460224566e-09
LT6 0,H2 turbine,1.9594396327868812e-08
LT6 0,photocatalysis,5.954599398340973e-09
LU1 0,H2 Electrolysis,1.9515898902281288e-08
LU1 0,H2 Fuel Cell,4.959112774265623e-09
LU1 0,H2 turbine,1.9507980649879972e-08
LU1 0,photocatalysis,7.057950921527441e-09
LV6 0,H2 Electrolysis,0.02016962119159379
LV6 0,H2 Fuel Cell,5.116747765437105e-09
LV6 0,H2 turbine,1.959473597107306e-08
LV6 0,photocatalysis,5.631292821887192e-09
ME1 0,H2 Electrolysis,5.926489638431034e-08
ME1 0,H2 Fuel Cell,5.231895806091784e-09
ME1 0,H2 turbine,1.9571099971865975e-08
ME1 0,photocatalysis,1.575430986876626e-08
MK1 0,H2 Electrolysis,1.2738578154583412e-07
MK1 0,H2 Fuel Cell,5.239345696863142e-09
MK1 0,H2 turbine,1.960294494024083e-08
MK1 0,photocatalysis,3.382372445480592e-08
NL1 0,H2 Electrolysis,0.06053408742875273
NL1 0,H2 Fuel Cell,5.017309667169779e-09
NL1 0,H2 turbine,1.9636552575275478e-08
NL1 0,photocatalysis,6.787472053543082e-09
NL1 1,H2 Electrolysis,0.026269937996769487
NL1 1,H2 Fuel Cell,4.935204399801094e-09
NL1 1,H2 turbine,1.9583155431974515e-08
NL1 1,photocatalysis,6.318215696079919e-09
NL1 2,H2 Electrolysis,0.015585565650110607
NL1 2,H2 Fuel Cell,4.966905219391808e-09
NL1 2,H2 turbine,1.9611384547803014e-08
NL1 2,photocatalysis,6.8878091010598886e-09
NL1 3,H2 Electrolysis,2.6701706765726204e-08
NL1 3,H2 Fuel Cell,4.997993843947376e-09
NL1 3,H2 turbine,1.9600075525056677e-08
NL1 3,photocatalysis,6.6570715682988e-09
NL1 4,H2 Electrolysis,0.12571416595800033
NL1 4,H2 Fuel Cell,4.996183678483726e-09
NL1 4,H2 turbine,1.9618163902311475e-08
NL1 4,photocatalysis,6.471260505173629e-09
NO2 0,H2 Electrolysis,0.024749508624215932
NO2 0,H2 Fuel Cell,4.917992680446933e-09
NO2 0,H2 turbine,1.9570502383633544e-08
NO2 0,photocatalysis,5.839679606800309e-09
NO2 1,H2 Electrolysis,0.0027210141131120973
NO2 1,H2 Fuel Cell,4.811520930497248e-09
NO2 1,H2 turbine,1.9576208795214836e-08
NO2 2,H2 Electrolysis,0.010873151163535119
NO2 2,H2 Fuel Cell,4.874134477335503e-09
NO2 2,H2 turbine,2.0266406704877206e-08
NO2 2,photocatalysis,4.131964571281351e-09
NO2 3,H2 Electrolysis,0.035773150100064384
NO2 3,H2 Fuel Cell,4.9097454219548985e-09
NO2 3,H2 turbine,1.963667268654156e-08
NO2 3,photocatalysis,4.9569583735268986e-09
NO2 4,H2 Electrolysis,1.0262038871973162e-08
NO2 4,H2 Fuel Cell,4.7145586928196904e-09
NO2 4,H2 turbine,1.9576164457234286e-08
NO2 4,photocatalysis,3.757023667957217e-09
NO2 5,H2 Electrolysis,0.027000878740119538
NO2 5,H2 Fuel Cell,4.865700446599884e-09
NO2 5,H2 turbine,1.9641893614059123e-08
NO2 5,photocatalysis,4.351227398431745e-09
PL1 0,H2 Electrolysis,2.840981202239568e-08
PL1 0,H2 Fuel Cell,5.334094908680088e-09
PL1 0,H2 turbine,1.9628681436034324e-08
PL1 0,photocatalysis,6.27480771565596e-09
PL1 1,H2 Electrolysis,3.6292577269220654e-07
PL1 1,H2 Fuel Cell,5.327603942188322e-09
PL1 1,H2 turbine,2.028345848221904e-08
PL1 1,photocatalysis,6.661436477866416e-09
PL1 2,H2 Electrolysis,0.002079159140712627
PL1 2,H2 Fuel Cell,5.366680603604568e-09
PL1 2,H2 turbine,1.9644465095809382e-08
PL1 2,photocatalysis,5.884986315609068e-09
PL1 3,H2 Electrolysis,4.6005910684617853e-08
PL1 3,H2 Fuel Cell,5.391719568844558e-09
PL1 3,H2 turbine,1.9620879516548175e-08
PL1 3,photocatalysis,6.353545416962346e-09
PL1 4,H2 Electrolysis,0.006135807770922449
