bus0,carrier,p_nom_opt
CH1 0,H2 Fuel Cell,4.9281170384980904e-09
CH1 0,H2 turbine,1.6277954810403226e-08
CH1 0,photocatalysis,9.315517857589893e-09
CH1 1,H2 Electrolysis,2.3284730783344702e-08
CH1 1,H2 Fuel Cell,4.866233087466627e-09
CH1 1,H2 turbine,1.6127112912087296e-08
CH1 1,photocatalysis,1.0741250009651822e-08
CZ1 0,H2 Electrolysis,1.471847785181748e-08
CZ1 0,H2 Fuel Cell,5.637117665990215e-09
CZ1 0,H2 turbine,1.9994069276517713e-08
CZ1 0,photocatalysis,7.727224330448617e-09
CZ1 1,H2 Electrolysis,1.604605991766469e-08
CZ1 1,H2 Fuel Cell,5.569715590270449e-09
CZ1 1,H2 turbine,1.9711467029769453e-08
CZ1 1,photocatalysis,7.69811859984852e-09
CZ1 2,H2 Electrolysis,1.3505390083230211e-08
CZ1 2,H2 Fuel Cell,5.7645191684311205e-09
CZ1 2,H2 turbine,2.021475013255267e-08
CZ1 2,photocatalysis,7.778831288569185e-09
DE1 0,H2 Electrolysis,1.6795855686158167e-08
DE1 0,H2 Fuel Cell,5.51364205938145e-09
DE1 0,H2 turbine,2.1444891576756936e-08
DE1 0,photocatalysis,7.909226820949796e-09
DE1 1,H2 Electrolysis,2.4616428291419963e-08
DE1 1,H2 Fuel Cell,5.329079837155039e-09
DE1 1,H2 turbine,2.071912460991235e-08
DE1 1,photocatalysis,7.137764304534033e-09
DE1 10,H2 Electrolysis,1.8384742687767853e-08
DE1 10,H2 Fuel Cell,5.6105622671475525e-09
DE1 10,H2 turbine,2.165109735295519e-08
DE1 10,photocatalysis,7.317957831449881e-09
DE1 11,H2 Electrolysis,2.3312273572367448e-08
DE1 11,H2 Fuel Cell,5.275880319633749e-09
DE1 11,H2 turbine,2.107743968913442e-08
DE1 11,photocatalysis,6.966308468939271e-09
DE1 12,H2 Electrolysis,0.09162861278393791
DE1 12,H2 Fuel Cell,5.22242320824456e-09
DE1 12,H2 turbine,2.0559521435651405e-08
DE1 12,photocatalysis,6.673016569467402e-09
DE1 13,H2 Electrolysis,1.8667644862858866e-08
DE1 13,H2 Fuel Cell,5.331873080267755e-09
DE1 13,H2 turbine,1.9281297605039182e-08
DE1 13,photocatalysis,8.40779944211368e-09
DE1 14,H2 Electrolysis,1.5241956274708138e-08
DE1 14,H2 Fuel Cell,5.408455083319525e-09
DE1 14,H2 turbine,2.001419513921465e-08
DE1 14,photocatalysis,8.340268093145555e-09
DE1 15,H2 Electrolysis,1.5617666995384396e-08
DE1 15,H2 Fuel Cell,5.418999209306497e-09
DE1 15,H2 turbine,2.0438347433050947e-08
DE1 15,photocatalysis,7.2846954347696835e-09
DE1 16,H2 Electrolysis,2.2457122488543504e-08
DE1 16,H2 Fuel Cell,5.284080413682827e-09
DE1 16,H2 turbine,2.0850887057874674e-08
DE1 16,photocatalysis,7.773260566821867e-09
DE1 17,H2 Electrolysis,2.6380879606460573e-08
DE1 17,H2 Fuel Cell,5.281997504891097e-09
DE1 17,H2 turbine,1.8574056245745053e-08
DE1 17,photocatalysis,8.879429355934584e-09
DE1 18,H2 Electrolysis,1.6899529377914282e-08
DE1 18,H2 Fuel Cell,5.376208261671043e-09
DE1 18,H2 turbine,1.95764671960406e-08
DE1 18,photocatalysis,7.794671035674201e-09
DE1 19,H2 Electrolysis,2.8772959067192003e-08
DE1 19,H2 Fuel Cell,5.4287125297863424e-09
DE1 19,H2 turbine,2.0617480789458225e-08
DE1 19,photocatalysis,7.016837732000732e-09
DE1 2,H2 Electrolysis,2.0711672019444993e-08
DE1 2,H2 Fuel Cell,5.530002265898143e-09
DE1 2,H2 turbine,2.133008868899008e-08
DE1 2,photocatalysis,7.2600994359366835e-09
DE1 20,H2 Electrolysis,2.0870536717467813e-08
DE1 20,H2 Fuel Cell,5.4498524525079555e-09
DE1 20,H2 turbine,2.1290039498442096e-08
DE1 20,photocatalysis,7.0748769591798454e-09
DE1 21,H2 Electrolysis,0.002031324316696269
DE1 21,H2 Fuel Cell,5.23914675798731e-09
DE1 21,H2 turbine,2.0533132783367236e-08
DE1 21,photocatalysis,7.1231119407561735e-09
DE1 22,H2 Electrolysis,1.6384120167934646e-08
DE1 22,H2 Fuel Cell,5.35316166224371e-09
DE1 22,H2 turbine,2.0125615919472738e-08
DE1 22,photocatalysis,8.031581761536002e-09
DE1 3,H2 Electrolysis,1.9237368589213585e-08
DE1 3,H2 Fuel Cell,5.389126092544924e-09
DE1 3,H2 turbine,1.879257582877106e-08
DE1 3,photocatalysis,8.399180712383532e-09
DE1 4,H2 Electrolysis,1.9915754493416447e-08
DE1 4,H2 Fuel Cell,5.645736332359943e-09
DE1 4,H2 turbine,2.126042409660477e-08
DE1 4,photocatalysis,7.253433210252336e-09
DE1 5,H2 Electrolysis,0.025967589749940394
DE1 5,H2 Fuel Cell,5.2961010589576735e-09
DE1 5,H2 turbine,2.1189368475120914e-08
DE1 5,photocatalysis,6.834920124236967e-09
DE1 6,H2 Electrolysis,1.7497140174706805e-08
DE1 6,H2 Fuel Cell,4.8443870867389626e-09
DE1 6,H2 turbine,1.6626245510063952e-08
DE1 6,photocatalysis,9.084682422444884e-09
DE1 7,H2 Electrolysis,2.35730397140834e-08
DE1 7,H2 Fuel Cell,5.538190056382996e-09
DE1 7,H2 turbine,2.0568532899101743e-08
DE1 7,photocatalysis,7.2896101179479714e-09
DE1 8,H2 Electrolysis,0.030963780426323865
DE1 8,H2 Fuel Cell,5.264878282383594e-09
DE1 8,H2 turbine,2.114559339196514e-08
DE1 8,photocatalysis,6.843821574210359e-09
DE1 9,H2 Electrolysis,2.4595826643162584e-08
DE1 9,H2 Fuel Cell,5.673806664262431e-09
DE1 9,H2 turbine,2.1090177874036132e-08
DE1 9,photocatalysis,7.338343918615284e-09
DK1 0,H2 Electrolysis,0.2835206126543863
DK1 0,H2 Fuel Cell,4.935409907588984e-09
DK1 0,H2 turbine,2.0260319686214838e-08
DK1 0,photocatalysis,6.6750909609269925e-09
DK2 0,H2 Electrolysis,0.0592646423358862
DK2 0,H2 Fuel Cell,5.024591213426036e-09
DK2 0,H2 turbine,2.0253376433498224e-08
DK2 0,photocatalysis,7.425157045826849e-09
EE6 0,H2 Electrolysis,0.010997233826795858
EE6 0,H2 Fuel Cell,4.596575192627362e-09
EE6 0,H2 turbine,1.72649131211307e-08
EE6 0,photocatalysis,6.147293082514121e-09
ES1 0,H2 Electrolysis,0.018776455014394997
ES1 0,H2 Fuel Cell,4.415118026942885e-09
ES1 0,H2 turbine,1.6151502494925594e-08
ES1 0,photocatalysis,0.4647976230097041
ES1 1,H2 Electrolysis,1.3293646371370562e-08
ES1 1,H2 Fuel Cell,4.278846319200474e-09
ES1 1,H2 turbine,1.6275679149134153e-08
ES1 1,photocatalysis,0.47451545974223225
ES1 10,H2 Electrolysis,7.305685147114173e-08
ES1 10,H2 Fuel Cell,4.405014859338324e-09
ES1 10,H2 turbine,1.6152628566561286e-08
ES1 10,photocatalysis,0.4893435791723376
ES1 2,H2 Electrolysis,1.2386032376409889e-06
ES1 2,H2 Fuel Cell,4.5039714429006316e-09
ES1 2,H2 turbine,1.613822813723669e-08
ES1 2,photocatalysis,0.18607588808147046
ES1 3,H2 Electrolysis,0.00790142057852601
ES1 3,H2 Fuel Cell,4.505220797937033e-09
ES1 3,H2 turbine,1.6147793106900445e-08
ES1 3,photocatalysis,1.7912297707140027e-08
ES1 4,H2 Electrolysis,8.761907111446638e-08
ES1 4,H2 Fuel Cell,4.426524500549926e-09
ES1 4,H2 turbine,1.6227281940387543e-08
ES1 4,photocatalysis,0.699186961355543
ES1 5,H2 Electrolysis,7.509874650991798e-07
ES1 5,H2 Fuel Cell,4.4236786395840885e-09
ES1 5,H2 turbine,1.6156219561958063e-08
ES1 5,photocatalysis,0.930801740238145
ES1 6,H2 Electrolysis,1.0364682284437062e-06
ES1 6,H2 Fuel Cell,4.432652798225424e-09
ES1 6,H2 turbine,1.614576642974054e-08
ES1 6,photocatalysis,0.29298329953485786
ES1 7,H2 Electrolysis,0.04806089018911482
ES1 7,H2 Fuel Cell,4.419631440591313e-09
ES1 7,H2 turbine,1.614797789306433e-08
ES1 7,photocatalysis,2.185190461734866e-08
ES1 8,H2 Electrolysis,9.94068347257306e-08
ES1 8,H2 Fuel Cell,4.412743202112583e-09
ES1 8,H2 turbine,1.621894720503618e-08
ES1 8,photocatalysis,0.4150692744319609
ES1 9,H2 Electrolysis,0.005497483391423027
ES1 9,H2 Fuel Cell,4.437389344348101e-09
ES1 9,H2 turbine,1.615319206047283e-08
ES1 9,photocatalysis,5.7790185736790404e-08
ES4 0,H2 Electrolysis,5.32240218108641e-08
ES4 0,H2 Fuel Cell,4.583475748844407e-09
ES4 0,H2 turbine,1.734693482573695e-08
ES4 0,photocatalysis,0.048642881253478244
FI2 0,H2 Electrolysis,0.007161991761704143
FI2 0,H2 Fuel Cell,4.4565556409960386e-09
FI2 0,H2 turbine,1.6129005539644012e-08
FI2 0,photocatalysis,3.862398070906241e-09
FI2 1,H2 Electrolysis,0.014385945862879484
FI2 1,H2 Fuel Cell,4.46752983473947e-09
FI2 1,H2 turbine,1.6131597933997948e-08
FI2 1,photocatalysis,5.633151691980476e-09
FI2 2,H2 Electrolysis,0.008755590319100797
FI2 2,H2 Fuel Cell,4.474077726998075e-09
FI2 2,H2 turbine,1.613293559032956e-08
FI2 2,photocatalysis,5.2604112635883755e-09
FI2 3,H2 Electrolysis,0.010017089273594772
FI2 3,H2 Fuel Cell,4.472847323705842e-09
FI2 3,H2 turbine,1.612952588196916e-08
FI2 3,photocatalysis,5.47018259610018e-09
FR1 0,H2 Electrolysis,6.841028723363691e-08
FR1 0,H2 Fuel Cell,5.016349954517204e-09
FR1 0,H2 turbine,1.961484229742714e-08
FR1 0,photocatalysis,8.738226702181482e-09
FR1 1,H2 Electrolysis,0.058588005969339926
FR1 1,H2 Fuel Cell,4.5806333691062066e-09
FR1 1,H2 turbine,1.627177271931991e-08
FR1 1,photocatalysis,0.1850443963056235
FR1 10,H2 Electrolysis,0.009004347618571747
FR1 10,H2 Fuel Cell,4.977695959829021e-09
FR1 10,H2 turbine,1.9224468725925296e-08
FR1 10,photocatalysis,8.024215244665442e-09
FR1 11,H2 Electrolysis,0.018747250919929778
FR1 11,H2 Fuel Cell,4.591842819317152e-09
FR1 11,H2 turbine,1.6242225467618193e-08
FR1 11,photocatalysis,0.0019740370231854346
FR1 12,H2 Electrolysis,6.12199624788826e-08
FR1 12,H2 Fuel Cell,4.821146541344216e-09
FR1 12,H2 turbine,1.750859046734475e-08
FR1 12,photocatalysis,1.0175978029403388e-08
FR1 13,H2 Electrolysis,2.9440646894700198e-08
FR1 13,H2 Fuel Cell,4.728003512611566e-09
FR1 13,H2 turbine,1.6306876770550414e-08
FR1 13,photocatalysis,1.4934046928376487e-08
FR1 14,H2 Electrolysis,0.012814417190436205
FR1 14,H2 Fuel Cell,4.698745950478675e-09
FR1 14,H2 turbine,1.7919420324717437e-08
FR1 14,photocatalysis,8.4295178725358e-09
FR1 15,H2 Electrolysis,0.11273252596860474
FR1 15,H2 Fuel Cell,4.644753757898769e-09
FR1 15,H2 turbine,1.8243420049250137e-08
FR1 15,photocatalysis,9.615213498408858e-09
FR1 16,H2 Electrolysis,0.004775618194671447
FR1 16,H2 Fuel Cell,5.0785745820543096e-09
FR1 16,H2 turbine,2.069674820588647e-08
FR1 16,photocatalysis,7.993296570079308e-09
FR1 17,H2 Electrolysis,2.3880757667399817e-08
FR1 17,H2 Fuel Cell,4.8059304460593855e-09
FR1 17,H2 turbine,1.6452796513401035e-08
FR1 17,photocatalysis,1.1030936264584726e-08
FR1 18,H2 Electrolysis,0.013054700559194499
FR1 18,H2 Fuel Cell,4.931502118574556e-09
FR1 18,H2 turbine,1.896935044825462e-08
FR1 18,photocatalysis,9.017896110601881e-09
FR1 19,H2 Electrolysis,0.042132126620435535
FR1 19,H2 Fuel Cell,4.532724075991545e-09
FR1 19,H2 turbine,1.6206907423280358e-08
FR1 19,photocatalysis,2.908771694297325e-08
FR1 2,H2 Electrolysis,5.398568927243594e-08
FR1 2,H2 Fuel Cell,4.700040361172187e-09
FR1 2,H2 turbine,1.6261781635563125e-08
FR1 2,photocatalysis,1.1498496083987602e-08
FR1 20,H2 Electrolysis,1.663965501186643e-08
FR1 20,H2 Fuel Cell,5.083224372812822e-09
FR1 20,H2 turbine,1.932125569851947e-08
FR1 20,photocatalysis,8.892723067107522e-09
FR1 21,H2 Electrolysis,0.000439932110652107
FR1 21,H2 Fuel Cell,4.510665339050656e-09
FR1 21,H2 turbine,1.6118338028041546e-08
FR1 21,photocatalysis,1.3242799568971493e-08
FR1 3,H2 Electrolysis,0.00048586929481874797
FR1 3,H2 Fuel Cell,4.687953636974604e-09
FR1 3,H2 turbine,1.9160656045265105e-08
FR1 3,photocatalysis,1.4591262782705515e-08
FR1 4,H2 Electrolysis,1.1530577857085207e-07
FR1 4,H2 Fuel Cell,4.689062652728348e-09
FR1 4,H2 turbine,1.7345013446617367e-08
FR1 4,photocatalysis,1.1368408951984539e-08
FR1 5,H2 Electrolysis,1.3914920738516143e-07
FR1 5,H2 Fuel Cell,5.068352639154186e-09
FR1 5,H2 turbine,1.9056315894062453e-08
FR1 5,photocatalysis,8.262607621075824e-09
FR1 6,H2 Electrolysis,0.05396310922363226
FR1 6,H2 Fuel Cell,4.8043366754407795e-09
FR1 6,H2 turbine,1.8877054699757166e-08
FR1 6,photocatalysis,8.627063795965578e-09
FR1 7,H2 Electrolysis,0.028384054412758077
FR1 7,H2 Fuel Cell,5.027876271345251e-09
FR1 7,H2 turbine,2.0674560993382056e-08
FR1 7,photocatalysis,7.86441432698473e-09
FR1 8,H2 Electrolysis,0.0010769794331243184
FR1 8,H2 Fuel Cell,4.595689268278833e-09
FR1 8,H2 turbine,1.6336075551806614e-08
FR1 8,photocatalysis,1.8021137642881424e-08
FR1 9,H2 Electrolysis,3.648682714118661e-08
FR1 9,H2 Fuel Cell,4.745460278011671e-09
FR1 9,H2 turbine,1.8517631478162396e-08
FR1 9,photocatalysis,1.1101479317669103e-08
GB0 0,H2 Electrolysis,0.10355023062775887
GB0 0,H2 Fuel Cell,5.082847642423614e-09
GB0 0,H2 turbine,2.2646751400849787e-08
GB0 0,photocatalysis,7.255495815315383e-09
GB0 1,H2 Electrolysis,0.01384267634864025
GB0 1,H2 Fuel Cell,4.831369123367467e-09
GB0 1,H2 turbine,1.9250906059089364e-08
GB0 1,photocatalysis,7.525754650089123e-09
GB0 10,H2 Electrolysis,0.0476474039974859
GB0 10,H2 Fuel Cell,5.065104285456595e-09
GB0 10,H2 turbine,2.2173496147803304e-08
GB0 10,photocatalysis,7.5093030638659e-09
GB0 11,H2 Electrolysis,0.03909695449506197
GB0 11,H2 Fuel Cell,4.823919098937485e-09
GB0 11,H2 turbine,1.9287152220876204e-08
GB0 11,photocatalysis,6.9484127884608235e-09
GB0 12,H2 Electrolysis,0.10576059663802355
GB0 12,H2 Fuel Cell,5.088648155464918e-09
GB0 12,H2 turbine,2.273355985820233e-08
GB0 12,photocatalysis,6.237574595093791e-09
GB0 13,H2 Electrolysis,0.04206575124267089
GB0 13,H2 Fuel Cell,4.2323934870012884e-09
GB0 13,H2 turbine,1.6309250926617732e-08
GB0 13,photocatalysis,5.589670415715059e-09
GB0 14,H2 Electrolysis,0.0031786095589328915
GB0 14,H2 Fuel Cell,5.131535849498017e-09
GB0 14,H2 turbine,2.3349656012882736e-08
GB0 14,photocatalysis,6.935027632901485e-09
GB0 2,H2 Electrolysis,0.035830901440963736
GB0 2,H2 Fuel Cell,4.663465755256178e-09
GB0 2,H2 turbine,1.7366174025877863e-08
GB0 2,photocatalysis,5.621782918939176e-09
GB0 3,H2 Electrolysis,0.04987430926459797
GB0 3,H2 Fuel Cell,5.0235419920364035e-09
GB0 3,H2 turbine,2.1471057383814205e-08
GB0 3,photocatalysis,6.4751639746421325e-09
GB0 4,H2 Electrolysis,0.03103515598502078
GB0 4,H2 Fuel Cell,5.173955893747003e-09
GB0 4,H2 turbine,2.2404889425064084e-08
GB0 4,photocatalysis,7.1814720503593734e-09
GB0 5,H2 Electrolysis,0.03127017930758726
GB0 5,H2 Fuel Cell,5.08913157282896e-09
GB0 5,H2 turbine,2.270111392467817e-08
GB0 5,photocatalysis,6.669497598110852e-09
GB0 6,H2 Electrolysis,0.09100626420089587
GB0 6,H2 Fuel Cell,4.6380674107835135e-09
GB0 6,H2 turbine,1.8223031830488247e-08
GB0 6,photocatalysis,7.880622041654529e-09
GB0 7,H2 Electrolysis,0.05459162708991419
GB0 7,H2 Fuel Cell,4.9201150778561854e-09
GB0 7,H2 turbine,2.043964872320792e-08
GB0 7,photocatalysis,7.6284144588447e-09
GB0 8,H2 Electrolysis,0.0931184742189166
GB0 8,H2 Fuel Cell,4.4739065818871526e-09
GB0 8,H2 turbine,1.6295396093052246e-08
GB0 8,photocatalysis,5.6376506596506625e-09
GB0 9,H2 Electrolysis,0.040353710050403446
GB0 9,H2 Fuel Cell,5.0930617500056525e-09
GB0 9,H2 turbine,2.2761699252271186e-08
GB0 9,photocatalysis,6.837950734937717e-09
GB5 0,H2 Electrolysis,0.030511467354806192
GB5 0,H2 Fuel Cell,4.486691177664186e-09
GB5 0,H2 turbine,1.6147023085224557e-08
GB5 0,photocatalysis,6.108481483725938e-09
GR1 0,H2 Electrolysis,2.8680757031561916e-08
GR1 0,H2 Fuel Cell,4.791862035603642e-09
GR1 0,H2 turbine,1.728115115915941e-08
GR1 0,photocatalysis,0.3805471894865264
GR1 1,H2 Electrolysis,3.862327049383646e-08
GR1 1,H2 Fuel Cell,4.831176773017876e-09
GR1 1,H2 turbine,1.618634846499168e-08
GR1 1,photocatalysis,0.6167788616129792
HR1 0,H2 Electrolysis,2.1802023746084665e-08
HR1 0,H2 Fuel Cell,5.100713119688712e-09
HR1 0,H2 turbine,1.6392437445548008e-08
HR1 0,photocatalysis,1.5609693921116524e-08
HU1 0,H2 Electrolysis,1.8767897957788735e-08
HU1 0,H2 Fuel Cell,5.3429855993699975e-09
HU1 0,H2 turbine,1.7496029089002142e-08
HU1 0,photocatalysis,1.3007879775823277e-08
IE5 0,H2 Electrolysis,0.11277498495001546
IE5 0,H2 Fuel Cell,4.574950211141525e-09
IE5 0,H2 turbine,1.8880070068902487e-08
IE5 0,photocatalysis,6.74367945587449e-09
IT1 0,H2 Electrolysis,0.0007040914332330363
IT1 0,H2 Fuel Cell,5.1961019177996604e-09
IT1 0,H2 turbine,1.8637300266351194e-08
IT1 0,photocatalysis,0.2275703407130362
IT1 1,H2 Electrolysis,2.2499811916209343e-08
IT1 1,H2 Fuel Cell,5.071140504141663e-09
IT1 1,H2 turbine,1.6304883018075728e-08
IT1 1,photocatalysis,1.5850501134822513e-08
IT1 10,H2 Electrolysis,9.320923102973676e-08
IT1 10,H2 Fuel Cell,5.226659109845527e-09
IT1 10,H2 turbine,1.7824433438720543e-08
IT1 10,photocatalysis,2.6728218609876602e-08
IT1 11,H2 Electrolysis,0.008381359427441348
IT1 11,H2 Fuel Cell,5.172035937134198e-09
IT1 11,H2 turbine,1.8507395319405194e-08
IT1 11,photocatalysis,0.2168405436868625
IT1 12,H2 Electrolysis,3.385618596868002e-08
IT1 12,H2 Fuel Cell,4.912014312266255e-09
IT1 12,H2 turbine,1.6150190902831054e-08
IT1 12,photocatalysis,2.7803218296877452e-08
IT1 13,H2 Electrolysis,2.1650225223651434e-08
IT1 13,H2 Fuel Cell,5.33468755720326e-09
IT1 13,H2 turbine,1.636889597014527e-08
IT1 13,photocatalysis,1.7885382708398552e-08
IT1 2,H2 Electrolysis,2.2286655380585e-08
IT1 2,H2 Fuel Cell,5.209723133352257e-09
IT1 2,H2 turbine,1.6406474773959088e-08
IT1 2,photocatalysis,2.180793655388931e-08
IT1 3,H2 Electrolysis,1.1376698018123533e-07
IT1 3,H2 Fuel Cell,5.28970131527346e-09
IT1 3,H2 turbine,1.859490721476863e-08
IT1 3,photocatalysis,8.025627667387342e-08
IT1 4,H2 Electrolysis,0.000362725174349979
IT1 4,H2 Fuel Cell,5.270352999101637e-09
IT1 4,H2 turbine,1.8534777292128447e-08
IT1 4,photocatalysis,1.0217646983265375e-07
IT1 5,H2 Electrolysis,3.238256997320765e-08
IT1 5,H2 Fuel Cell,4.968742769983464e-09
IT1 5,H2 turbine,1.6242033751328003e-08
IT1 5,photocatalysis,1.2669312630846337e-08
IT1 6,H2 Electrolysis,3.180509532834546e-08
IT1 6,H2 Fuel Cell,5.199737157970243e-09
IT1 6,H2 turbine,1.6305657681284746e-08
IT1 6,photocatalysis,1.6712964375528938e-08
IT1 7,H2 Electrolysis,2.799047894525681e-07
IT1 7,H2 Fuel Cell,5.222280910054314e-09
IT1 7,H2 turbine,1.866057583186936e-08
IT1 7,photocatalysis,0.20279923647235468
IT1 8,H2 Electrolysis,1.5160834829792468e-07
IT1 8,H2 Fuel Cell,5.3001987753626116e-09
IT1 8,H2 turbine,1.8570920300452267e-08
IT1 8,photocatalysis,1.7439864554590157e-07
IT1 9,H2 Electrolysis,2.8892203995748434e-08
IT1 9,H2 Fuel Cell,4.968310608228806e-09
IT1 9,H2 turbine,1.626540495978906e-08
IT1 9,photocatalysis,1.593049115708331e-08
IT3 0,H2 Electrolysis,6.291622850868605e-07
IT3 0,H2 Fuel Cell,4.469133047358964e-09
IT3 0,H2 turbine,1.878240959588658e-08
IT3 0,photocatalysis,0.0009455555519430156
LT6 0,H2 Electrolysis,0.006313370160071995
LT6 0,H2 Fuel Cell,4.8386253522847085e-09
LT6 0,H2 turbine,1.703413542989259e-08
LT6 0,photocatalysis,6.713749738715456e-09
LU1 0,H2 Electrolysis,1.968801847583467e-08
LU1 0,H2 Fuel Cell,5.27943882187301e-09
LU1 0,H2 turbine,2.0923937822099572e-08
LU1 0,photocatalysis,7.711405978665443e-09
LV6 0,H2 Electrolysis,0.008523894144338375
LV6 0,H2 Fuel Cell,4.726945935127558e-09
LV6 0,H2 turbine,1.651198755540921e-08
LV6 0,photocatalysis,6.666233179937276e-09
ME1 0,H2 Electrolysis,2.1536368651621864e-08
ME1 0,H2 Fuel Cell,5.0298624277805575e-09
ME1 0,H2 turbine,1.6136555327504665e-08
ME1 0,photocatalysis,2.0194756997718525e-08
MK1 0,H2 Electrolysis,3.063715452046381e-08
MK1 0,H2 Fuel Cell,4.927573358830877e-09
MK1 0,H2 turbine,1.6134548997265047e-08
MK1 0,photocatalysis,6.105825992626994e-08
NL1 0,H2 Electrolysis,0.04978165431563572
NL1 0,H2 Fuel Cell,5.442714201201148e-09
NL1 0,H2 turbine,2.5598955336561496e-08
NL1 0,photocatalysis,7.549416440894033e-09
NL1 1,H2 Electrolysis,0.027940886365158953
NL1 1,H2 Fuel Cell,5.101249691071425e-09
NL1 1,H2 turbine,2.0613734823829535e-08
NL1 1,photocatalysis,6.948777599103663e-09
NL1 2,H2 Electrolysis,0.020599456874120948
NL1 2,H2 Fuel Cell,5.4006887969595115e-09
NL1 2,H2 turbine,2.43877535093721e-08
NL1 2,photocatalysis,7.57499055774158e-09
NL1 3,H2 Electrolysis,2.5002003787142638e-08
NL1 3,H2 Fuel Cell,5.4149720016679e-09
NL1 3,H2 turbine,2.3394077046051718e-08
NL1 3,photocatalysis,7.286489762743019e-09
NL1 4,H2 Electrolysis,0.12824773399349743
NL1 4,H2 Fuel Cell,5.210995359527081e-09
NL1 4,H2 turbine,2.133793669690882e-08
NL1 4,photocatalysis,7.096145355793604e-09
NO2 0,H2 Electrolysis,0.020897858438776302
NO2 0,H2 Fuel Cell,4.63447362979326e-09
NO2 0,H2 turbine,1.705645740022616e-08
NO2 0,photocatalysis,6.251582210279678e-09
NO2 1,H2 Electrolysis,0.0017879739698016977
NO2 1,H2 Fuel Cell,4.3743444502243824e-09
NO2 1,H2 turbine,1.6139468006767995e-08
NO2 2,H2 Electrolysis,0.010105203024569333
NO2 2,H2 Fuel Cell,4.420326347210105e-09
NO2 2,H2 turbine,1.7182357036412735e-08
NO2 2,photocatalysis,4.467292225929009e-09
NO2 3,H2 Electrolysis,0.019792137298233616
NO2 3,H2 Fuel Cell,4.669400376631462e-09
NO2 3,H2 turbine,1.7804694459365543e-08
NO2 3,photocatalysis,5.114239510130739e-09
NO2 4,H2 Electrolysis,8.412325075012909e-09
NO2 4,H2 Fuel Cell,4.205382988608336e-09
NO2 4,H2 turbine,1.613366266731378e-08
NO2 4,photocatalysis,4.035112069350361e-09
NO2 5,H2 Electrolysis,0.02687430960148106
NO2 5,H2 Fuel Cell,4.372935587586756e-09
NO2 5,H2 turbine,1.6136542738135626e-08
NO2 5,photocatalysis,4.592689434106929e-09
PL1 0,H2 Electrolysis,3.494831628740168e-08
PL1 0,H2 Fuel Cell,5.562682834788172e-09
PL1 0,H2 turbine,2.0710134780560248e-08
PL1 0,photocatalysis,7.2867261992765956e-09
PL1 1,H2 Electrolysis,3.90641370400561e-07
PL1 1,H2 Fuel Cell,5.510999902000704e-09
PL1 1,H2 turbine,2.0154302996601307e-08
PL1 1,photocatalysis,7.496347324323052e-09
PL1 2,H2 Electrolysis,0.00034774749833180185
PL1 2,H2 Fuel Cell,5.582908948329962e-09
PL1 2,H2 turbine,2.025872537583342e-08
PL1 2,photocatalysis,6.897057473848101e-09
PL1 3,H2 Electrolysis,3.877461247473398e-08
PL1 3,H2 Fuel Cell,5.6489254611534396e-09
PL1 3,H2 turbine,2.042593473550792e-08
PL1 3,photocatalysis,7.230615648948196e-09
PL1 4,H2 Electrolysis,6.484734866318078e-07
