bus0,carrier,p_nom_opt
AL1 0,H2 Electrolysis,3.7856925616450924e-08
AL1 0,H2 Fuel Cell,5.323120015125793e-09
AL1 0,H2 turbine,1.9346905136448134e-08
AL1 0,photocatalysis,2.7031749268236143e-08
AT1 0,H2 Electrolysis,1.992490501807875e-08
AT1 0,H2 Fuel Cell,5.792198777295307e-09
AT1 0,H2 turbine,2.0830602441839532e-08
AT1 0,photocatalysis,8.516094280898492e-09
AT1 1,H2 Electrolysis,4.52855439584154e-08
AT1 1,H2 Fuel Cell,5.4686171453326355e-09
AT1 1,H2 turbine,2.0191108814934584e-08
AT1 1,photocatalysis,7.935254858003959e-09
AT1 2,H2 Electrolysis,2.033881359542018e-08
AT1 2,H2 Fuel Cell,5.794994124431994e-09
AT1 2,H2 turbine,2.0845621558017965e-08
AT1 2,photocatalysis,8.240036399594167e-09
BA1 0,H2 Electrolysis,3.07869808700507e-08
BA1 0,H2 Fuel Cell,5.502514842136488e-09
BA1 0,H2 turbine,1.9345640221838165e-08
BA1 0,photocatalysis,1.3944027192456251e-08
BE1 0,H2 Electrolysis,0.011148993313741244
BE1 0,H2 Fuel Cell,5.5527499783982725e-09
BE1 0,H2 turbine,2.6670079707248515e-08
BE1 0,photocatalysis,6.885752213693614e-09
BE1 1,H2 Electrolysis,0.006256011981233723
BE1 1,H2 Fuel Cell,5.668121946888806e-09
BE1 1,H2 turbine,2.591646352811433e-08
BE1 1,photocatalysis,6.588494172157402e-09
BE1 2,H2 Electrolysis,1.0899786062565877e-07
BE1 2,H2 Fuel Cell,5.9325770131690306e-09
BE1 2,H2 turbine,3.172314957291168e-08
BE1 2,photocatalysis,6.841167016263602e-09
BE1 3,H2 Electrolysis,1.6880509892661002e-07
BE1 3,H2 Fuel Cell,5.795268681839448e-09
BE1 3,H2 turbine,2.867533537057775e-08
BE1 3,photocatalysis,6.777644572581261e-09
BG1 0,H2 Electrolysis,6.182128827229855e-08
BG1 0,H2 Fuel Cell,5.358029962520573e-09
BG1 0,H2 turbine,2.0042713426291473e-08
BG1 0,photocatalysis,4.586253888669149e-08
CH1 0,H2 Electrolysis,3.488098524537614e-08
CH1 0,H2 Fuel Cell,5.3737067623727234e-09
CH1 0,H2 turbine,1.942438387406994e-08
