bus0,carrier,p_nom_opt
FR1 11,photocatalysis,0.1424570723194855
FR1 12,H2 Electrolysis,1.1261363659276068e-07
FR1 12,H2 Fuel Cell,6.067275578380921e-09
FR1 12,H2 turbine,2.6680035200702937e-08
FR1 12,photocatalysis,1.14056379750131e-08
FR1 13,H2 Electrolysis,3.256909183044595e-08
FR1 13,H2 Fuel Cell,6.199472015433593e-09
FR1 13,H2 turbine,2.3208062697165007e-08
FR1 13,photocatalysis,1.6521196592897717e-08
FR1 14,H2 Electrolysis,0.013778784066471214
FR1 14,H2 Fuel Cell,5.606756395471608e-09
FR1 14,H2 turbine,2.6746493184880444e-08
FR1 14,photocatalysis,1.1323612381936774e-08
FR1 15,H2 Electrolysis,0.10280744240858354
FR1 15,H2 Fuel Cell,5.556619502345577e-09
FR1 15,H2 turbine,2.8341122514722008e-08
FR1 15,photocatalysis,1.0308955831728622e-08
FR1 16,H2 Electrolysis,0.007421384559234205
FR1 16,H2 Fuel Cell,6.8322094405751605e-09
FR1 16,H2 turbine,4.065639226881171e-08
FR1 16,photocatalysis,8.555410043288508e-09
FR1 17,H2 Electrolysis,3.0782917750240377e-08
FR1 17,H2 Fuel Cell,6.2756761116501825e-09
FR1 17,H2 turbine,2.3862647494605666e-08
FR1 17,photocatalysis,1.2425330706699921e-08
FR1 18,H2 Electrolysis,0.023107414947573957
FR1 18,H2 Fuel Cell,6.2956703411524494e-09
FR1 18,H2 turbine,3.146345377555329e-08
FR1 18,photocatalysis,9.73730945534246e-09
FR1 19,H2 Electrolysis,0.045250679416346244
FR1 19,H2 Fuel Cell,5.2445285656119615e-09
FR1 19,H2 turbine,2.150813887302085e-08
FR1 19,photocatalysis,3.4207485955517356e-08
FR1 2,H2 Electrolysis,5.4172780948233275e-08
FR1 2,H2 Fuel Cell,6.3261560075530325e-09
FR1 2,H2 turbine,2.336179548831709e-08
FR1 2,photocatalysis,1.2565638771145418e-08
FR1 20,H2 Electrolysis,1.9786640083842618e-08
FR1 20,H2 Fuel Cell,7.489082170916614e-09
FR1 20,H2 turbine,3.234281701472228e-08
FR1 20,photocatalysis,9.684322575701291e-09
FR1 21,H2 Electrolysis,1.3111531393315657e-07
FR1 21,H2 Fuel Cell,5.2389284708877325e-09
FR1 21,H2 turbine,2.1124504632627448e-08
FR1 21,photocatalysis,1.4297262766398701e-08
FR1 3,H2 Electrolysis,0.002170008225849699
FR1 3,H2 Fuel Cell,5.6108317611894854e-09
FR1 3,H2 turbine,2.6968157210681278e-08
FR1 3,photocatalysis,1.0300485382999622e-08
FR1 4,H2 Electrolysis,6.235221186215779e-08
FR1 4,H2 Fuel Cell,5.624329195380297e-09
FR1 4,H2 turbine,2.571254995146228e-08
FR1 4,photocatalysis,1.2401727736883196e-08
FR1 5,H2 Electrolysis,0.0007827069576103755
FR1 5,H2 Fuel Cell,7.0785199723016935e-09
FR1 5,H2 turbine,3.197141680866978e-08
FR1 5,photocatalysis,8.937292703634124e-09
FR1 6,H2 Electrolysis,0.05967520397910161
FR1 6,H2 Fuel Cell,5.84056755048039e-09
FR1 6,H2 turbine,2.962394303776041e-08
FR1 6,photocatalysis,9.147391886773274e-09
FR1 7,H2 Electrolysis,0.04741188891363807
FR1 7,H2 Fuel Cell,6.6208171220668095e-09
FR1 7,H2 turbine,4.117848307631269e-08
FR1 7,photocatalysis,8.369976819429557e-09
FR1 8,H2 Electrolysis,0.0001045697467531606
FR1 8,H2 Fuel Cell,5.3712067605657065e-09
FR1 8,H2 turbine,2.2064469109387832e-08
FR1 8,photocatalysis,2.008091163987162e-08
FR1 9,H2 Electrolysis,7.090563612125168e-08
FR1 9,H2 Fuel Cell,5.713579704531338e-09
FR1 9,H2 turbine,2.849637268326606e-08
FR1 9,photocatalysis,1.1952749407859145e-08
GB0 0,H2 Electrolysis,0.09121018514919375
GB0 0,H2 Fuel Cell,6.6782476735221445e-09
GB0 0,H2 turbine,6.078078120638141e-08
GB0 0,photocatalysis,7.673212318497782e-09
GB0 1,H2 Electrolysis,0.013811872780086517
GB0 1,H2 Fuel Cell,5.871428214084336e-09
GB0 1,H2 turbine,2.9766120347557138e-08
GB0 1,photocatalysis,7.988747004382577e-09
GB0 10,H2 Electrolysis,0.05511942455974004
GB0 10,H2 Fuel Cell,6.83402199165852e-09
GB0 10,H2 turbine,5.405362813912928e-08
GB0 10,photocatalysis,7.95626584121137e-09
GB0 11,H2 Electrolysis,0.0709421111788698
GB0 11,H2 Fuel Cell,5.758158823043925e-09
GB0 11,H2 turbine,3.0223025224849816e-08
GB0 11,photocatalysis,7.336285005298451e-09
GB0 12,H2 Electrolysis,0.11543101875574692
GB0 12,H2 Fuel Cell,6.5236441564273515e-09
GB0 12,H2 turbine,4.986159799460006e-08
GB0 12,photocatalysis,6.572397789419246e-09
GB0 13,H2 Electrolysis,0.04664181244513329
GB0 13,H2 Fuel Cell,4.8449080128000874e-09
GB0 13,H2 turbine,2.177529711469526e-08
GB0 13,photocatalysis,5.860261665849962e-09
GB0 14,H2 Electrolysis,0.0020869716774949967
GB0 14,H2 Fuel Cell,6.695589685986968e-09
GB0 14,H2 turbine,5.074373313611961e-08
GB0 14,photocatalysis,7.317682475181807e-09
GB0 2,H2 Electrolysis,0.03548043543880683
GB0 2,H2 Fuel Cell,5.5216287767908635e-09
GB0 2,H2 turbine,2.4706720576566725e-08
GB0 2,photocatalysis,6.066886710797114e-09
GB0 3,H2 Electrolysis,0.05271769112419694
GB0 3,H2 Fuel Cell,6.3584247563549105e-09
GB0 3,H2 turbine,4.0300607552009686e-08
GB0 3,photocatalysis,6.849291457078928e-09
GB0 4,H2 Electrolysis,0.06694259262253939
GB0 4,H2 Fuel Cell,6.989289999716693e-09
GB0 4,H2 turbine,5.574596156009717e-08
GB0 4,photocatalysis,7.597890680358965e-09
GB0 5,H2 Electrolysis,0.05341701975520262
GB0 5,H2 Fuel Cell,6.660333618488652e-09
GB0 5,H2 turbine,5.189084148135025e-08
GB0 5,photocatalysis,7.01767142925484e-09
GB0 6,H2 Electrolysis,0.09607809091554197
GB0 6,H2 Fuel Cell,5.4753249546574425e-09
GB0 6,H2 turbine,2.7338677524431553e-08
GB0 6,photocatalysis,8.37838138854846e-09
GB0 7,H2 Electrolysis,0.061723051945428486
GB0 7,H2 Fuel Cell,6.274868679810947e-09
GB0 7,H2 turbine,3.7443537111536685e-08
GB0 7,photocatalysis,8.10672365616296e-09
GB0 8,H2 Electrolysis,0.10729649463716665
GB0 8,H2 Fuel Cell,5.130880652135277e-09
GB0 8,H2 turbine,2.1488510155729897e-08
GB0 8,photocatalysis,5.913283279759306e-09
GB0 9,H2 Electrolysis,0.04222932812127075
GB0 9,H2 Fuel Cell,6.55862382589999e-09
GB0 9,H2 turbine,5.1758499380227964e-08
GB0 9,photocatalysis,7.2155365042275474e-09
GB5 0,H2 Electrolysis,0.031810518842916205
GB5 0,H2 Fuel Cell,5.163637479227055e-09
GB5 0,H2 turbine,2.1481618394476658e-08
GB5 0,photocatalysis,6.422409791754476e-09
GR1 0,H2 Electrolysis,8.561830943999429e-07
GR1 0,H2 Fuel Cell,5.960767766003052e-09
GR1 0,H2 turbine,2.126875047119396e-08
GR1 0,photocatalysis,0.3805471896385573
GR1 1,H2 Electrolysis,0.016790984906733808
GR1 1,H2 Fuel Cell,6.175595202136633e-09
GR1 1,H2 turbine,2.121693848986879e-08
GR1 1,photocatalysis,0.6167788620951247
HR1 0,H2 Electrolysis,1.1486715973635118e-07
HR1 0,H2 Fuel Cell,7.701980665692494e-09
HR1 0,H2 turbine,2.2537032528794442e-08
HR1 0,photocatalysis,1.7497082654261345e-08
HU1 0,H2 Electrolysis,8.050259360392997e-08
HU1 0,H2 Fuel Cell,8.757803519389196e-09
HU1 0,H2 turbine,2.341127307973941e-08
HU1 0,photocatalysis,1.5369498816155533e-08
IE5 0,H2 Electrolysis,0.11686461762411089
IE5 0,H2 Fuel Cell,5.3031608460518326e-09
IE5 0,H2 turbine,2.529364834219462e-08
IE5 0,photocatalysis,6.981571111777466e-09
IT1 0,H2 Electrolysis,0.006228884326231629
IT1 0,H2 Fuel Cell,6.371675985303415e-09
IT1 0,H2 turbine,2.5755680470713483e-08
IT1 0,photocatalysis,0.227571521163
IT1 1,H2 Electrolysis,2.987246279194184e-08
IT1 1,H2 Fuel Cell,7.386821379040718e-09
IT1 1,H2 turbine,2.337975860464591e-08
IT1 1,photocatalysis,1.7994595441782187e-08
IT1 10,H2 Electrolysis,7.026858287655631e-06
IT1 10,H2 Fuel Cell,7.383341172155497e-09
IT1 10,H2 turbine,2.3202175574232306e-08
IT1 10,photocatalysis,2.3234830401616617e-08
IT1 11,H2 Electrolysis,0.024903412437985807
IT1 11,H2 Fuel Cell,6.356881607735135e-09
IT1 11,H2 turbine,2.5637234992125398e-08
IT1 11,photocatalysis,0.2168405443400236
IT1 12,H2 Electrolysis,2.4336524326077908e-08
IT1 12,H2 Fuel Cell,6.890816330732543e-09
IT1 12,H2 turbine,2.119147296060755e-08
IT1 12,photocatalysis,2.611219498785765e-08
IT1 13,H2 Electrolysis,2.5083553484421366e-08
IT1 13,H2 Fuel Cell,8.475498576096874e-09
IT1 13,H2 turbine,2.355977599707174e-08
IT1 13,photocatalysis,2.074473663604494e-08
IT1 2,H2 Electrolysis,2.5075105835442514e-08
IT1 2,H2 Fuel Cell,8.06703962482803e-09
IT1 2,H2 turbine,2.351481558473631e-08
IT1 2,photocatalysis,2.3159691742234098e-08
IT1 3,H2 Electrolysis,2.17710362974454e-06
IT1 3,H2 Fuel Cell,7.520222342952574e-09
IT1 3,H2 turbine,2.5644117099749616e-08
IT1 3,photocatalysis,8.619160281657783e-08
IT1 4,H2 Electrolysis,0.002326806953332264
IT1 4,H2 Fuel Cell,6.9502312941677856e-09
IT1 4,H2 turbine,2.556073750780657e-08
IT1 4,photocatalysis,5.426508814082956e-07
IT1 5,H2 Electrolysis,3.167250297023855e-08
IT1 5,H2 Fuel Cell,7.53331683733054e-09
IT1 5,H2 turbine,2.3171709766266136e-08
IT1 5,photocatalysis,1.419372500619606e-08
IT1 6,H2 Electrolysis,3.1573485828682256e-08
IT1 6,H2 Fuel Cell,8.323835197401684e-09
IT1 6,H2 turbine,2.3537788995001435e-08
IT1 6,photocatalysis,1.884741939100158e-08
IT1 7,H2 Electrolysis,0.01988982347918703
IT1 7,H2 Fuel Cell,6.735465572596942e-09
IT1 7,H2 turbine,2.5715868721486145e-08
IT1 7,photocatalysis,0.343748482801858
IT1 8,H2 Electrolysis,0.012632363936288693
IT1 8,H2 Fuel Cell,7.273364356481041e-09
IT1 8,H2 turbine,2.3193223481393014e-08
IT1 8,photocatalysis,4.232125167602625e-08
IT1 9,H2 Electrolysis,4.015558845319917e-08
IT1 9,H2 Fuel Cell,7.111662400163301e-09
IT1 9,H2 turbine,2.3218257731524592e-08
IT1 9,photocatalysis,1.797748512010598e-08
IT3 0,H2 Electrolysis,0.0023736625627275385
IT3 0,H2 Fuel Cell,5.121205139591163e-09
IT3 0,H2 turbine,2.362203170917829e-08
IT3 0,photocatalysis,3.201814772015961e-07
LT6 0,H2 Electrolysis,0.0058505122724602735
LT6 0,H2 Fuel Cell,7.157411872148623e-09
LT6 0,H2 turbine,3.1963675167928656e-08
LT6 0,photocatalysis,7.353577654629143e-09
LU1 0,H2 Electrolysis,2.072848741775904e-08
LU1 0,H2 Fuel Cell,8.819355456776736e-09
LU1 0,H2 turbine,5.014735947869495e-08
LU1 0,photocatalysis,8.226139926615695e-09
LV6 0,H2 Electrolysis,0.016203516027171846
LV6 0,H2 Fuel Cell,6.575739082724705e-09
LV6 0,H2 turbine,2.8379138175850528e-08
LV6 0,photocatalysis,7.202664368224778e-09
ME1 0,H2 Electrolysis,1.0482906480389848e-06
ME1 0,H2 Fuel Cell,7.314368826465194e-09
ME1 0,H2 turbine,2.1197751497601832e-08
ME1 0,photocatalysis,2.2471634711434834e-08
MK1 0,H2 Electrolysis,1.8011811439744713e-06
MK1 0,H2 Fuel Cell,7.054231758832527e-09
MK1 0,H2 turbine,2.1241390006798614e-08
MK1 0,photocatalysis,1.0140813029289581e-07
NL1 0,H2 Electrolysis,0.11596456367281945
NL1 0,H2 Fuel Cell,7.858302569821775e-09
NL1 0,H2 turbine,8.617002675590669e-08
NL1 0,photocatalysis,8.01853022822867e-09
NL1 1,H2 Electrolysis,0.03055878039113741
NL1 1,H2 Fuel Cell,7.129361023803746e-09
NL1 1,H2 turbine,4.223805995731416e-08
NL1 1,photocatalysis,7.359892147694851e-09
NL1 2,H2 Electrolysis,0.025409631260549886
NL1 2,H2 Fuel Cell,8.155475497127994e-09
NL1 2,H2 turbine,7.310280940894209e-08
NL1 2,photocatalysis,8.0454892528502e-09
NL1 3,H2 Electrolysis,3.1225731574547313e-08
NL1 3,H2 Fuel Cell,8.660576546400972e-09
NL1 3,H2 turbine,6.305584694304854e-08
NL1 3,photocatalysis,7.753034340538166e-09
NL1 4,H2 Electrolysis,0.14053451994569544
NL1 4,H2 Fuel Cell,7.442137823750396e-09
NL1 4,H2 turbine,5.362019755216323e-08
NL1 4,photocatalysis,7.547500564800769e-09
NO2 0,H2 Electrolysis,0.02523207294952148
NO2 0,H2 Fuel Cell,5.5598219316537306e-09
NO2 0,H2 turbine,2.5770418053725407e-08
NO2 0,photocatalysis,6.595433163094187e-09
NO2 1,H2 Electrolysis,0.0027209187897130078
NO2 1,H2 Fuel Cell,4.8966534561111395e-09
NO2 1,H2 turbine,2.1079905249342085e-08
NO2 2,H2 Electrolysis,0.010142006423344178
NO2 2,H2 Fuel Cell,4.9769173972173725e-09
NO2 2,H2 turbine,2.1097587429721584e-08
NO2 2,photocatalysis,4.7891285577389475e-09
NO2 3,H2 Electrolysis,0.026629804212461094
NO2 3,H2 Fuel Cell,5.4796157200870174e-09
NO2 3,H2 turbine,2.593614053709468e-08
NO2 3,photocatalysis,5.435767071611248e-09
NO2 4,H2 Electrolysis,1.055187419354511e-08
NO2 4,H2 Fuel Cell,4.752765014998389e-09
NO2 4,H2 turbine,2.1075284480155594e-08
NO2 4,photocatalysis,4.19295684176316e-09
NO2 5,H2 Electrolysis,0.03182228846229579
NO2 5,H2 Fuel Cell,4.906331508156092e-09
NO2 5,H2 turbine,2.108188086428646e-08
NO2 5,photocatalysis,4.949579126503026e-09
PL1 0,H2 Electrolysis,2.8220303272840087e-08
PL1 0,H2 Fuel Cell,1.059150122577122e-08
PL1 0,H2 turbine,4.15879446121444e-08
PL1 0,photocatalysis,7.725141452219115e-09
PL1 1,H2 Electrolysis,0.021368690083098867
PL1 1,H2 Fuel Cell,1.0821221999234737e-08
PL1 1,H2 turbine,4.1132978804100945e-08
PL1 1,photocatalysis,7.150594606550982e-09
PL1 2,H2 Electrolysis,0.020527310959156993
PL1 2,H2 Fuel Cell,1.08688252769828e-08
PL1 2,H2 turbine,4.167392441892808e-08
PL1 2,photocatalysis,7.261929308554584e-09
PL1 3,H2 Electrolysis,2.4838255293713353e-07
PL1 3,H2 Fuel Cell,1.146548407061777e-08
PL1 3,H2 turbine,4.234333177135644e-08
PL1 3,photocatalysis,7.132621749636666e-09
PL1 4,H2 Electrolysis,0.015523000860698048
PL1 4,H2 Fuel Cell,1.069343099137005e-08
