bus0,carrier,p_nom_opt
AL1 0,H2 Electrolysis,8.792846766275814e-08
AL1 0,H2 Fuel Cell,5.5689891809097095e-09
AL1 0,H2 turbine,1.9896045027229644e-08
AL1 0,photocatalysis,2.9356010683552758e-08
AT1 0,H2 Electrolysis,2.6017633248940843e-08
AT1 0,H2 Fuel Cell,6.227149166803266e-09
AT1 0,H2 turbine,2.2231386438803664e-08
AT1 0,photocatalysis,8.882835692536554e-09
AT1 1,H2 Electrolysis,7.39604240641726e-08
AT1 1,H2 Fuel Cell,5.825858255988709e-09
AT1 1,H2 turbine,2.1277461102173184e-08
AT1 1,photocatalysis,8.297845925542821e-09
AT1 2,H2 Electrolysis,2.7323468748966768e-08
AT1 2,H2 Fuel Cell,6.206734130136331e-09
AT1 2,H2 turbine,2.222334113155194e-08
AT1 2,photocatalysis,8.603610094294519e-09
BA1 0,H2 Electrolysis,5.72847237568818e-08
BA1 0,H2 Fuel Cell,5.747480926864913e-09
BA1 0,H2 turbine,1.990325235469606e-08
BA1 0,photocatalysis,1.459227938581783e-08
BE1 0,H2 Electrolysis,0.014836139355562536
BE1 0,H2 Fuel Cell,5.861316872937169e-09
BE1 0,H2 turbine,2.8094031369757794e-08
BE1 0,photocatalysis,7.257517247769717e-09
BE1 1,H2 Electrolysis,0.017831026230495598
BE1 1,H2 Fuel Cell,5.972933040217596e-09
BE1 1,H2 turbine,2.7100437077441666e-08
BE1 1,photocatalysis,6.9615589705118174e-09
BE1 2,H2 Electrolysis,2.3501318353841193e-07
BE1 2,H2 Fuel Cell,6.2548368230021025e-09
BE1 2,H2 turbine,3.381149823020958e-08
BE1 2,photocatalysis,7.230744743824194e-09
BE1 3,H2 Electrolysis,0.004058546998646595
BE1 3,H2 Fuel Cell,6.124604511611098e-09
BE1 3,H2 turbine,3.0265191534507e-08
BE1 3,photocatalysis,7.143193756301861e-09
BG1 0,H2 Electrolysis,2.425266643746674e-07
BG1 0,H2 Fuel Cell,5.5748081403813084e-09
BG1 0,H2 turbine,2.0966824398300573e-08
BG1 0,photocatalysis,1.0915909056803217e-07
CH1 0,H2 Electrolysis,5.023711882319759e-08
CH1 0,H2 Fuel Cell,5.686333785403718e-09
CH1 0,H2 turbine,1.988893888614226e-08
CH1 0,photocatalysis,8.845626775210015e-09
CH1 1,H2 Electrolysis,3.547256339264755e-08
CH1 1,H2 Fuel Cell,5.598305696970166e-09
CH1 1,H2 turbine,1.9875382897857826e-08
CH1 1,photocatalysis,9.70066243998524e-09
CZ1 0,H2 Electrolysis,2.171121680974534e-08
CZ1 0,H2 Fuel Cell,6.5944182969363235e-09
CZ1 0,H2 turbine,2.533156630565399e-08
CZ1 0,photocatalysis,7.322737652860015e-09
CZ1 1,H2 Electrolysis,2.6342115797772236e-08
CZ1 1,H2 Fuel Cell,6.4944021213578804e-09
