bus0,carrier,p_nom_opt
DE1 18,H2 Electrolysis,1.1691745327271226e-08
DE1 18,H2 Fuel Cell,4.314343583387677e-09
DE1 18,H2 turbine,1.513172172100926e-08
DE1 18,photocatalysis,6.57024214548224e-09
DE1 19,H2 Electrolysis,1.8007655454640766e-08
DE1 19,H2 Fuel Cell,4.298427125791433e-09
DE1 19,H2 turbine,1.515567416212658e-08
DE1 19,photocatalysis,5.790131833379284e-09
DE1 2,H2 Electrolysis,1.4167470834997663e-08
DE1 2,H2 Fuel Cell,4.215127681483444e-09
DE1 2,H2 turbine,1.5137289628949645e-08
DE1 2,photocatalysis,6.058851286405598e-09
DE1 20,H2 Electrolysis,1.4155000584407575e-08
DE1 20,H2 Fuel Cell,4.2244227598307846e-09
DE1 20,H2 turbine,1.513565862051947e-08
DE1 20,photocatalysis,5.902027348976058e-09
DE1 21,H2 Electrolysis,4.75695405014124e-05
DE1 21,H2 Fuel Cell,4.2110748930222e-09
DE1 21,H2 turbine,1.5157555804248753e-08
DE1 21,photocatalysis,5.8379355303779805e-09
DE1 22,H2 Electrolysis,1.1424336997296314e-08
DE1 22,H2 Fuel Cell,4.235650619299506e-09
DE1 22,H2 turbine,1.513522009141852e-08
DE1 22,photocatalysis,6.701923423334644e-09
DE1 3,H2 Electrolysis,1.3099574874252556e-08
DE1 3,H2 Fuel Cell,4.352056916889554e-09
DE1 3,H2 turbine,1.514393659376188e-08
DE1 3,photocatalysis,7.142928386911242e-09
DE1 4,H2 Electrolysis,1.3175480401591242e-08
DE1 4,H2 Fuel Cell,4.369082459403025e-09
DE1 4,H2 turbine,1.5271351917727966e-08
DE1 4,photocatalysis,6.015994722154729e-09
DE1 5,H2 Electrolysis,0.005044947879072814
DE1 5,H2 Fuel Cell,4.205426484744073e-09
DE1 5,H2 turbine,1.5142453039531464e-08
DE1 5,photocatalysis,5.519785739816515e-09
DE1 6,H2 Electrolysis,1.3478592487856861e-08
DE1 6,H2 Fuel Cell,4.218909743101742e-09
DE1 6,H2 turbine,1.5131458496759342e-08
DE1 6,photocatalysis,7.695981624843178e-09
DE1 7,H2 Electrolysis,1.5822814127615684e-08
DE1 7,H2 Fuel Cell,4.353978636026639e-09
DE1 7,H2 turbine,1.518346698498744e-08
DE1 7,photocatalysis,6.001666540815123e-09
DE1 8,H2 Electrolysis,0.017837841038510497
DE1 8,H2 Fuel Cell,4.171424105754857e-09
DE1 8,H2 turbine,1.5132209372667756e-08
DE1 8,photocatalysis,5.720380631389617e-09
DE1 9,H2 Electrolysis,1.735051642216687e-08
DE1 9,H2 Fuel Cell,4.384623798390848e-09
DE1 9,H2 turbine,1.52068920441944e-08
DE1 9,photocatalysis,6.043703547703359e-09
DK1 0,H2 Electrolysis,0.26214647372343575
DK1 0,H2 Fuel Cell,4.112034439472525e-09
DK1 0,H2 turbine,1.664909449297804e-08
DK1 0,photocatalysis,4.471407794722398e-09
DK2 0,H2 Electrolysis,0.05820937161675382
DK2 0,H2 Fuel Cell,4.124881069219557e-09
DK2 0,H2 turbine,1.6613771932267135e-08
DK2 0,photocatalysis,6.123829080718045e-09
EE6 0,H2 Electrolysis,0.008965481106765883
EE6 0,H2 Fuel Cell,4.186761054351999e-09
EE6 0,H2 turbine,1.6610051395857944e-08
EE6 0,photocatalysis,5.085575419335217e-09
ES1 0,H2 Electrolysis,0.07603663346062423
ES1 0,H2 Fuel Cell,4.109231204960382e-09
ES1 0,H2 turbine,1.671879261255194e-08
ES1 0,photocatalysis,0.4647976228804653
ES1 1,H2 Electrolysis,1.4647548342115555e-08
ES1 1,H2 Fuel Cell,4.017364132187608e-09
ES1 1,H2 turbine,1.5344923404191058e-08
ES1 1,photocatalysis,0.4745154495895725
ES1 10,H2 Electrolysis,0.03356175604386017
ES1 10,H2 Fuel Cell,4.1006968724009195e-09
ES1 10,H2 turbine,1.6694844470025605e-08
ES1 10,photocatalysis,0.0350357205889754
ES1 2,H2 Electrolysis,0.02210277965512889
ES1 2,H2 Fuel Cell,4.1260495289669106e-09
ES1 2,H2 turbine,1.6679112744805546e-08
ES1 2,photocatalysis,0.07528718483148647
ES1 3,H2 Electrolysis,0.010664087725466743
ES1 3,H2 Fuel Cell,4.138429623236087e-09
ES1 3,H2 turbine,1.5174186708651805e-08
ES1 3,photocatalysis,1.190470529762363e-08
ES1 4,H2 Electrolysis,0.03441741747194025
ES1 4,H2 Fuel Cell,4.116676645348034e-09
ES1 4,H2 turbine,1.523180457379446e-08
ES1 4,photocatalysis,0.699186961291044
ES1 5,H2 Electrolysis,7.405631913354383e-08
ES1 5,H2 Fuel Cell,4.128973972937938e-09
ES1 5,H2 turbine,1.5266905138376798e-08
ES1 5,photocatalysis,0.930801532132578
ES1 6,H2 Electrolysis,0.003971100780111842
ES1 6,H2 Fuel Cell,4.1178036358368245e-09
ES1 6,H2 turbine,1.6727867350085023e-08
ES1 6,photocatalysis,0.2929832990533804
ES1 7,H2 Electrolysis,0.08680798409352322
ES1 7,H2 Fuel Cell,4.09489625379792e-09
ES1 7,H2 turbine,1.5188021403058603e-08
ES1 7,photocatalysis,1.3220264717674838e-08
ES1 8,H2 Electrolysis,0.05951986306455054
ES1 8,H2 Fuel Cell,4.117592083940564e-09
ES1 8,H2 turbine,1.5229936874694993e-08
ES1 8,photocatalysis,0.415069274430474
ES1 9,H2 Electrolysis,0.018089941687550227
ES1 9,H2 Fuel Cell,4.121652068402603e-09
ES1 9,H2 turbine,1.6692243681240372e-08
ES1 9,photocatalysis,2.449917250497893e-08
ES4 0,H2 Electrolysis,0.00362093080005636
ES4 0,H2 Fuel Cell,4.2926157247582675e-09
ES4 0,H2 turbine,1.965638027020826e-08
ES4 0,photocatalysis,0.04864288233917964
FI2 0,H2 Electrolysis,0.008319541450998598
FI2 0,H2 Fuel Cell,4.1145483678881736e-09
FI2 0,H2 turbine,1.5103010958257743e-08
FI2 0,photocatalysis,3.3372865983189385e-09
FI2 1,H2 Electrolysis,0.031503514209630476
FI2 1,H2 Fuel Cell,4.136482736988565e-09
FI2 1,H2 turbine,1.5111278602243163e-08
FI2 1,photocatalysis,4.8503383232812935e-09
FI2 2,H2 Electrolysis,0.014527147843735724
FI2 2,H2 Fuel Cell,4.131393305669612e-09
FI2 2,H2 turbine,1.5116032109483513e-08
FI2 2,photocatalysis,4.539613136416726e-09
FI2 3,H2 Electrolysis,0.03489736988019098
FI2 3,H2 Fuel Cell,4.132141781048295e-09
FI2 3,H2 turbine,1.5106896769636232e-08
FI2 3,photocatalysis,4.710957672868334e-09
FR1 0,H2 Electrolysis,3.9348626082001925e-08
FR1 0,H2 Fuel Cell,4.200261323607271e-09
FR1 0,H2 turbine,1.5171592743599402e-08
FR1 0,photocatalysis,7.2433660697710675e-09
FR1 1,H2 Electrolysis,0.07191207203987546
FR1 1,H2 Fuel Cell,4.113878992191932e-09
FR1 1,H2 turbine,1.5132450317826856e-08
FR1 1,photocatalysis,2.2063120399339712e-07
FR1 10,H2 Electrolysis,0.006120600424583912
FR1 10,H2 Fuel Cell,4.182434775555965e-09
FR1 10,H2 turbine,1.515999320444322e-08
FR1 10,photocatalysis,6.694933421603806e-09
FR1 11,H2 Electrolysis,0.020751091744602768
FR1 11,H2 Fuel Cell,4.118874617324036e-09
FR1 11,H2 turbine,1.5113741473531912e-08
FR1 11,photocatalysis,3.836123444993555e-08
FR1 12,H2 Electrolysis,2.9083372965435563e-08
FR1 12,H2 Fuel Cell,4.179051878538752e-09
FR1 12,H2 turbine,1.515920963772306e-08
FR1 12,photocatalysis,8.217813969263637e-09
FR1 13,H2 Electrolysis,1.906609384278635e-08
FR1 13,H2 Fuel Cell,4.1860969896654334e-09
FR1 13,H2 turbine,1.514237846456031e-08
FR1 13,photocatalysis,1.1723596940709745e-08
FR1 14,H2 Electrolysis,0.016152353363981437
FR1 14,H2 Fuel Cell,4.132344782817609e-09
FR1 14,H2 turbine,1.5167089317951354e-08
FR1 14,photocatalysis,8.804941825612451e-09
FR1 15,H2 Electrolysis,0.12436163014279535
FR1 15,H2 Fuel Cell,4.105825118721092e-09
FR1 15,H2 turbine,1.515980113881993e-08
FR1 15,photocatalysis,8.060554880028208e-09
FR1 16,H2 Electrolysis,1.7961973626059818e-06
FR1 16,H2 Fuel Cell,4.173287012429007e-09
FR1 16,H2 turbine,1.5150569219830626e-08
FR1 16,photocatalysis,6.682262878368051e-09
FR1 17,H2 Electrolysis,1.7122405959308626e-08
FR1 17,H2 Fuel Cell,4.213144246694075e-09
FR1 17,H2 turbine,1.515758896773548e-08
FR1 17,photocatalysis,9.38669045102118e-09
FR1 18,H2 Electrolysis,0.009926543350158227
FR1 18,H2 Fuel Cell,4.177473422784383e-09
FR1 18,H2 turbine,1.5166953157137272e-08
FR1 18,photocatalysis,7.488459938024565e-09
FR1 19,H2 Electrolysis,0.06681654545672919
FR1 19,H2 Fuel Cell,4.108886513120967e-09
FR1 19,H2 turbine,1.5143407558260145e-08
FR1 19,photocatalysis,1.8966007976518776e-08
FR1 2,H2 Electrolysis,3.030893832121101e-08
FR1 2,H2 Fuel Cell,4.118417266107416e-09
FR1 2,H2 turbine,1.5098030641339592e-08
FR1 2,photocatalysis,9.378148019541406e-09
FR1 20,H2 Electrolysis,1.3323263180962288e-08
FR1 20,H2 Fuel Cell,4.245178349664557e-09
FR1 20,H2 turbine,1.515573606847441e-08
FR1 20,photocatalysis,7.564180190453793e-09
FR1 21,H2 Electrolysis,7.109664618229491e-08
FR1 21,H2 Fuel Cell,4.125052136670448e-09
FR1 21,H2 turbine,1.5124163657725517e-08
FR1 21,photocatalysis,1.0605052666550024e-08
FR1 3,H2 Electrolysis,0.00015329752489635418
FR1 3,H2 Fuel Cell,4.125340084046529e-09
FR1 3,H2 turbine,1.6643273981030426e-08
FR1 3,photocatalysis,9.472162139847478e-09
FR1 4,H2 Electrolysis,9.704326887006037e-08
FR1 4,H2 Fuel Cell,4.149101789434691e-09
FR1 4,H2 turbine,1.516197668413177e-08
FR1 4,photocatalysis,9.535381529023782e-09
FR1 5,H2 Electrolysis,4.540000133450381e-08
FR1 5,H2 Fuel Cell,4.2399404293221286e-09
FR1 5,H2 turbine,1.5165227278534255e-08
FR1 5,photocatalysis,6.901563277483718e-09
FR1 6,H2 Electrolysis,0.06196350144095468
FR1 6,H2 Fuel Cell,4.136530956886943e-09
FR1 6,H2 turbine,1.5157171549110548e-08
FR1 6,photocatalysis,7.036919783894653e-09
FR1 7,H2 Electrolysis,0.03098178499119786
FR1 7,H2 Fuel Cell,4.154184680979028e-09
FR1 7,H2 turbine,1.5138068104352293e-08
FR1 7,photocatalysis,6.5358597867849995e-09
FR1 8,H2 Electrolysis,2.2211943628910828e-07
FR1 8,H2 Fuel Cell,4.144540792991088e-09
FR1 8,H2 turbine,1.514948763342885e-08
FR1 8,photocatalysis,1.4178668281495752e-08
FR1 9,H2 Electrolysis,1.367879052427607e-07
FR1 9,H2 Fuel Cell,4.126439378004866e-09
FR1 9,H2 turbine,1.514568400827624e-08
FR1 9,photocatalysis,8.78558147896642e-09
GB0 0,H2 Electrolysis,0.05097004669554803
GB0 0,H2 Fuel Cell,4.1319890376766194e-09
GB0 0,H2 turbine,1.5165754236707783e-08
GB0 0,photocatalysis,6.058188103391897e-09
GB0 1,H2 Electrolysis,0.014594440251334422
GB0 1,H2 Fuel Cell,4.128727393016346e-09
GB0 1,H2 turbine,1.5181943003481724e-08
GB0 1,photocatalysis,6.3035065406129605e-09
GB0 10,H2 Electrolysis,0.04441728377137081
GB0 10,H2 Fuel Cell,4.138422579011387e-09
GB0 10,H2 turbine,1.5159461645417273e-08
GB0 10,photocatalysis,6.340208659930513e-09
GB0 11,H2 Electrolysis,0.05246939181376192
GB0 11,H2 Fuel Cell,4.112643637714942e-09
GB0 11,H2 turbine,1.5182262831079443e-08
GB0 11,photocatalysis,5.9784561167962585e-09
GB0 12,H2 Electrolysis,0.09037244085951385
GB0 12,H2 Fuel Cell,4.146676855258478e-09
GB0 12,H2 turbine,1.5166693829101568e-08
GB0 12,photocatalysis,5.2377824595796585e-09
GB0 13,H2 Electrolysis,0.05675326887043591
GB0 13,H2 Fuel Cell,3.942738222754623e-09
GB0 13,H2 turbine,1.5173280438995305e-08
GB0 13,photocatalysis,4.690612056068701e-09
GB0 14,H2 Electrolysis,1.8370671035858557e-07
GB0 14,H2 Fuel Cell,4.174124412845601e-09
GB0 14,H2 turbine,1.5162157188199336e-08
GB0 14,photocatalysis,5.797528909147982e-09
GB0 2,H2 Electrolysis,0.036809986226749636
GB0 2,H2 Fuel Cell,4.1086387899680086e-09
GB0 2,H2 turbine,1.5183084749182558e-08
GB0 2,photocatalysis,4.4265239893415315e-09
GB0 3,H2 Electrolysis,0.03726670098735538
GB0 3,H2 Fuel Cell,4.1575538439309775e-09
GB0 3,H2 turbine,1.5158188739654133e-08
GB0 3,photocatalysis,5.373299550266479e-09
GB0 4,H2 Electrolysis,0.018508695489662434
GB0 4,H2 Fuel Cell,4.166618733761568e-09
GB0 4,H2 turbine,1.5168479288633916e-08
GB0 4,photocatalysis,6.042303458029175e-09
GB0 5,H2 Electrolysis,0.01656039762512712
GB0 5,H2 Fuel Cell,4.166792514813137e-09
GB0 5,H2 turbine,1.5172782923997067e-08
GB0 5,photocatalysis,5.584564531014158e-09
GB0 6,H2 Electrolysis,0.10733959822392654
GB0 6,H2 Fuel Cell,4.118150340656781e-09
GB0 6,H2 turbine,1.5170259874700464e-08
GB0 6,photocatalysis,6.6735454640738625e-09
GB0 7,H2 Electrolysis,0.054955940760916394
GB0 7,H2 Fuel Cell,4.1117057462476725e-09
GB0 7,H2 turbine,1.5157152353423343e-08
GB0 7,photocatalysis,6.431933833205794e-09
GB0 8,H2 Electrolysis,0.12099448723823282
GB0 8,H2 Fuel Cell,4.093260425919281e-09
GB0 8,H2 turbine,1.5177737717159884e-08
GB0 8,photocatalysis,4.796754689712035e-09
GB0 9,H2 Electrolysis,0.03041722619723556
GB0 9,H2 Fuel Cell,4.133954545099448e-09
GB0 9,H2 turbine,1.5178076897271083e-08
GB0 9,photocatalysis,5.718552691131798e-09
GB5 0,H2 Electrolysis,0.05303389505449764
GB5 0,H2 Fuel Cell,4.0978761202898495e-09
GB5 0,H2 turbine,1.665638977575806e-08
GB5 0,photocatalysis,5.182787578576925e-09
GR1 0,H2 Electrolysis,0.0014242373380640163
GR1 0,H2 Fuel Cell,4.301994134261176e-09
GR1 0,H2 turbine,1.670995892920002e-08
GR1 0,photocatalysis,0.3805471897056468
GR1 1,H2 Electrolysis,0.01673310372905481
GR1 1,H2 Fuel Cell,4.314803879793407e-09
GR1 1,H2 turbine,1.5208302958459602e-08
GR1 1,photocatalysis,0.014656604225423774
HR1 0,H2 Electrolysis,1.650520100320167e-08
HR1 0,H2 Fuel Cell,4.39618096616864e-09
HR1 0,H2 turbine,1.5138253366589097e-08
HR1 0,photocatalysis,1.161785246759852e-08
HU1 0,H2 Electrolysis,1.1367737849578255e-08
HU1 0,H2 Fuel Cell,4.494110888970659e-09
HU1 0,H2 turbine,1.5145550526757297e-08
HU1 0,photocatalysis,1.4292857369016432e-08
IE5 0,H2 Electrolysis,0.12174306073534148
IE5 0,H2 Fuel Cell,4.097254856480643e-09
IE5 0,H2 turbine,1.6659083020606234e-08
IE5 0,photocatalysis,5.001847712473536e-09
IT1 0,H2 Electrolysis,0.01002934729014495
IT1 0,H2 Fuel Cell,4.5730631247711825e-09
IT1 0,H2 turbine,1.5330863780416945e-08
IT1 0,photocatalysis,0.22757152378290244
IT1 1,H2 Electrolysis,1.4825143606741734e-08
IT1 1,H2 Fuel Cell,4.3534269846686025e-09
IT1 1,H2 turbine,1.5122238535290403e-08
IT1 1,photocatalysis,1.2208745893319665e-08
IT1 10,H2 Electrolysis,4.045407932737492e-08
IT1 10,H2 Fuel Cell,4.557104494317544e-09
IT1 10,H2 turbine,1.5204850015767662e-08
IT1 10,photocatalysis,2.392011601100963e-08
IT1 11,H2 Electrolysis,0.012170106087557302
IT1 11,H2 Fuel Cell,4.485592972158482e-09
IT1 11,H2 turbine,1.5266806118747565e-08
IT1 11,photocatalysis,0.21684054523638027
IT1 12,H2 Electrolysis,1.7917983971515086e-08
IT1 12,H2 Fuel Cell,4.366445698943231e-09
IT1 12,H2 turbine,1.5152368432048217e-08
IT1 12,photocatalysis,1.8735649901889058e-08
IT1 13,H2 Electrolysis,1.3477817681552745e-08
IT1 13,H2 Fuel Cell,4.558788442506197e-09
IT1 13,H2 turbine,1.5138148239288105e-08
IT1 13,photocatalysis,1.3666687067383015e-08
IT1 2,H2 Electrolysis,1.4262311021627657e-08
IT1 2,H2 Fuel Cell,4.473961679505071e-09
IT1 2,H2 turbine,1.512201916614803e-08
IT1 2,photocatalysis,1.569817341212817e-08
IT1 3,H2 Electrolysis,4.198633106997388e-08
IT1 3,H2 Fuel Cell,4.63509947657122e-09
IT1 3,H2 turbine,1.531329600198596e-08
IT1 3,photocatalysis,1.2496363607160868e-07
IT1 4,H2 Electrolysis,3.359835198880491e-08
IT1 4,H2 Fuel Cell,4.491314486126112e-09
IT1 4,H2 turbine,1.5306837186723126e-08
IT1 4,photocatalysis,0.15599647659607693
IT1 5,H2 Electrolysis,1.7744829014510756e-08
IT1 5,H2 Fuel Cell,4.247244069238639e-09
IT1 5,H2 turbine,1.509251735799013e-08
IT1 5,photocatalysis,1.0457168030336754e-08
IT1 6,H2 Electrolysis,1.6525227829049816e-08
IT1 6,H2 Fuel Cell,4.400553678080132e-09
IT1 6,H2 turbine,1.5088565734894428e-08
IT1 6,photocatalysis,1.295342035427481e-08
IT1 7,H2 Electrolysis,0.01554043708967755
IT1 7,H2 Fuel Cell,4.533969602911541e-09
IT1 7,H2 turbine,1.5298508440120525e-08
IT1 7,photocatalysis,0.34374848538742875
IT1 8,H2 Electrolysis,3.718502486280873e-08
IT1 8,H2 Fuel Cell,4.6346163489666065e-09
IT1 8,H2 turbine,1.5348317598106995e-08
IT1 8,photocatalysis,7.235725330313367e-08
IT1 9,H2 Electrolysis,1.685522832414412e-08
IT1 9,H2 Fuel Cell,4.3043044031565885e-09
IT1 9,H2 turbine,1.5118229662736733e-08
IT1 9,photocatalysis,1.2734362023380367e-08
IT3 0,H2 Electrolysis,0.000595176448077548
IT3 0,H2 Fuel Cell,4.053227578539587e-09
IT3 0,H2 turbine,1.5478737456872867e-08
IT3 0,photocatalysis,0.0067848900117671125
LT6 0,H2 Electrolysis,0.005450750018633189
LT6 0,H2 Fuel Cell,4.249549341123179e-09
LT6 0,H2 turbine,1.517986778358997e-08
LT6 0,photocatalysis,4.877126920727678e-09
LU1 0,H2 Electrolysis,1.36740279298103e-08
LU1 0,H2 Fuel Cell,4.0676629395911005e-09
LU1 0,H2 turbine,1.5056663428675615e-08
LU1 0,photocatalysis,6.486645770904928e-09
LV6 0,H2 Electrolysis,0.015309027825376936
LV6 0,H2 Fuel Cell,4.220293243290326e-09
LV6 0,H2 turbine,1.5157440245358356e-08
LV6 0,photocatalysis,4.88590142276598e-09
ME1 0,H2 Electrolysis,4.2247304519850416e-08
ME1 0,H2 Fuel Cell,4.349181737314946e-09
ME1 0,H2 turbine,1.5101739868583856e-08
ME1 0,photocatalysis,1.5786293640319183e-08
MK1 0,H2 Electrolysis,1.857551827745025e-07
MK1 0,H2 Fuel Cell,4.400329391829489e-09
MK1 0,H2 turbine,1.5141799354751715e-08
MK1 0,photocatalysis,3.968952175923274e-08
NL1 0,H2 Electrolysis,0.044730603342652886
NL1 0,H2 Fuel Cell,4.187453572633557e-09
NL1 0,H2 turbine,1.51681993414455e-08
NL1 0,photocatalysis,6.318698753795178e-09
NL1 1,H2 Electrolysis,0.023954614376143137
NL1 1,H2 Fuel Cell,4.095747576537862e-09
NL1 1,H2 turbine,1.509994046642645e-08
NL1 1,photocatalysis,5.835013514627307e-09
NL1 2,H2 Electrolysis,0.009377726514319297
NL1 2,H2 Fuel Cell,4.150689556324641e-09
NL1 2,H2 turbine,1.5133509553630483e-08
NL1 2,photocatalysis,6.411515296639968e-09
NL1 3,H2 Electrolysis,1.8880540030018177e-08
NL1 3,H2 Fuel Cell,4.173249366179206e-09
NL1 3,H2 turbine,1.511601195368719e-08
NL1 3,photocatalysis,6.162569636806541e-09
NL1 4,H2 Electrolysis,0.11502617988610273
NL1 4,H2 Fuel Cell,4.162057284812391e-09
NL1 4,H2 turbine,1.51356123528413e-08
NL1 4,photocatalysis,5.9687743772447e-09
NO2 0,H2 Electrolysis,0.02573886205963916
NO2 0,H2 Fuel Cell,4.11958357046352e-09
NO2 0,H2 turbine,1.511981848105652e-08
NO2 0,photocatalysis,5.34880360906912e-09
NO2 1,H2 Electrolysis,0.002366069375719878
NO2 1,H2 Fuel Cell,4.02621396446809e-09
NO2 1,H2 turbine,1.512718080859149e-08
NO2 2,H2 Electrolysis,0.00991184032250028
NO2 2,H2 Fuel Cell,4.094659915226978e-09
NO2 2,H2 turbine,1.6629543414854338e-08
NO2 2,photocatalysis,3.7087252234573313e-09
NO2 3,H2 Electrolysis,0.03559314236059908
NO2 3,H2 Fuel Cell,4.110735088113626e-09
NO2 3,H2 turbine,1.515928835284029e-08
NO2 3,photocatalysis,4.2027110447309374e-09
NO2 4,H2 Electrolysis,7.188251650476556e-09
NO2 4,H2 Fuel Cell,3.937106983217423e-09
NO2 4,H2 turbine,1.5124316676580433e-08
NO2 4,photocatalysis,3.434116203600518e-09
NO2 5,H2 Electrolysis,0.02845596038420796
NO2 5,H2 Fuel Cell,4.077765296315983e-09
NO2 5,H2 turbine,1.5165846781120693e-08
NO2 5,photocatalysis,3.859805862893599e-09
PL1 0,H2 Electrolysis,1.9363739281469545e-08
PL1 0,H2 Fuel Cell,4.4182769759912325e-09
PL1 0,H2 turbine,1.5212738345431197e-08
PL1 0,photocatalysis,5.182741734629216e-09
PL1 1,H2 Electrolysis,1.0239808016025081e-07
PL1 1,H2 Fuel Cell,4.430016512745262e-09
PL1 1,H2 turbine,1.6688097405555515e-08
PL1 1,photocatalysis,6.256868488000058e-09
PL1 2,H2 Electrolysis,1.9841986170838125e-07
PL1 2,H2 Fuel Cell,4.4501751492321346e-09
PL1 2,H2 turbine,1.5236715839962943e-08
PL1 2,photocatalysis,5.29791658772982e-09
PL1 3,H2 Electrolysis,2.41186407813263e-08
PL1 3,H2 Fuel Cell,4.490282137255652e-09
PL1 3,H2 turbine,1.5283272514581945e-08
PL1 3,photocatalysis,4.948433813659076e-09
PL1 4,H2 Electrolysis,5.130877778084177e-07
