bus0,carrier,p_nom_opt
FR1 11,H2 turbine,1.7423317528406792e-08
FR1 11,photocatalysis,2.0451412761518e-08
FR1 12,H2 Electrolysis,0.000990716864120118
FR1 12,H2 Fuel Cell,4.82685154081674e-09
FR1 12,H2 turbine,1.8512834130826272e-08
FR1 12,photocatalysis,6.8602229814633455e-09
FR1 13,H2 Electrolysis,4.333921060769106e-08
FR1 13,H2 Fuel Cell,4.783801358057617e-09
FR1 13,H2 turbine,1.751878557745847e-08
FR1 13,photocatalysis,8.675373572315729e-09
FR1 14,H2 Electrolysis,0.023127197264292573
FR1 14,H2 Fuel Cell,4.680662736376823e-09
FR1 14,H2 turbine,1.8820017709497178e-08
FR1 14,photocatalysis,6.662147447526567e-09
FR1 15,H2 Electrolysis,0.11842749937743223
FR1 15,H2 Fuel Cell,4.6591558161928825e-09
FR1 15,H2 turbine,1.8937715601987493e-08
FR1 15,photocatalysis,6.3376649287167695e-09
FR1 16,H2 Electrolysis,0.007021755848890617
FR1 16,H2 Fuel Cell,5.070162133260808e-09
FR1 16,H2 turbine,2.1416355680568784e-08
FR1 16,photocatalysis,5.576554537340143e-09
FR1 17,H2 Electrolysis,2.9909484550662686e-08
FR1 17,H2 Fuel Cell,4.8401425788301475e-09
FR1 17,H2 turbine,1.767844075162093e-08
FR1 17,photocatalysis,7.321961145905553e-09
FR1 18,H2 Electrolysis,0.03228438546318675
FR1 18,H2 Fuel Cell,4.892103988138768e-09
FR1 18,H2 turbine,1.9665841993446028e-08
FR1 18,photocatalysis,6.139518946909496e-09
FR1 19,H2 Electrolysis,0.051884986592516516
FR1 19,H2 Fuel Cell,4.526966382126003e-09
FR1 19,H2 turbine,1.7436793199011072e-08
FR1 19,photocatalysis,1.2299310235327193e-08
FR1 2,H2 Electrolysis,5.388853760376471e-08
FR1 2,H2 Fuel Cell,4.738328474137429e-09
FR1 2,H2 turbine,1.7462147559218535e-08
FR1 2,photocatalysis,7.202931797883556e-09
FR1 20,H2 Electrolysis,1.8235788981531758e-08
FR1 20,H2 Fuel Cell,5.107006067799132e-09
FR1 20,H2 turbine,2.0588682094080834e-08
FR1 20,photocatalysis,6.204188114506976e-09
FR1 21,H2 Electrolysis,6.54885157786831e-07
FR1 21,H2 Fuel Cell,4.555528785478418e-09
FR1 21,H2 turbine,1.742035200187185e-08
FR1 21,photocatalysis,7.73946962739656e-09
FR1 3,H2 Electrolysis,0.009948089035767457
FR1 3,H2 Fuel Cell,4.689559401879586e-09
FR1 3,H2 turbine,1.9916809822748447e-08
FR1 3,photocatalysis,8.362214927077456e-09
FR1 4,H2 Electrolysis,0.0001444645578208415
FR1 4,H2 Fuel Cell,4.685277863622906e-09
FR1 4,H2 turbine,1.8250000713390704e-08
FR1 4,photocatalysis,7.387802004303111e-09
FR1 5,H2 Electrolysis,0.0023659595897038937
FR1 5,H2 Fuel Cell,5.067834207884488e-09
FR1 5,H2 turbine,2.0021730660948566e-08
FR1 5,photocatalysis,5.847450800789452e-09
FR1 6,H2 Electrolysis,0.06664429282287788
FR1 6,H2 Fuel Cell,4.759289973136851e-09
FR1 6,H2 turbine,1.969831313237714e-08
FR1 6,photocatalysis,5.4950730350778204e-09
FR1 7,H2 Electrolysis,0.06178771744817991
FR1 7,H2 Fuel Cell,5.0162661901226484e-09
FR1 7,H2 turbine,2.1574563216181826e-08
FR1 7,photocatalysis,5.443166812622016e-09
FR1 8,H2 Electrolysis,0.004048100481835597
FR1 8,H2 Fuel Cell,4.6245639241811685e-09
FR1 8,H2 turbine,1.7510196641527973e-08
FR1 8,photocatalysis,9.375237933682329e-09
FR1 9,H2 Electrolysis,0.007014186274556808
FR1 9,H2 Fuel Cell,4.718056139332659e-09
FR1 9,H2 turbine,1.933012169396677e-08
FR1 9,photocatalysis,6.784681656089162e-09
GB0 0,H2 Electrolysis,0.12211075613267446
GB0 0,H2 Fuel Cell,5.0504694788244365e-09
GB0 0,H2 turbine,2.4622205709996016e-08
GB0 0,photocatalysis,5.102690634010746e-09
GB0 1,H2 Electrolysis,0.015739607524116274
GB0 1,H2 Fuel Cell,4.76782658463845e-09
GB0 1,H2 turbine,1.9907351750949156e-08
GB0 1,photocatalysis,5.336935335352529e-09
GB0 10,H2 Electrolysis,0.07179980116071676
GB0 10,H2 Fuel Cell,5.102210357619658e-09
GB0 10,H2 turbine,2.406103091681334e-08
GB0 10,photocatalysis,5.2472863662888365e-09
GB0 11,H2 Electrolysis,0.09533885061865405
GB0 11,H2 Fuel Cell,4.688897633981772e-09
GB0 11,H2 turbine,1.923845671053726e-08
GB0 11,photocatalysis,5.021315723451909e-09
GB0 12,H2 Electrolysis,0.12232263115574665
GB0 12,H2 Fuel Cell,5.027059887483488e-09
GB0 12,H2 turbine,2.352252470663532e-08
GB0 12,photocatalysis,4.569995838752514e-09
GB0 13,H2 Electrolysis,0.0818321147747266
GB0 13,H2 Fuel Cell,4.3449756766727034e-09
GB0 13,H2 turbine,1.7715111236977762e-08
GB0 13,photocatalysis,4.1662459895848015e-09
GB0 14,H2 Electrolysis,0.003330778050175379
GB0 14,H2 Fuel Cell,5.117102064395648e-09
GB0 14,H2 turbine,2.4456896410508187e-08
GB0 14,photocatalysis,4.968377441513648e-09
GB0 2,H2 Electrolysis,0.043623413098361964
GB0 2,H2 Fuel Cell,4.653445304598812e-09
GB0 2,H2 turbine,1.8870947277596202e-08
GB0 2,photocatalysis,4.3036455095858085e-09
GB0 3,H2 Electrolysis,0.05161274986770573
GB0 3,H2 Fuel Cell,4.984560448890002e-09
GB0 3,H2 turbine,2.2245917475818104e-08
GB0 3,photocatalysis,4.739636281521398e-09
GB0 4,H2 Electrolysis,0.1000714988655826
GB0 4,H2 Fuel Cell,5.170847760215944e-09
GB0 4,H2 turbine,2.4275997581260585e-08
GB0 4,photocatalysis,5.093189588914084e-09
GB0 5,H2 Electrolysis,0.06467172411655249
GB0 5,H2 Fuel Cell,5.082315449104189e-09
GB0 5,H2 turbine,2.387957227224497e-08
GB0 5,photocatalysis,4.798449831901461e-09
GB0 6,H2 Electrolysis,0.10643503065455862
GB0 6,H2 Fuel Cell,4.615428175927586e-09
GB0 6,H2 turbine,1.885769396830116e-08
GB0 6,photocatalysis,5.546284070061894e-09
GB0 7,H2 Electrolysis,0.0723685224495456
GB0 7,H2 Fuel Cell,4.905440519663539e-09
GB0 7,H2 turbine,2.154152815775618e-08
GB0 7,photocatalysis,5.367630458793498e-09
GB0 8,H2 Electrolysis,0.12084746331671455
GB0 8,H2 Fuel Cell,4.5060272787092325e-09
GB0 8,H2 turbine,1.767014810005962e-08
GB0 8,photocatalysis,4.217334501262794e-09
GB0 9,H2 Electrolysis,0.06273472698840839
GB0 9,H2 Fuel Cell,5.022723683878775e-09
GB0 9,H2 turbine,2.383219669055349e-08
GB0 9,photocatalysis,4.877751378785824e-09
GB5 0,H2 Electrolysis,0.04580402131080111
GB5 0,H2 Fuel Cell,4.504510559343736e-09
GB5 0,H2 turbine,1.7442118464206583e-08
GB5 0,photocatalysis,4.507880696832514e-09
GR1 0,H2 Electrolysis,0.00805194723296966
GR1 0,H2 Fuel Cell,4.63763137630408e-09
GR1 0,H2 turbine,1.836714384574965e-08
GR1 0,photocatalysis,0.14805840428862196
GR1 1,H2 Electrolysis,0.031279802747344446
GR1 1,H2 Fuel Cell,4.6652220451074785e-09
GR1 1,H2 turbine,1.743643884903684e-08
GR1 1,photocatalysis,4.2631518720273546e-08
HR1 0,H2 Electrolysis,3.69043201545401e-08
HR1 0,H2 Fuel Cell,5.0622062980613026e-09
HR1 0,H2 turbine,1.756266029518531e-08
HR1 0,photocatalysis,8.386794417823092e-09
HU1 0,H2 Electrolysis,2.7712529527272306e-08
HU1 0,H2 Fuel Cell,5.326967886894518e-09
HU1 0,H2 turbine,1.9129591129455392e-08
HU1 0,photocatalysis,5.112172565241749e-09
IE5 0,H2 Electrolysis,0.12515566751049814
IE5 0,H2 Fuel Cell,4.5632875465609154e-09
IE5 0,H2 turbine,1.9293301486060966e-08
IE5 0,photocatalysis,4.7152939456229736e-09
IT1 0,H2 Electrolysis,0.004916110152138117
IT1 0,H2 Fuel Cell,4.819605831246137e-09
IT1 0,H2 turbine,1.7592113076628856e-08
IT1 0,photocatalysis,8.435143666184214e-08
IT1 1,H2 Electrolysis,2.3406622350820934e-08
IT1 1,H2 Fuel Cell,5.062930609962158e-09
IT1 1,H2 turbine,1.745901900864788e-08
IT1 1,photocatalysis,9.106131198462479e-09
IT1 10,H2 Electrolysis,2.0475308474251164e-07
IT1 10,H2 Fuel Cell,5.138808276620172e-09
IT1 10,H2 turbine,1.7692959453493974e-08
IT1 10,photocatalysis,1.1170898395892375e-08
IT1 11,H2 Electrolysis,0.04163024794414222
IT1 11,H2 Fuel Cell,4.853482966385023e-09
IT1 11,H2 turbine,1.7670419582177054e-08
IT1 11,photocatalysis,0.013927313738641508
IT1 12,H2 Electrolysis,2.2566845703275018e-08
IT1 12,H2 Fuel Cell,5.0044590486772534e-09
IT1 12,H2 turbine,1.7455316960860402e-08
IT1 12,photocatalysis,1.1112355338557813e-08
IT1 13,H2 Electrolysis,2.1046520255816344e-08
IT1 13,H2 Fuel Cell,5.354602158788698e-09
IT1 13,H2 turbine,1.7475612170226093e-08
IT1 13,photocatalysis,9.637237673483717e-09
IT1 2,H2 Electrolysis,2.2190670074128334e-08
IT1 2,H2 Fuel Cell,5.2348247215196965e-09
IT1 2,H2 turbine,1.7466897477770433e-08
IT1 2,photocatalysis,1.0375726981525524e-08
IT1 3,H2 Electrolysis,0.0027476098171956174
IT1 3,H2 Fuel Cell,5.158842363213788e-09
IT1 3,H2 turbine,1.7856412286815312e-08
IT1 3,photocatalysis,1.797680787605677e-08
IT1 4,H2 Electrolysis,0.0028781374285261063
IT1 4,H2 Fuel Cell,5.007717164191042e-09
IT1 4,H2 turbine,1.775958496226399e-08
IT1 4,photocatalysis,2.9808002402742725e-08
IT1 5,H2 Electrolysis,2.960941551427954e-08
IT1 5,H2 Fuel Cell,4.931589337093118e-09
IT1 5,H2 turbine,1.741018819254958e-08
IT1 5,photocatalysis,7.729103180658336e-09
IT1 6,H2 Electrolysis,2.8608742031526022e-08
IT1 6,H2 Fuel Cell,5.20815221976901e-09
IT1 6,H2 turbine,1.7440157855116897e-08
IT1 6,photocatalysis,8.903451557441287e-09
IT1 7,H2 Electrolysis,0.028539899356125484
IT1 7,H2 Fuel Cell,5.008912841970885e-09
IT1 7,H2 turbine,1.7840480093793683e-08
IT1 7,photocatalysis,3.66620267669563e-08
IT1 8,H2 Electrolysis,0.006718771993532722
IT1 8,H2 Fuel Cell,5.21388689426414e-09
IT1 8,H2 turbine,1.797411465742211e-08
IT1 8,photocatalysis,1.6818854453035254e-08
IT1 9,H2 Electrolysis,3.106901109537952e-08
IT1 9,H2 Fuel Cell,4.972239646965662e-09
IT1 9,H2 turbine,1.7440383971916192e-08
IT1 9,photocatalysis,8.997385772949328e-09
IT3 0,H2 Electrolysis,0.001467614605491836
IT3 0,H2 Fuel Cell,4.435502520589627e-09
IT3 0,H2 turbine,1.7977063892523602e-08
IT3 0,photocatalysis,2.674820373660147e-08
LT6 0,H2 Electrolysis,0.006907061752013359
LT6 0,H2 Fuel Cell,5.0616462612097695e-09
LT6 0,H2 turbine,2.02824345922298e-08
LT6 0,photocatalysis,4.727458166779155e-09
LU1 0,H2 Electrolysis,2.1265124053708856e-08
LU1 0,H2 Fuel Cell,5.22243282133061e-09
LU1 0,H2 turbine,2.3015233841801675e-08
LU1 0,photocatalysis,5.465420670112868e-09
LV6 0,H2 Electrolysis,0.023366019268913345
LV6 0,H2 Fuel Cell,4.959906123498888e-09
LV6 0,H2 turbine,1.9371079020828822e-08
LV6 0,photocatalysis,4.6942285169579724e-09
ME1 0,H2 Electrolysis,6.009890982635934e-08
ME1 0,H2 Fuel Cell,4.911146045587608e-09
ME1 0,H2 turbine,1.7407934376752263e-08
ME1 0,photocatalysis,9.884937598415136e-09
MK1 0,H2 Electrolysis,2.4269399267442917e-07
MK1 0,H2 Fuel Cell,4.8247030054620785e-09
MK1 0,H2 turbine,1.7434490512999575e-08
MK1 0,photocatalysis,1.6501030170317788e-08
NL1 0,H2 Electrolysis,0.15541556020473535
NL1 0,H2 Fuel Cell,5.335050679332958e-09
NL1 0,H2 turbine,2.6707242346397072e-08
NL1 0,photocatalysis,5.289892402210471e-09
NL1 1,H2 Electrolysis,0.03289833113227597
NL1 1,H2 Fuel Cell,5.10513358226969e-09
NL1 1,H2 turbine,2.2990857567069862e-08
NL1 1,photocatalysis,4.9784510130125914e-09
NL1 2,H2 Electrolysis,0.030381528008305604
NL1 2,H2 Fuel Cell,5.3599456059917975e-09
NL1 2,H2 turbine,2.611940905082337e-08
NL1 2,photocatalysis,5.3005821546084264e-09
NL1 3,H2 Electrolysis,3.1512190990248046e-08
NL1 3,H2 Fuel Cell,5.4019360019257795e-09
NL1 3,H2 turbine,2.5501844525493605e-08
NL1 3,photocatalysis,5.148005184231945e-09
NL1 4,H2 Electrolysis,0.147800371833931
NL1 4,H2 Fuel Cell,5.267086304614362e-09
NL1 4,H2 turbine,2.495999924862237e-08
NL1 4,photocatalysis,5.066825241271531e-09
NO2 0,H2 Electrolysis,0.022547431108916233
NO2 0,H2 Fuel Cell,4.719944799841627e-09
NO2 0,H2 turbine,1.9280921556286668e-08
NO2 0,photocatalysis,4.495257857805895e-09
NO2 1,H2 Electrolysis,0.001739915755865138
NO2 1,H2 Fuel Cell,4.451953907139827e-09
NO2 1,H2 turbine,1.743949361065968e-08
NO2 2,H2 Electrolysis,0.01021216061298534
NO2 2,H2 Fuel Cell,4.499892976379772e-09
NO2 2,H2 turbine,1.831483038669849e-08
NO2 2,photocatalysis,3.4464504042111347e-09
NO2 3,H2 Electrolysis,0.03377608332744239
NO2 3,H2 Fuel Cell,4.664051815662163e-09
NO2 3,H2 turbine,1.9320078924498748e-08
NO2 3,photocatalysis,3.942332802846449e-09
NO2 4,H2 Electrolysis,9.424019132633537e-09
NO2 4,H2 Fuel Cell,4.316203626738978e-09
NO2 4,H2 turbine,1.7434193605515182e-08
NO2 4,photocatalysis,3.089752914576929e-09
NO2 5,H2 Electrolysis,0.02349070038266534
NO2 5,H2 Fuel Cell,4.4476141396869675e-09
NO2 5,H2 turbine,1.743507093448436e-08
NO2 5,photocatalysis,3.622487949956133e-09
PL1 0,H2 Electrolysis,4.4586001019956404e-08
PL1 0,H2 Fuel Cell,5.641469117973946e-09
PL1 0,H2 turbine,2.3244551170390845e-08
PL1 0,photocatalysis,5.03206022063515e-09
PL1 1,H2 Electrolysis,0.009248094496950203
PL1 1,H2 Fuel Cell,5.556106744304115e-09
PL1 1,H2 turbine,2.2307300194060495e-08
PL1 1,photocatalysis,5.12839238383636e-09
PL1 2,H2 Electrolysis,0.014338769039854383
PL1 2,H2 Fuel Cell,5.628448127191754e-09
PL1 2,H2 turbine,2.240096055820522e-08
PL1 2,photocatalysis,4.81422691705513e-09
PL1 3,H2 Electrolysis,6.329146512329887e-08
PL1 3,H2 Fuel Cell,5.668547950140514e-09
PL1 3,H2 turbine,2.2716751391834895e-08
PL1 3,photocatalysis,5.039491335987003e-09
PL1 4,H2 Electrolysis,0.007658692950731906
PL1 4,H2 Fuel Cell,5.633946125159662e-09
