bus0,carrier,p_nom_opt
FR1 10,H2 Fuel Cell,4.61566247050224e-09
FR1 10,H2 turbine,1.813287736149062e-08
FR1 10,photocatalysis,4.435164667800423e-09
FR1 11,H2 Electrolysis,0.030272033324360008
FR1 11,H2 Fuel Cell,4.241315083737692e-09
FR1 11,H2 turbine,1.5473560150037492e-08
FR1 11,photocatalysis,1.0915482424031225e-08
FR1 12,H2 Electrolysis,0.003611724267869747
FR1 12,H2 Fuel Cell,4.4809051062358285e-09
FR1 12,H2 turbine,1.6733305070906014e-08
FR1 12,photocatalysis,5.22151507227664e-09
FR1 13,H2 Electrolysis,7.979419516912065e-08
FR1 13,H2 Fuel Cell,4.475811421604739e-09
FR1 13,H2 turbine,1.56945826026858e-08
FR1 13,photocatalysis,6.215037179979635e-09
FR1 14,H2 Electrolysis,0.028255559789493373
FR1 14,H2 Fuel Cell,4.294663825504412e-09
FR1 14,H2 turbine,1.6937916300618848e-08
FR1 14,photocatalysis,5.17447805630818e-09
FR1 15,H2 Electrolysis,0.12726787376746676
FR1 15,H2 Fuel Cell,4.271756908303919e-09
FR1 15,H2 turbine,1.7029028129681448e-08
FR1 15,photocatalysis,4.8770813751265325e-09
FR1 16,H2 Electrolysis,0.006190674630159851
FR1 16,H2 Fuel Cell,4.711730969126597e-09
FR1 16,H2 turbine,1.9802298200688307e-08
FR1 16,photocatalysis,4.382304909595384e-09
FR1 17,H2 Electrolysis,4.90819043562315e-08
FR1 17,H2 Fuel Cell,4.511975259561524e-09
FR1 17,H2 turbine,1.609574604119767e-08
FR1 17,photocatalysis,5.491898432957963e-09
FR1 18,H2 Electrolysis,0.032727132651182725
FR1 18,H2 Fuel Cell,4.523089295125868e-09
FR1 18,H2 turbine,1.7695728849481813e-08
FR1 18,photocatalysis,4.76933143478212e-09
FR1 19,H2 Electrolysis,0.06312183158776535
FR1 19,H2 Fuel Cell,4.140243953150779e-09
FR1 19,H2 turbine,1.5480352233015465e-08
FR1 19,photocatalysis,8.120977625885773e-09
FR1 2,H2 Electrolysis,1.776466676283344e-07
FR1 2,H2 Fuel Cell,4.449808614570402e-09
FR1 2,H2 turbine,1.5712988952164287e-08
FR1 2,photocatalysis,5.355132867040868e-09
FR1 20,H2 Electrolysis,1.818657571498136e-08
FR1 20,H2 Fuel Cell,4.778085153632968e-09
FR1 20,H2 turbine,1.8606028547338308e-08
FR1 20,photocatalysis,4.77344853271393e-09
FR1 21,H2 Electrolysis,3.30092068443329e-06
FR1 21,H2 Fuel Cell,4.180324907683511e-09
FR1 21,H2 turbine,1.5459510084184398e-08
FR1 21,photocatalysis,5.626106585749026e-09
FR1 3,H2 Electrolysis,0.012796445909050113
FR1 3,H2 Fuel Cell,4.3145409227715975e-09
FR1 3,H2 turbine,1.82743244549593e-08
FR1 3,photocatalysis,6.096532947411592e-09
FR1 4,H2 Electrolysis,1.1740519053236399e-07
FR1 4,H2 Fuel Cell,4.288146211559765e-09
FR1 4,H2 turbine,1.63795062005596e-08
FR1 4,photocatalysis,5.5116741828336245e-09
FR1 5,H2 Electrolysis,0.0055529464276666725
FR1 5,H2 Fuel Cell,4.735048862278374e-09
FR1 5,H2 turbine,1.820458576269958e-08
FR1 5,photocatalysis,4.549370544804922e-09
FR1 6,H2 Electrolysis,0.07950782527604858
FR1 6,H2 Fuel Cell,4.36978039199446e-09
FR1 6,H2 turbine,1.7721590976100906e-08
FR1 6,photocatalysis,4.565985978816335e-09
FR1 7,H2 Electrolysis,0.08138292746413067
FR1 7,H2 Fuel Cell,4.632132032416874e-09
FR1 7,H2 turbine,2.0079359118760914e-08
FR1 7,photocatalysis,4.299411540555477e-09
FR1 8,H2 Electrolysis,0.0049222990418927685
FR1 8,H2 Fuel Cell,4.236372510283519e-09
FR1 8,H2 turbine,1.5580716194922962e-08
FR1 8,photocatalysis,6.58443699360229e-09
FR1 9,H2 Electrolysis,0.007686919587455006
FR1 9,H2 Fuel Cell,4.3355325709464025e-09
FR1 9,H2 turbine,1.7371334701770745e-08
FR1 9,photocatalysis,5.23849192710558e-09
GB0 0,H2 Electrolysis,0.12220754333082229
GB0 0,H2 Fuel Cell,4.664191735732411e-09
GB0 0,H2 turbine,2.3383601553358182e-08
GB0 0,photocatalysis,4.058229683363007e-09
GB0 1,H2 Electrolysis,0.019035424078773348
GB0 1,H2 Fuel Cell,4.38162058901363e-09
GB0 1,H2 turbine,1.7768320917883362e-08
GB0 1,photocatalysis,4.236963135024667e-09
GB0 10,H2 Electrolysis,0.07388579217955284
GB0 10,H2 Fuel Cell,4.7291404447370714e-09
GB0 10,H2 turbine,2.287348841653012e-08
GB0 10,photocatalysis,4.1793263313501075e-09
GB0 11,H2 Electrolysis,0.0930778672417179
GB0 11,H2 Fuel Cell,4.2826912545898484e-09
GB0 11,H2 turbine,1.7186117890528003e-08
GB0 11,photocatalysis,4.018847471669982e-09
GB0 12,H2 Electrolysis,0.12287966294182413
GB0 12,H2 Fuel Cell,4.662950250437204e-09
GB0 12,H2 turbine,2.2131057992716506e-08
GB0 12,photocatalysis,3.6964483170603924e-09
GB0 13,H2 Electrolysis,0.09082012051277505
GB0 13,H2 Fuel Cell,3.938950120813545e-09
GB0 13,H2 turbine,1.5814255895597032e-08
GB0 13,photocatalysis,3.408300514203534e-09
GB0 14,H2 Electrolysis,0.002886674491380433
GB0 14,H2 Fuel Cell,4.751584169210173e-09
GB0 14,H2 turbine,2.282408290642599e-08
GB0 14,photocatalysis,3.9708747031079345e-09
GB0 2,H2 Electrolysis,0.04248505904705223
GB0 2,H2 Fuel Cell,4.2512434940400266e-09
GB0 2,H2 turbine,1.6603678411573532e-08
GB0 2,photocatalysis,3.5061648022245282e-09
GB0 3,H2 Electrolysis,0.05260373993243571
GB0 3,H2 Fuel Cell,4.608692033325803e-09
GB0 3,H2 turbine,2.030474296550264e-08
GB0 3,photocatalysis,3.813566154907005e-09
GB0 4,H2 Electrolysis,0.10632891400258743
GB0 4,H2 Fuel Cell,4.833514117729845e-09
GB0 4,H2 turbine,2.319559323127471e-08
GB0 4,photocatalysis,4.063002971718127e-09
GB0 5,H2 Electrolysis,0.06574940578313145
GB0 5,H2 Fuel Cell,4.718246180703339e-09
GB0 5,H2 turbine,2.2552685277879944e-08
GB0 5,photocatalysis,3.849499759414949e-09
GB0 6,H2 Electrolysis,0.12969499331028264
GB0 6,H2 Fuel Cell,4.184438489599298e-09
GB0 6,H2 turbine,1.6540220061927133e-08
GB0 6,photocatalysis,4.381006438140492e-09
GB0 7,H2 Electrolysis,0.07161646710682522
GB0 7,H2 Fuel Cell,4.519170509969055e-09
GB0 7,H2 turbine,1.9888677102462882e-08
GB0 7,photocatalysis,4.254366729300176e-09
GB0 8,H2 Electrolysis,0.12049251957309506
GB0 8,H2 Fuel Cell,4.115274950981409e-09
GB0 8,H2 turbine,1.57589254426415e-08
GB0 8,photocatalysis,3.4420736376775957e-09
GB0 9,H2 Electrolysis,0.06183689940136087
GB0 9,H2 Fuel Cell,4.663728318011068e-09
GB0 9,H2 turbine,2.2462017537493857e-08
GB0 9,photocatalysis,3.896290247578455e-09
GB5 0,H2 Electrolysis,0.05105703199441888
GB5 0,H2 Fuel Cell,4.1142158830968634e-09
GB5 0,H2 turbine,1.5481148298391866e-08
GB5 0,photocatalysis,3.6551195311019087e-09
GR1 0,H2 Electrolysis,0.032780887089601175
GR1 0,H2 Fuel Cell,4.187395450930026e-09
GR1 0,H2 turbine,1.6535151319403664e-08
GR1 0,photocatalysis,3.657568260443816e-08
GR1 1,H2 Electrolysis,0.02694389898222166
GR1 1,H2 Fuel Cell,4.230438469159068e-09
GR1 1,H2 turbine,1.5468137393876624e-08
GR1 1,photocatalysis,1.361104450996977e-08
HR1 0,H2 Electrolysis,4.77268795335894e-08
HR1 0,H2 Fuel Cell,4.7415610776287335e-09
HR1 0,H2 turbine,1.5844363399115207e-08
HR1 0,photocatalysis,5.954248214091937e-09
HU1 0,H2 Electrolysis,3.9786808803445203e-08
HU1 0,H2 Fuel Cell,4.9867017581262475e-09
HU1 0,H2 turbine,1.7216484388691454e-08
HU1 0,photocatalysis,3.0092051250018077e-09
IE5 0,H2 Electrolysis,0.1232980370693601
IE5 0,H2 Fuel Cell,4.184363924134416e-09
IE5 0,H2 turbine,1.7602566023141893e-08
IE5 0,photocatalysis,3.7791609883301065e-09
IT1 0,H2 Electrolysis,0.009156991748686604
IT1 0,H2 Fuel Cell,4.269973075140398e-09
IT1 0,H2 turbine,1.5479743402330334e-08
IT1 0,photocatalysis,2.1211069596204183e-08
IT1 1,H2 Electrolysis,2.6386341790716604e-08
IT1 1,H2 Fuel Cell,4.821981775096881e-09
IT1 1,H2 turbine,1.558824740462092e-08
IT1 1,photocatalysis,6.545696649998308e-09
IT1 10,H2 Electrolysis,0.0009409137281522216
IT1 10,H2 Fuel Cell,4.782827821310121e-09
IT1 10,H2 turbine,1.5526668429608418e-08
IT1 10,photocatalysis,7.307364287829119e-09
IT1 11,H2 Electrolysis,0.05034812652570032
IT1 11,H2 Fuel Cell,4.296024083684969e-09
IT1 11,H2 turbine,1.547014360959674e-08
IT1 11,photocatalysis,2.700231078410313e-08
IT1 12,H2 Electrolysis,2.336312827144166e-08
IT1 12,H2 Fuel Cell,4.728112475335389e-09
IT1 12,H2 turbine,1.5504982036511024e-08
IT1 12,photocatalysis,7.669235006577677e-09
IT1 13,H2 Electrolysis,1.967414565890093e-08
IT1 13,H2 Fuel Cell,5.159554645814411e-09
IT1 13,H2 turbine,1.5698046912088298e-08
IT1 13,photocatalysis,6.775601533895473e-09
IT1 2,H2 Electrolysis,2.090036880460546e-08
IT1 2,H2 Fuel Cell,4.978673715545143e-09
IT1 2,H2 turbine,1.5787155864059478e-08
IT1 2,photocatalysis,7.073562894994236e-09
IT1 3,H2 Electrolysis,0.010071661368651931
IT1 3,H2 Fuel Cell,4.741843078242831e-09
IT1 3,H2 turbine,1.5549234320927583e-08
IT1 3,photocatalysis,9.938568038183966e-09
IT1 4,H2 Electrolysis,0.0033067118096469
IT1 4,H2 Fuel Cell,4.498829167549824e-09
IT1 4,H2 turbine,1.54902143079101e-08
IT1 4,photocatalysis,1.3262060825950593e-08
IT1 5,H2 Electrolysis,3.3883674801206244e-08
IT1 5,H2 Fuel Cell,4.697870227431313e-09
IT1 5,H2 turbine,1.5548482155518263e-08
IT1 5,photocatalysis,5.681092039890557e-09
IT1 6,H2 Electrolysis,2.720601998240528e-08
IT1 6,H2 Fuel Cell,4.955891731533986e-09
IT1 6,H2 turbine,1.5654500992972826e-08
IT1 6,photocatalysis,6.2865355637041935e-09
IT1 7,H2 Electrolysis,0.03869252891583899
IT1 7,H2 Fuel Cell,4.542481886778284e-09
IT1 7,H2 turbine,1.5523444907486723e-08
IT1 7,photocatalysis,1.4197180644873226e-08
IT1 8,H2 Electrolysis,0.018806549335726012
IT1 8,H2 Fuel Cell,4.807667644606702e-09
IT1 8,H2 turbine,1.556662200705198e-08
IT1 8,photocatalysis,9.592579797721308e-09
IT1 9,H2 Electrolysis,4.190528562934528e-08
IT1 9,H2 Fuel Cell,4.711332679509762e-09
IT1 9,H2 turbine,1.557258529065867e-08
IT1 9,photocatalysis,6.399286663690993e-09
IT3 0,H2 Electrolysis,0.003015966814193145
IT3 0,H2 Fuel Cell,4.008737919621875e-09
IT3 0,H2 turbine,1.5585822462230668e-08
IT3 0,photocatalysis,1.247578663156805e-08
LT6 0,H2 Electrolysis,0.007401002624834415
LT6 0,H2 Fuel Cell,4.7374320173965025e-09
LT6 0,H2 turbine,1.7797996178907828e-08
LT6 0,photocatalysis,3.884564850451962e-09
LU1 0,H2 Electrolysis,1.9483436448144744e-08
LU1 0,H2 Fuel Cell,4.873492078390933e-09
LU1 0,H2 turbine,2.1737582174273513e-08
LU1 0,photocatalysis,4.283212589005104e-09
LV6 0,H2 Electrolysis,0.023628392748882437
LV6 0,H2 Fuel Cell,4.644695942580892e-09
LV6 0,H2 turbine,1.6977533118112767e-08
LV6 0,photocatalysis,3.837491599768828e-09
ME1 0,H2 Electrolysis,9.717963812387157e-08
ME1 0,H2 Fuel Cell,4.560794595370017e-09
ME1 0,H2 turbine,1.5453052515220333e-08
ME1 0,photocatalysis,6.596469011325853e-09
MK1 0,H2 Electrolysis,8.293502103737914e-07
MK1 0,H2 Fuel Cell,4.4336855249203e-09
MK1 0,H2 turbine,1.5462068506670563e-08
MK1 0,photocatalysis,8.985145158972901e-09
NL1 0,H2 Electrolysis,0.1909301642653763
NL1 0,H2 Fuel Cell,4.923850418503341e-09
NL1 0,H2 turbine,2.547382937090202e-08
NL1 0,photocatalysis,4.185854253743276e-09
NL1 1,H2 Electrolysis,0.03382715617148319
NL1 1,H2 Fuel Cell,4.7270750682342965e-09
NL1 1,H2 turbine,2.1653465717311643e-08
NL1 1,photocatalysis,3.974929089574602e-09
NL1 2,H2 Electrolysis,0.03502007431990985
NL1 2,H2 Fuel Cell,5.000924309875768e-09
NL1 2,H2 turbine,2.5206580586384164e-08
NL1 2,photocatalysis,4.189063471498561e-09
NL1 3,H2 Electrolysis,2.786993537575469e-08
NL1 3,H2 Fuel Cell,5.086887236409066e-09
NL1 3,H2 turbine,2.465756912695222e-08
NL1 3,photocatalysis,4.081480897343359e-09
NL1 4,H2 Electrolysis,0.1533036085535168
NL1 4,H2 Fuel Cell,4.897468644091026e-09
NL1 4,H2 turbine,2.4122743204190472e-08
NL1 4,photocatalysis,4.037474240048301e-09
NO2 0,H2 Electrolysis,0.023819736001253887
NO2 0,H2 Fuel Cell,4.326836404505011e-09
NO2 0,H2 turbine,1.720534939194175e-08
NO2 0,photocatalysis,3.629923707800839e-09
NO2 1,H2 Electrolysis,0.001821223441645678
NO2 1,H2 Fuel Cell,4.0629856360740414e-09
NO2 1,H2 turbine,1.5484078349439293e-08
NO2 2,H2 Electrolysis,0.01024035287008399
NO2 2,H2 Fuel Cell,4.109074180427373e-09
NO2 2,H2 turbine,1.6538638687825356e-08
NO2 2,photocatalysis,2.8473809286299333e-09
NO2 3,H2 Electrolysis,0.03927837514665796
NO2 3,H2 Fuel Cell,4.260108483739806e-09
NO2 3,H2 turbine,1.725849563579713e-08
NO2 3,photocatalysis,3.2433527410880438e-09
NO2 4,H2 Electrolysis,9.23561203831969e-09
NO2 4,H2 Fuel Cell,3.920312985641196e-09
NO2 4,H2 turbine,1.5477201653388435e-08
NO2 4,photocatalysis,2.57081094072026e-09
NO2 5,H2 Electrolysis,0.019320658589724638
NO2 5,H2 Fuel Cell,4.056284559795499e-09
NO2 5,H2 turbine,1.5470884890923272e-08
NO2 5,photocatalysis,2.998263313441333e-09
PL1 0,H2 Electrolysis,6.316162608954644e-08
PL1 0,H2 Fuel Cell,5.38849359946338e-09
PL1 0,H2 turbine,2.1889232768164558e-08
PL1 0,photocatalysis,4.091844437000217e-09
PL1 1,H2 Electrolysis,0.015108930409076444
PL1 1,H2 Fuel Cell,5.3401013510453985e-09
PL1 1,H2 turbine,2.1305221004111993e-08
PL1 1,photocatalysis,4.073133767754368e-09
PL1 2,H2 Electrolysis,0.022001354346994104
PL1 2,H2 Fuel Cell,5.402899214506308e-09
PL1 2,H2 turbine,2.142400997901027e-08
PL1 2,photocatalysis,3.892910801086556e-09
PL1 3,H2 Electrolysis,1.2916396311948522e-07
PL1 3,H2 Fuel Cell,5.439940146682998e-09
PL1 3,H2 turbine,2.1614178550985424e-08
PL1 3,photocatalysis,4.027288802777031e-09
PL1 4,H2 Electrolysis,0.009140381931930244
PL1 4,H2 Fuel Cell,5.396718761884439e-09
