bus0,carrier,p_nom_opt
DE1 19,H2 turbine,2.602758112237139e-08
DE1 19,photocatalysis,4.532024118436817e-09
DE1 2,H2 Electrolysis,2.4623550773808486e-08
DE1 2,H2 Fuel Cell,5.72661383149225e-09
DE1 2,H2 turbine,2.7075414560920552e-08
DE1 2,photocatalysis,4.637366952291851e-09
DE1 20,H2 Electrolysis,2.6832120222920566e-08
DE1 20,H2 Fuel Cell,5.805774584613953e-09
DE1 20,H2 turbine,2.702603120851757e-08
DE1 20,photocatalysis,4.56110072997901e-09
DE1 21,H2 Electrolysis,0.011469607655266457
DE1 21,H2 Fuel Cell,5.482465051914145e-09
DE1 21,H2 turbine,2.5818241258734552e-08
DE1 21,photocatalysis,4.582099788855691e-09
DE1 22,H2 Electrolysis,2.5881208375604074e-08
DE1 22,H2 Fuel Cell,5.756847845260727e-09
DE1 22,H2 turbine,2.5218541003359913e-08
DE1 22,photocatalysis,5.054871115506569e-09
DE1 3,H2 Electrolysis,3.7528655328267715e-08
DE1 3,H2 Fuel Cell,5.773311756070312e-09
DE1 3,H2 turbine,2.3552619016607712e-08
DE1 3,photocatalysis,5.182911573867263e-09
DE1 4,H2 Electrolysis,2.7573454526626182e-08
DE1 4,H2 Fuel Cell,6.230359914905664e-09
DE1 4,H2 turbine,2.6502947597354096e-08
DE1 4,photocatalysis,4.657261509754763e-09
DE1 5,H2 Electrolysis,0.09318469983533643
DE1 5,H2 Fuel Cell,5.7337482648108e-09
DE1 5,H2 turbine,2.7281347928349254e-08
DE1 5,photocatalysis,4.239299300927812e-09
DE1 6,H2 Electrolysis,2.405156715491256e-08
DE1 6,H2 Fuel Cell,5.201375451508214e-09
DE1 6,H2 turbine,1.9023037654253535e-08
DE1 6,photocatalysis,5.477251687963466e-09
DE1 7,H2 Electrolysis,4.049148048150886e-08
DE1 7,H2 Fuel Cell,6.091949763693108e-09
DE1 7,H2 turbine,2.6162540696415795e-08
DE1 7,photocatalysis,4.684142819271521e-09
DE1 8,H2 Electrolysis,0.06867506208233043
DE1 8,H2 Fuel Cell,5.607383928379627e-09
DE1 8,H2 turbine,2.688526663365334e-08
DE1 8,photocatalysis,4.475412139196992e-09
DE1 9,H2 Electrolysis,3.600061931792869e-08
DE1 9,H2 Fuel Cell,6.261461413449601e-09
DE1 9,H2 turbine,2.681685288432439e-08
DE1 9,photocatalysis,4.689491360545357e-09
DK1 0,H2 Electrolysis,0.5250341455322569
DK1 0,H2 Fuel Cell,5.284407171164016e-09
DK1 0,H2 turbine,2.5336163090744895e-08
DK1 0,photocatalysis,3.756929725309257e-09
DK2 0,H2 Electrolysis,0.09602521141853151
DK2 0,H2 Fuel Cell,5.419371398591282e-09
DK2 0,H2 turbine,2.577564406563254e-08
DK2 0,photocatalysis,4.703835476108605e-09
EE6 0,H2 Electrolysis,0.01707447855863098
EE6 0,H2 Fuel Cell,4.9999848098304256e-09
EE6 0,H2 turbine,1.9707001431511577e-08
EE6 0,photocatalysis,3.951570666834559e-09
ES1 0,H2 Electrolysis,0.053088856414342106
ES1 0,H2 Fuel Cell,4.707796548383924e-09
ES1 0,H2 turbine,1.8560943253970923e-08
ES1 0,photocatalysis,0.4647976198886137
ES1 1,H2 Electrolysis,2.1794456116264827e-08
ES1 1,H2 Fuel Cell,4.540726788087435e-09
ES1 1,H2 turbine,1.8556471655803396e-08
ES1 1,photocatalysis,3.7334554171521e-08
ES1 10,H2 Electrolysis,0.013041565776486849
ES1 10,H2 Fuel Cell,4.723336307487082e-09
