bus0,carrier,p_nom_opt
DE1 2,H2 Fuel Cell,5.35701054880854e-09
DE1 2,H2 turbine,2.320006487768654e-08
DE1 2,photocatalysis,5.58439048220868e-09
DE1 20,H2 Electrolysis,2.274609912944396e-08
DE1 20,H2 Fuel Cell,5.375650060975284e-09
DE1 20,H2 turbine,2.3183263149823232e-08
DE1 20,photocatalysis,5.465198432424334e-09
DE1 21,H2 Electrolysis,0.006041197554175587
DE1 21,H2 Fuel Cell,5.057276709652411e-09
DE1 21,H2 turbine,2.2441301914025712e-08
DE1 21,photocatalysis,5.4623475443640945e-09
DE1 22,H2 Electrolysis,2.054163185322198e-08
DE1 22,H2 Fuel Cell,5.312551518671728e-09
DE1 22,H2 turbine,2.202074790914291e-08
DE1 22,photocatalysis,6.139337758542864e-09
DE1 3,H2 Electrolysis,2.545610994008566e-08
DE1 3,H2 Fuel Cell,5.317560277422148e-09
DE1 3,H2 turbine,2.0506525965672237e-08
DE1 3,photocatalysis,6.395003255617057e-09
DE1 4,H2 Electrolysis,2.267451555321328e-08
DE1 4,H2 Fuel Cell,5.5710085674592335e-09
DE1 4,H2 turbine,2.233010560322654e-08
DE1 4,photocatalysis,5.590105219563641e-09
DE1 5,H2 Electrolysis,0.04813399789982253
DE1 5,H2 Fuel Cell,5.220512115703437e-09
DE1 5,H2 turbine,2.3184580477314323e-08
DE1 5,photocatalysis,5.297951275125951e-09
DE1 6,H2 Electrolysis,1.854392726676218e-08
DE1 6,H2 Fuel Cell,4.858028501887266e-09
DE1 6,H2 turbine,1.741734476426379e-08
DE1 6,photocatalysis,6.79277551498827e-09
DE1 7,H2 Electrolysis,3.241006096232887e-08
DE1 7,H2 Fuel Cell,5.451797998655206e-09
DE1 7,H2 turbine,2.2391357445945085e-08
DE1 7,photocatalysis,5.61973093607745e-09
DE1 8,H2 Electrolysis,0.04510600911282713
DE1 8,H2 Fuel Cell,5.165788186580807e-09
DE1 8,H2 turbine,2.3073327666094553e-08
DE1 8,photocatalysis,5.315457956347589e-09
DE1 9,H2 Electrolysis,2.960403082733173e-08
DE1 9,H2 Fuel Cell,5.614683684222026e-09
DE1 9,H2 turbine,2.276118743039353e-08
DE1 9,photocatalysis,5.6309264585602976e-09
DK1 0,H2 Electrolysis,0.36910189825279405
DK1 0,H2 Fuel Cell,4.86875759735386e-09
DK1 0,H2 turbine,2.230480327835711e-08
DK1 0,photocatalysis,5.265216324036542e-09
DK2 0,H2 Electrolysis,0.09087257551590913
DK2 0,H2 Fuel Cell,4.955617140421526e-09
DK2 0,H2 turbine,2.2239851196904602e-08
DK2 0,photocatalysis,5.633428070282661e-09
EE6 0,H2 Electrolysis,0.014313354981762439
EE6 0,H2 Fuel Cell,4.58024086622657e-09
EE6 0,H2 turbine,1.8113444506257485e-08
EE6 0,photocatalysis,4.7566401693457936e-09
ES1 0,H2 Electrolysis,0.024703460968712464
ES1 0,H2 Fuel Cell,4.3608961653552615e-09
ES1 0,H2 turbine,1.7005405115294134e-08
ES1 0,photocatalysis,0.46479762251205997
ES1 1,H2 Electrolysis,1.643150656329039e-08
ES1 1,H2 Fuel Cell,4.219522201506898e-09
ES1 1,H2 turbine,1.7036075778186568e-08
ES1 1,photocatalysis,0.003656027128098942
ES1 10,H2 Electrolysis,0.00584472792138817
ES1 10,H2 Fuel Cell,4.397291914558484e-09
ES1 10,H2 turbine,1.6998893315886175e-08
ES1 10,photocatalysis,0.054817305739065604
ES1 2,H2 Electrolysis,0.012941318390866593
ES1 2,H2 Fuel Cell,4.4427019565121206e-09
ES1 2,H2 turbine,1.699726525205635e-08
ES1 2,photocatalysis,2.1421890753471705e-07
ES1 3,H2 Electrolysis,0.008012350263533771
ES1 3,H2 Fuel Cell,4.4113806595309276e-09
ES1 3,H2 turbine,1.699667958494939e-08
ES1 3,photocatalysis,1.0475941544511795e-08
ES1 4,H2 Electrolysis,1.2341063697214373e-07
ES1 4,H2 Fuel Cell,4.376521236637905e-09
ES1 4,H2 turbine,1.706844887186584e-08
ES1 4,photocatalysis,0.6991869600552006
ES1 5,H2 Electrolysis,1.7024196438104094e-06
ES1 5,H2 Fuel Cell,4.368468396185761e-09
ES1 5,H2 turbine,1.7010873066162586e-08
ES1 5,photocatalysis,0.9308016319514419
ES1 6,H2 Electrolysis,3.781992030526395e-07
ES1 6,H2 Fuel Cell,4.368738626798992e-09
ES1 6,H2 turbine,1.7010652328606843e-08
ES1 6,photocatalysis,0.2929832980213652
ES1 7,H2 Electrolysis,0.05446441528037185
ES1 7,H2 Fuel Cell,4.350123018888665e-09
ES1 7,H2 turbine,1.699775719756214e-08
ES1 7,photocatalysis,1.24689294756647e-08
ES1 8,H2 Electrolysis,9.809070656722293e-08
ES1 8,H2 Fuel Cell,4.3735593460539326e-09
ES1 8,H2 turbine,1.706975239954507e-08
ES1 8,photocatalysis,0.4150692731309277
ES1 9,H2 Electrolysis,0.015602754541626043
ES1 9,H2 Fuel Cell,4.377465950051609e-09
ES1 9,H2 turbine,1.7003315481702834e-08
ES1 9,photocatalysis,2.153248997866387e-08
ES4 0,H2 Electrolysis,3.2482513096883114e-06
ES4 0,H2 Fuel Cell,4.3656865830012285e-09
ES4 0,H2 turbine,1.796158932536905e-08
ES4 0,photocatalysis,3.3895962837772335e-06
FI2 0,H2 Electrolysis,0.008773819855165241
FI2 0,H2 Fuel Cell,4.4121402892495944e-09
FI2 0,H2 turbine,1.698309547947232e-08
FI2 0,photocatalysis,3.1430674777078477e-09
FI2 1,H2 Electrolysis,0.02725383213182339
FI2 1,H2 Fuel Cell,4.425484344312662e-09
FI2 1,H2 turbine,1.6982617557982945e-08
FI2 1,photocatalysis,4.4277477204646e-09
FI2 2,H2 Electrolysis,0.013274294537555133
FI2 2,H2 Fuel Cell,4.4266590349472636e-09
FI2 2,H2 turbine,1.6985147486761456e-08
FI2 2,photocatalysis,4.165067049216053e-09
FI2 3,H2 Electrolysis,0.02288264505034611
FI2 3,H2 Fuel Cell,4.430956047921026e-09
FI2 3,H2 turbine,1.6985113455476134e-08
FI2 3,photocatalysis,4.308640363312947e-09
FR1 0,H2 Electrolysis,0.013049571861945062
FR1 0,H2 Fuel Cell,4.869275160608157e-09
FR1 0,H2 turbine,1.9889775628129583e-08
FR1 0,photocatalysis,6.532424212396448e-09
FR1 1,H2 Electrolysis,0.07939419674129344
FR1 1,H2 Fuel Cell,4.505157804741706e-09
FR1 1,H2 turbine,1.705254055788007e-08
FR1 1,photocatalysis,3.7307176572852645e-08
FR1 10,H2 Electrolysis,0.01121085877865805
FR1 10,H2 Fuel Cell,4.873538154757961e-09
FR1 10,H2 turbine,1.9501148721368193e-08
FR1 10,photocatalysis,6.146059080624621e-09
FR1 11,H2 Electrolysis,0.021467848418393606
FR1 11,H2 Fuel Cell,4.5461172889709875e-09
FR1 11,H2 turbine,1.7052597058793696e-08
FR1 11,photocatalysis,2.6302615172106755e-08
FR1 12,H2 Electrolysis,2.6640455366549976e-07
FR1 12,H2 Fuel Cell,4.71511746746825e-09
FR1 12,H2 turbine,1.8121558591947456e-08
FR1 12,photocatalysis,7.588970004452116e-09
FR1 13,H2 Electrolysis,4.0792404420484415e-08
FR1 13,H2 Fuel Cell,4.718722877042537e-09
FR1 13,H2 turbine,1.7082645409358306e-08
FR1 13,photocatalysis,9.804034245042462e-09
FR1 14,H2 Electrolysis,0.0179524643091352
FR1 14,H2 Fuel Cell,4.574493689772222e-09
FR1 14,H2 turbine,1.8431646954691466e-08
FR1 14,photocatalysis,7.456983318171606e-09
FR1 15,H2 Electrolysis,0.11842219147520204
FR1 15,H2 Fuel Cell,4.552387067880696e-09
FR1 15,H2 turbine,1.8704889841700324e-08
FR1 15,photocatalysis,6.921292323640579e-09
FR1 16,H2 Electrolysis,0.008356646265714357
FR1 16,H2 Fuel Cell,4.985088813305657e-09
FR1 16,H2 turbine,2.1132586083003596e-08
FR1 16,photocatalysis,6.072210151730759e-09
FR1 17,H2 Electrolysis,2.9456807847909654e-08
FR1 17,H2 Fuel Cell,4.722870314824912e-09
FR1 17,H2 turbine,1.7239772213011188e-08
FR1 17,photocatalysis,8.118187717052476e-09
FR1 18,H2 Electrolysis,0.027559456428560135
FR1 18,H2 Fuel Cell,4.805883030119812e-09
FR1 18,H2 turbine,1.934486426677078e-08
FR1 18,photocatalysis,6.716610424562126e-09
FR1 19,H2 Electrolysis,0.046227043297339475
FR1 19,H2 Fuel Cell,4.435045927357918e-09
FR1 19,H2 turbine,1.7040869343341273e-08
FR1 19,photocatalysis,1.4119327617521157e-08
FR1 2,H2 Electrolysis,5.228965963175107e-08
FR1 2,H2 Fuel Cell,4.736580445222039e-09
FR1 2,H2 turbine,1.7059128966953214e-08
FR1 2,photocatalysis,8.03420401728499e-09
FR1 20,H2 Electrolysis,1.8960180199204765e-08
FR1 20,H2 Fuel Cell,5.040681280209926e-09
FR1 20,H2 turbine,2.0048208531439422e-08
FR1 20,photocatalysis,6.766391272756096e-09
FR1 21,H2 Electrolysis,5.616970478102639e-07
FR1 21,H2 Fuel Cell,4.455656573187296e-09
FR1 21,H2 turbine,1.699506460805817e-08
FR1 21,photocatalysis,8.754877585754314e-09
FR1 3,H2 Electrolysis,0.007418023163588658
FR1 3,H2 Fuel Cell,4.587651546124113e-09
FR1 3,H2 turbine,1.955540227331487e-08
FR1 3,photocatalysis,9.366652896472299e-09
FR1 4,H2 Electrolysis,2.4056182895699407e-07
FR1 4,H2 Fuel Cell,4.583623705548022e-09
FR1 4,H2 turbine,1.7926661816280973e-08
FR1 4,photocatalysis,8.158545615233242e-09
FR1 5,H2 Electrolysis,0.0003547975055064132
FR1 5,H2 Fuel Cell,4.965567082319014e-09
FR1 5,H2 turbine,1.9491571035877496e-08
FR1 5,photocatalysis,6.332819065918852e-09
FR1 6,H2 Electrolysis,0.06403465213269903
FR1 6,H2 Fuel Cell,4.671422405783007e-09
FR1 6,H2 turbine,1.9305343418432506e-08
FR1 6,photocatalysis,4.516625408227543e-09
FR1 7,H2 Electrolysis,0.04622647504151557
FR1 7,H2 Fuel Cell,4.940789300649008e-09
FR1 7,H2 turbine,2.118112154984789e-08
FR1 7,photocatalysis,5.939574260545571e-09
FR1 8,H2 Electrolysis,0.003443042483801699
FR1 8,H2 Fuel Cell,4.509304967764547e-09
FR1 8,H2 turbine,1.7126691682790667e-08
FR1 8,photocatalysis,1.0718494024099289e-08
FR1 9,H2 Electrolysis,0.0020219388882408602
FR1 9,H2 Fuel Cell,4.617550748542384e-09
FR1 9,H2 turbine,1.893226488146742e-08
FR1 9,photocatalysis,7.719636684315354e-09
GB0 0,H2 Electrolysis,0.12200631175262176
GB0 0,H2 Fuel Cell,4.940393628338279e-09
GB0 0,H2 turbine,2.3789041179725716e-08
GB0 0,photocatalysis,5.536162692816403e-09
GB0 1,H2 Electrolysis,0.013817851448909759
GB0 1,H2 Fuel Cell,4.697095916781159e-09
GB0 1,H2 turbine,1.9561326371921335e-08
GB0 1,photocatalysis,5.7297155418691514e-09
GB0 10,H2 Electrolysis,0.060010554272767976
GB0 10,H2 Fuel Cell,5.012306180155501e-09
GB0 10,H2 turbine,2.3242514762530087e-08
GB0 10,photocatalysis,5.703469013301127e-09
GB0 11,H2 Electrolysis,0.0795331278295517
GB0 11,H2 Fuel Cell,4.639323563917887e-09
GB0 11,H2 turbine,1.9462536272733605e-08
GB0 11,photocatalysis,5.392678036485575e-09
GB0 12,H2 Electrolysis,0.1189705362110054
GB0 12,H2 Fuel Cell,4.9315557044725066e-09
GB0 12,H2 turbine,2.3220074718358166e-08
GB0 12,photocatalysis,4.901679968194944e-09
GB0 13,H2 Electrolysis,0.07143701586016377
GB0 13,H2 Fuel Cell,4.222621809113875e-09
GB0 13,H2 turbine,1.7219109872567628e-08
GB0 13,photocatalysis,4.455152308647022e-09
GB0 14,H2 Electrolysis,0.004212269399817822
GB0 14,H2 Fuel Cell,5.001156125570306e-09
GB0 14,H2 turbine,2.3977127992067885e-08
GB0 14,photocatalysis,5.348159826091268e-09
GB0 2,H2 Electrolysis,0.04185897730241657
GB0 2,H2 Fuel Cell,4.560716331120922e-09
GB0 2,H2 turbine,1.8301042154329432e-08
GB0 2,photocatalysis,4.576376945179451e-09
GB0 3,H2 Electrolysis,0.05127416247816404
GB0 3,H2 Fuel Cell,4.88218124480532e-09
GB0 3,H2 turbine,2.193499868256639e-08
GB0 3,photocatalysis,5.0801301407172675e-09
GB0 4,H2 Electrolysis,0.06568601330736819
GB0 4,H2 Fuel Cell,5.0570727369060835e-09
GB0 4,H2 turbine,2.3445450072028446e-08
GB0 4,photocatalysis,5.518374712290596e-09
GB0 5,H2 Electrolysis,0.06396254274005608
GB0 5,H2 Fuel Cell,4.981659394973346e-09
GB0 5,H2 turbine,2.3478511926295982e-08
GB0 5,photocatalysis,5.166083552483158e-09
GB0 6,H2 Electrolysis,0.09703297531693612
GB0 6,H2 Fuel Cell,4.514851822909987e-09
GB0 6,H2 turbine,1.8602772084915015e-08
GB0 6,photocatalysis,5.979887490643839e-09
GB0 7,H2 Electrolysis,0.06872632442521198
GB0 7,H2 Fuel Cell,4.84262994100079e-09
GB0 7,H2 turbine,2.1168889671403574e-08
GB0 7,photocatalysis,5.8159999873552595e-09
GB0 8,H2 Electrolysis,0.11960006746301544
GB0 8,H2 Fuel Cell,4.392203014671744e-09
GB0 8,H2 turbine,1.7197807572774162e-08
GB0 8,photocatalysis,4.497150063915655e-09
GB0 9,H2 Electrolysis,0.053230415137038405
GB0 9,H2 Fuel Cell,4.929051659215482e-09
GB0 9,H2 turbine,2.348045747620683e-08
GB0 9,photocatalysis,5.268705991801438e-09
GB5 0,H2 Electrolysis,0.03700685117152124
GB5 0,H2 Fuel Cell,4.400738238847859e-09
GB5 0,H2 turbine,1.699898597899271e-08
GB5 0,photocatalysis,4.8210313483417625e-09
GR1 0,H2 Electrolysis,5.958489166260442e-08
GR1 0,H2 Fuel Cell,4.6970184025268414e-09
GR1 0,H2 turbine,1.8044846530962276e-08
GR1 0,photocatalysis,0.38054718482602873
GR1 1,H2 Electrolysis,0.02070202199338725
GR1 1,H2 Fuel Cell,4.717153053455243e-09
GR1 1,H2 turbine,1.7014608630630466e-08
GR1 1,photocatalysis,8.177814698910084e-08
HR1 0,H2 Electrolysis,3.704153254920688e-08
HR1 0,H2 Fuel Cell,4.989828186038436e-09
HR1 0,H2 turbine,1.7148217540589932e-08
HR1 0,photocatalysis,9.698679241860745e-09
HU1 0,H2 Electrolysis,2.7096769414513764e-08
HU1 0,H2 Fuel Cell,5.2347126628988225e-09
HU1 0,H2 turbine,1.8367436459846132e-08
HU1 0,photocatalysis,8.707026875243333e-09
IE5 0,H2 Electrolysis,0.12500208298328894
IE5 0,H2 Fuel Cell,4.460975711961883e-09
IE5 0,H2 turbine,1.8958389895464318e-08
IE5 0,photocatalysis,4.119806375730458e-09
IT1 0,H2 Electrolysis,0.0028889376141252557
IT1 0,H2 Fuel Cell,4.906275229334653e-09
IT1 0,H2 turbine,1.7561980310392403e-08
IT1 0,photocatalysis,9.391748544998777e-08
IT1 1,H2 Electrolysis,2.4512870128174578e-08
IT1 1,H2 Fuel Cell,4.9870948839114586e-09
IT1 1,H2 turbine,1.7052084851733712e-08
IT1 1,photocatalysis,1.0290560641171247e-08
IT1 10,H2 Electrolysis,1.2044242867266304e-07
IT1 10,H2 Fuel Cell,5.174877256873818e-09
IT1 10,H2 turbine,1.7501214094850062e-08
IT1 10,photocatalysis,1.3930716861682663e-08
IT1 11,H2 Electrolysis,0.03305418271833627
IT1 11,H2 Fuel Cell,4.960325186789431e-09
IT1 11,H2 turbine,1.765407235088749e-08
IT1 11,photocatalysis,0.03161995974483578
IT1 12,H2 Electrolysis,2.5235190059606967e-08
IT1 12,H2 Fuel Cell,4.891031975025528e-09
IT1 12,H2 turbine,1.7018426188421467e-08
IT1 12,photocatalysis,1.3662508642186522e-08
IT1 13,H2 Electrolysis,2.221022709685081e-08
IT1 13,H2 Fuel Cell,5.316876307536836e-09
IT1 13,H2 turbine,1.706029801905961e-08
IT1 13,photocatalysis,1.1048939295990512e-08
IT1 2,H2 Electrolysis,2.1802949245409758e-08
IT1 2,H2 Fuel Cell,5.230250444174915e-09
IT1 2,H2 turbine,1.7067967318559904e-08
IT1 2,photocatalysis,1.2227951923698662e-08
IT1 3,H2 Electrolysis,1.310585609928286e-06
IT1 3,H2 Fuel Cell,5.147030983605923e-09
IT1 3,H2 turbine,1.774897149751502e-08
IT1 3,photocatalysis,2.5623616223388874e-08
IT1 4,H2 Electrolysis,0.0017966080806634034
IT1 4,H2 Fuel Cell,5.091317170795977e-09
IT1 4,H2 turbine,1.772363248191134e-08
IT1 4,photocatalysis,3.204280923971256e-08
IT1 5,H2 Electrolysis,3.0460873735553465e-08
IT1 5,H2 Fuel Cell,4.974534746524156e-09
IT1 5,H2 turbine,1.703241384634595e-08
IT1 5,photocatalysis,8.663400266144771e-09
IT1 6,H2 Electrolysis,3.110563996930167e-08
IT1 6,H2 Fuel Cell,5.26781037521155e-09
IT1 6,H2 turbine,1.7050811925600234e-08
IT1 6,photocatalysis,1.0218860743633892e-08
IT1 7,H2 Electrolysis,0.023671569681471074
IT1 7,H2 Fuel Cell,5.026209065563458e-09
IT1 7,H2 turbine,1.7744754949476443e-08
IT1 7,photocatalysis,1.2719865362473607e-07
IT1 8,H2 Electrolysis,0.0017134798366378917
IT1 8,H2 Fuel Cell,5.1930971599425274e-09
IT1 8,H2 turbine,1.78536943080307e-08
IT1 8,photocatalysis,2.4454574342195785e-08
IT1 9,H2 Electrolysis,3.201570374438517e-08
IT1 9,H2 Fuel Cell,4.93141060042307e-09
IT1 9,H2 turbine,1.7036737885492886e-08
IT1 9,photocatalysis,1.0214442474350011e-08
IT3 0,H2 Electrolysis,0.0010836896960851983
IT3 0,H2 Fuel Cell,4.336278466521902e-09
IT3 0,H2 turbine,1.781271592171704e-08
IT3 0,photocatalysis,4.748721867444369e-08
LT6 0,H2 Electrolysis,0.006019586216758249
LT6 0,H2 Fuel Cell,4.911276562701755e-09
LT6 0,H2 turbine,1.9060835116587307e-08
LT6 0,photocatalysis,5.272230397852701e-09
LU1 0,H2 Electrolysis,2.133191207849254e-08
LU1 0,H2 Fuel Cell,5.2937075147809395e-09
LU1 0,H2 turbine,2.2531655133784853e-08
LU1 0,photocatalysis,5.938005031901447e-09
LV6 0,H2 Electrolysis,0.016037039224514472
LV6 0,H2 Fuel Cell,4.80736156432917e-09
LV6 0,H2 turbine,1.836506950161466e-08
LV6 0,photocatalysis,5.175157502021097e-09
ME1 0,H2 Electrolysis,4.6272830556204746e-08
ME1 0,H2 Fuel Cell,4.92574931627684e-09
ME1 0,H2 turbine,1.701001090043076e-08
ME1 0,photocatalysis,1.1785838357588625e-08
MK1 0,H2 Electrolysis,1.0903045838787106e-07
MK1 0,H2 Fuel Cell,4.8692142441920135e-09
MK1 0,H2 turbine,1.7016583793945484e-08
MK1 0,photocatalysis,2.0830973975496433e-08
NL1 0,H2 Electrolysis,0.10608551540688861
NL1 0,H2 Fuel Cell,5.296312181750776e-09
NL1 0,H2 turbine,2.674912302007513e-08
NL1 0,photocatalysis,5.74211970448501e-09
NL1 1,H2 Electrolysis,0.03156447377041749
NL1 1,H2 Fuel Cell,5.0716235495741225e-09
NL1 1,H2 turbine,2.2295975821808685e-08
NL1 1,photocatalysis,5.376360812578181e-09
NL1 2,H2 Electrolysis,0.02667572869734812
NL1 2,H2 Fuel Cell,5.321605460031401e-09
NL1 2,H2 turbine,2.5711725962737387e-08
NL1 2,photocatalysis,5.758118308681402e-09
NL1 3,H2 Electrolysis,2.9007171304961283e-08
NL1 3,H2 Fuel Cell,5.355086210925982e-09
NL1 3,H2 turbine,2.466053903117475e-08
NL1 3,photocatalysis,5.584676521966877e-09
NL1 4,H2 Electrolysis,0.14235617839487383
NL1 4,H2 Fuel Cell,5.14665531558462e-09
NL1 4,H2 turbine,2.337986573124491e-08
NL1 4,photocatalysis,5.472694346782157e-09
NO2 0,H2 Electrolysis,0.022801511679714635
NO2 0,H2 Fuel Cell,4.596780985812794e-09
NO2 0,H2 turbine,1.8611722128161196e-08
NO2 0,photocatalysis,4.85358994855747e-09
NO2 1,H2 Electrolysis,0.0014613115628937508
NO2 1,H2 Fuel Cell,4.33696378605297e-09
NO2 1,H2 turbine,1.699006577718937e-08
NO2 2,H2 Electrolysis,0.010053763629767292
NO2 2,H2 Fuel Cell,4.376277614342218e-09
NO2 2,H2 turbine,1.7948575439581685e-08
NO2 2,photocatalysis,3.6886657151071024e-09
NO2 3,H2 Electrolysis,0.030427802623155767
NO2 3,H2 Fuel Cell,4.548896196857147e-09
NO2 3,H2 turbine,1.866963125205675e-08
NO2 3,photocatalysis,4.1757073244120675e-09
NO2 4,H2 Electrolysis,8.903539442792657e-09
NO2 4,H2 Fuel Cell,4.187098470121391e-09
NO2 4,H2 turbine,1.6983035925786337e-08
NO2 4,photocatalysis,3.293214184193548e-09
NO2 5,H2 Electrolysis,0.025774305368859954
NO2 5,H2 Fuel Cell,4.320225438314754e-09
NO2 5,H2 turbine,1.6990558971073476e-08
NO2 5,photocatalysis,3.850021835835228e-09
PL1 0,H2 Electrolysis,5.045566379764523e-08
PL1 0,H2 Fuel Cell,5.508312691764132e-09
PL1 0,H2 turbine,2.2186766615994252e-08
PL1 0,photocatalysis,5.6227638559172945e-09
PL1 1,H2 Electrolysis,0.0028125585023903643
PL1 1,H2 Fuel Cell,5.42508544405404e-09
PL1 1,H2 turbine,2.1505686739199687e-08
PL1 1,photocatalysis,5.690750102942904e-09
PL1 2,H2 Electrolysis,0.009839049016900253
PL1 2,H2 Fuel Cell,5.49655998590492e-09
PL1 2,H2 turbine,2.1484162042442556e-08
PL1 2,photocatalysis,5.32947820826123e-09
PL1 3,H2 Electrolysis,5.64055693698807e-08
PL1 3,H2 Fuel Cell,5.521018606084655e-09
PL1 3,H2 turbine,2.1779568369605598e-08
PL1 3,photocatalysis,5.570604313739228e-09
PL1 4,H2 Electrolysis,0.0028516780344063873
