bus0,carrier,p_nom_opt
DE1 19,photocatalysis,4.48999516886104e-09
DE1 2,H2 Electrolysis,3.65038577707365e-08
DE1 2,H2 Fuel Cell,7.736681457966977e-09
DE1 2,H2 turbine,4.482825791842836e-08
DE1 2,photocatalysis,4.760003654810659e-09
DE1 20,H2 Electrolysis,3.932145149135785e-08
DE1 20,H2 Fuel Cell,7.334866191087483e-09
DE1 20,H2 turbine,4.4772923416007095e-08
DE1 20,photocatalysis,4.7055488628726254e-09
DE1 21,H2 Electrolysis,0.0165718752846003
DE1 21,H2 Fuel Cell,6.019232152829571e-09
DE1 21,H2 turbine,3.492612189024567e-08
DE1 21,photocatalysis,4.449016985093463e-09
DE1 22,H2 Electrolysis,3.7537399369403144e-08
DE1 22,H2 Fuel Cell,7.0204322627179456e-09
DE1 22,H2 turbine,3.656740987936678e-08
DE1 22,photocatalysis,5.185488232614556e-09
DE1 3,H2 Electrolysis,6.17375606701574e-08
DE1 3,H2 Fuel Cell,7.52405616245739e-09
DE1 3,H2 turbine,3.172297274085123e-08
DE1 3,photocatalysis,5.172975299368402e-09
DE1 4,H2 Electrolysis,6.035479655061586e-08
DE1 4,H2 Fuel Cell,8.792013601914728e-09
DE1 4,H2 turbine,6.144465525598348e-08
DE1 4,photocatalysis,4.805214764889022e-09
DE1 5,H2 Electrolysis,0.11083210418534735
DE1 5,H2 Fuel Cell,6.638148838333742e-09
DE1 5,H2 turbine,4.539074854018452e-08
DE1 5,photocatalysis,3.8521119350744734e-09
DE1 6,H2 Electrolysis,3.193931074555977e-08
DE1 6,H2 Fuel Cell,5.774981176329282e-09
DE1 6,H2 turbine,2.0423569243708528e-08
DE1 6,photocatalysis,5.586534810789965e-09
DE1 7,H2 Electrolysis,3.0320410424017744e-07
DE1 7,H2 Fuel Cell,8.210822385567443e-09
DE1 7,H2 turbine,4.117685412652766e-08
DE1 7,photocatalysis,4.661027725316448e-09
DE1 8,H2 Electrolysis,0.07365334831729028
DE1 8,H2 Fuel Cell,6.357611807669411e-09
DE1 8,H2 turbine,4.35816030860605e-08
DE1 8,photocatalysis,4.6255668658175326e-09
DE1 9,H2 Electrolysis,8.547598085402287e-08
DE1 9,H2 Fuel Cell,8.8450197740996e-09
DE1 9,H2 turbine,5.0671510644811026e-08
DE1 9,photocatalysis,4.78100394017434e-09
DK1 0,H2 Electrolysis,0.5956633274352251
DK1 0,H2 Fuel Cell,5.591052438966626e-09
DK1 0,H2 turbine,3.234811406379207e-08
DK1 0,photocatalysis,3.610615666879512e-09
DK2 0,H2 Electrolysis,0.11471618157670795
DK2 0,H2 Fuel Cell,5.8272250772014345e-09
DK2 0,H2 turbine,3.3970552719418e-08
DK2 0,photocatalysis,4.823602729421663e-09
EE6 0,H2 Electrolysis,0.024563512393611795
EE6 0,H2 Fuel Cell,5.280783621721772e-09
EE6 0,H2 turbine,1.9661456599261304e-08
EE6 0,photocatalysis,3.853577812764143e-09
ES1 0,H2 Electrolysis,0.1234133749377859
ES1 0,H2 Fuel Cell,4.730715898105617e-09
ES1 0,H2 turbine,1.8091296421790963e-08
ES1 0,photocatalysis,0.3280499515468674
ES1 1,H2 Electrolysis,2.6396544821545297e-08
ES1 1,H2 Fuel Cell,4.55533241205383e-09
ES1 1,H2 turbine,1.8089416698739578e-08
ES1 1,photocatalysis,2.325087009638853e-08
ES1 10,H2 Electrolysis,0.020010232269771742
ES1 10,H2 Fuel Cell,4.732115280582352e-09
ES1 10,H2 turbine,1.8087830265774347e-08
ES1 10,photocatalysis,1.7362227521710664e-08
ES1 2,H2 Electrolysis,0.0278746126931448
ES1 2,H2 Fuel Cell,4.783083222725093e-09
ES1 2,H2 turbine,1.8087422217095984e-08
ES1 2,photocatalysis,1.637081215136735e-08
ES1 3,H2 Electrolysis,0.008519950316641595
ES1 3,H2 Fuel Cell,4.773099864191451e-09
ES1 3,H2 turbine,1.8088433483365623e-08
ES1 3,photocatalysis,7.3836733693555245e-09
ES1 4,H2 Electrolysis,0.07754814368916199
ES1 4,H2 Fuel Cell,4.738574566014723e-09
ES1 4,H2 turbine,1.809079723815452e-08
ES1 4,photocatalysis,2.6745706183293093e-07
ES1 5,H2 Electrolysis,0.04354682296957195
ES1 5,H2 Fuel Cell,4.766445099051669e-09
ES1 5,H2 turbine,1.8087528531304048e-08
ES1 5,photocatalysis,2.359772194486033e-08
ES1 6,H2 Electrolysis,0.017999926547278364
ES1 6,H2 Fuel Cell,4.7645629005478885e-09
ES1 6,H2 turbine,1.8087663920587142e-08
ES1 6,photocatalysis,3.060065660045698e-08
ES1 7,H2 Electrolysis,0.08613306721719993
ES1 7,H2 Fuel Cell,4.719020837111375e-09
ES1 7,H2 turbine,1.8091560555282275e-08
ES1 7,photocatalysis,8.369804206782188e-09
ES1 8,H2 Electrolysis,0.04478751039130399
ES1 8,H2 Fuel Cell,4.73524608912938e-09
ES1 8,H2 turbine,1.8089568721113836e-08
ES1 8,photocatalysis,5.840285012311084e-07
ES1 9,H2 Electrolysis,0.009060947194025934
ES1 9,H2 Fuel Cell,4.7587527528470485e-09
ES1 9,H2 turbine,1.8087237004831097e-08
ES1 9,photocatalysis,1.0808176905988369e-08
ES4 0,H2 Electrolysis,0.0017874188177442268
ES4 0,H2 Fuel Cell,4.945691925100551e-09
ES4 0,H2 turbine,1.9094804503494122e-08
ES4 0,photocatalysis,1.9018511585251832e-08
FI2 0,H2 Electrolysis,0.011522603440242172
FI2 0,H2 Fuel Cell,4.784049340764055e-09
FI2 0,H2 turbine,1.8086969385041946e-08
FI2 0,photocatalysis,2.9203466131985665e-09
FI2 1,H2 Electrolysis,0.03668099957353326
FI2 1,H2 Fuel Cell,4.911909276316158e-09
FI2 1,H2 turbine,1.8086343026165954e-08
FI2 1,photocatalysis,3.9374847287910095e-09
FI2 2,H2 Electrolysis,0.024460962340019092
FI2 2,H2 Fuel Cell,4.911853736666459e-09
FI2 2,H2 turbine,1.808516159603856e-08
FI2 2,photocatalysis,3.7444907285579015e-09
FI2 3,H2 Electrolysis,0.054552975629249996
FI2 3,H2 Fuel Cell,4.85711404332513e-09
FI2 3,H2 turbine,1.808639280009963e-08
FI2 3,photocatalysis,3.826587234231334e-09
FR1 0,H2 Electrolysis,0.04755362850627202
FR1 0,H2 Fuel Cell,5.699079122124972e-09
FR1 0,H2 turbine,2.6648820741159985e-08
FR1 0,photocatalysis,4.810839382805364e-09
FR1 1,H2 Electrolysis,0.11880284752583943
FR1 1,H2 Fuel Cell,4.856106452060564e-09
FR1 1,H2 turbine,1.809148052463703e-08
FR1 1,photocatalysis,1.3967193470006658e-08
FR1 10,H2 Electrolysis,0.014230265475219725
FR1 10,H2 Fuel Cell,5.69324216762007e-09
FR1 10,H2 turbine,2.5916902721925825e-08
FR1 10,photocatalysis,5.005562540211919e-09
FR1 11,H2 Electrolysis,0.03357446560693292
FR1 11,H2 Fuel Cell,4.926380251462237e-09
FR1 11,H2 turbine,1.807843536438954e-08
FR1 11,photocatalysis,1.207942145827878e-08
FR1 12,H2 Electrolysis,0.0038973589820525956
FR1 12,H2 Fuel Cell,5.41993697244601e-09
FR1 12,H2 turbine,2.1373015597640934e-08
FR1 12,photocatalysis,5.444523105234131e-09
FR1 13,H2 Electrolysis,1.449477362017826e-07
FR1 13,H2 Fuel Cell,5.5506525375181585e-09
FR1 13,H2 turbine,1.9643331532130548e-08
FR1 13,photocatalysis,7.18943761252634e-09
FR1 14,H2 Electrolysis,0.03287060442044663
FR1 14,H2 Fuel Cell,5.0062153019084424e-09
FR1 14,H2 turbine,2.0051120545462292e-08
FR1 14,photocatalysis,5.220369494077821e-09
FR1 15,H2 Electrolysis,0.18904168311899627
FR1 15,H2 Fuel Cell,4.977024217980868e-09
FR1 15,H2 turbine,2.1144552543939103e-08
FR1 15,photocatalysis,5.474960269335939e-09
FR1 16,H2 Electrolysis,0.005593645111712448
FR1 16,H2 Fuel Cell,5.822251214118044e-09
FR1 16,H2 turbine,3.0966134490333646e-08
FR1 16,photocatalysis,5.091775398736088e-09
FR1 17,H2 Electrolysis,1.585719349199685e-07
FR1 17,H2 Fuel Cell,5.6190613832882e-09
FR1 17,H2 turbine,2.0326044983806716e-08
FR1 17,photocatalysis,5.997134220485786e-09
FR1 18,H2 Electrolysis,0.035205313775523744
FR1 18,H2 Fuel Cell,5.552957107313831e-09
FR1 18,H2 turbine,2.489308532262574e-08
FR1 18,photocatalysis,4.919894791414466e-09
FR1 19,H2 Electrolysis,0.07722662043311408
FR1 19,H2 Fuel Cell,4.7848376745563924e-09
FR1 19,H2 turbine,1.808820929516711e-08
FR1 19,photocatalysis,9.185736555923869e-09
FR1 2,H2 Electrolysis,0.0038430401971581976
FR1 2,H2 Fuel Cell,5.371950706129124e-09
FR1 2,H2 turbine,1.9811471658154376e-08
FR1 2,photocatalysis,6.251453641949094e-09
FR1 20,H2 Electrolysis,2.8402537118602084e-08
FR1 20,H2 Fuel Cell,6.317596093493228e-09
FR1 20,H2 turbine,2.55678152623215e-08
FR1 20,photocatalysis,5.5498028405562205e-09
FR1 21,H2 Electrolysis,3.6831120214824523e-07
FR1 21,H2 Fuel Cell,4.828291764349958e-09
FR1 21,H2 turbine,1.807918353517502e-08
FR1 21,photocatalysis,6.531426117157151e-09
FR1 3,H2 Electrolysis,0.013542207222424623
FR1 3,H2 Fuel Cell,5.024747542986636e-09
FR1 3,H2 turbine,2.137555867912092e-08
FR1 3,photocatalysis,6.906000902577516e-09
FR1 4,H2 Electrolysis,1.5540988260765747e-07
FR1 4,H2 Fuel Cell,5.0360416388838056e-09
FR1 4,H2 turbine,2.0079767809465352e-08
FR1 4,photocatalysis,6.139332757791212e-09
FR1 5,H2 Electrolysis,0.011044945752859251
FR1 5,H2 Fuel Cell,6.069204301367123e-09
FR1 5,H2 turbine,2.5714104781943526e-08
FR1 5,photocatalysis,4.986756893808305e-09
FR1 6,H2 Electrolysis,0.10722603422175571
FR1 6,H2 Fuel Cell,5.196686790364618e-09
FR1 6,H2 turbine,2.3346883454567967e-08
FR1 6,photocatalysis,3.5829462586466347e-09
FR1 7,H2 Electrolysis,0.11071556885865683
FR1 7,H2 Fuel Cell,5.685549025162546e-09
FR1 7,H2 turbine,3.2090016165542336e-08
FR1 7,photocatalysis,4.934469083982375e-09
FR1 8,H2 Electrolysis,0.0034417011947825843
FR1 8,H2 Fuel Cell,4.903322488771368e-09
FR1 8,H2 turbine,1.8326340505360206e-08
FR1 8,photocatalysis,6.978328603609008e-09
FR1 9,H2 Electrolysis,0.014181734874324278
FR1 9,H2 Fuel Cell,5.121985676639638e-09
FR1 9,H2 turbine,2.2024910152905003e-08
FR1 9,photocatalysis,5.445015237815718e-09
GB0 0,H2 Electrolysis,0.1371599106217513
GB0 0,H2 Fuel Cell,5.778050398969876e-09
GB0 0,H2 turbine,4.396404463259436e-08
GB0 0,photocatalysis,4.710278354848543e-09
GB0 1,H2 Electrolysis,0.03441025442858188
GB0 1,H2 Fuel Cell,5.202739243141435e-09
GB0 1,H2 turbine,2.3154071457152188e-08
GB0 1,photocatalysis,4.528836032048536e-09
GB0 10,H2 Electrolysis,0.08136560574213532
GB0 10,H2 Fuel Cell,5.9149355383702315e-09
GB0 10,H2 turbine,4.328905634363306e-08
GB0 10,photocatalysis,4.8751707470280464e-09
GB0 11,H2 Electrolysis,0.1280401357079156
GB0 11,H2 Fuel Cell,5.052392695416943e-09
GB0 11,H2 turbine,2.174989676909748e-08
GB0 11,photocatalysis,4.694548615877709e-09
GB0 12,H2 Electrolysis,0.125389769085982
GB0 12,H2 Fuel Cell,5.700727907249792e-09
GB0 12,H2 turbine,3.5046113680843655e-08
GB0 12,photocatalysis,4.104107842941464e-09
GB0 13,H2 Electrolysis,0.1001093122349743
GB0 13,H2 Fuel Cell,4.6398671451544954e-09
GB0 13,H2 turbine,1.9076544275717112e-08
GB0 13,photocatalysis,4.014131199396919e-09
GB0 14,H2 Electrolysis,0.007129751450976129
GB0 14,H2 Fuel Cell,5.849016540281556e-09
GB0 14,H2 turbine,3.754298643068634e-08
GB0 14,photocatalysis,4.46834276301872e-09
GB0 2,H2 Electrolysis,0.0414190923441745
GB0 2,H2 Fuel Cell,5.046331424687852e-09
GB0 2,H2 turbine,2.097595724301793e-08
GB0 2,photocatalysis,3.704124389685058e-09
GB0 3,H2 Electrolysis,0.05185597496234481
GB0 3,H2 Fuel Cell,5.581677110162496e-09
GB0 3,H2 turbine,2.9586493518023856e-08
GB0 3,photocatalysis,3.9716704295580525e-09
GB0 4,H2 Electrolysis,0.09972479687108309
GB0 4,H2 Fuel Cell,6.082540037798018e-09
GB0 4,H2 turbine,4.378917864450323e-08
GB0 4,photocatalysis,4.704535328131247e-09
GB0 5,H2 Electrolysis,0.06806190143276987
GB0 5,H2 Fuel Cell,5.806942403318707e-09
GB0 5,H2 turbine,3.7720004862112275e-08
GB0 5,photocatalysis,4.492845691752964e-09
GB0 6,H2 Electrolysis,0.17230752211299685
GB0 6,H2 Fuel Cell,4.864904390836508e-09
GB0 6,H2 turbine,1.986702224311794e-08
GB0 6,photocatalysis,5.1097517576948735e-09
GB0 7,H2 Electrolysis,0.07347498225961002
GB0 7,H2 Fuel Cell,5.504463715790073e-09
GB0 7,H2 turbine,2.9766615512532795e-08
GB0 7,photocatalysis,4.973680935212257e-09
GB0 8,H2 Electrolysis,0.17334948388144766
GB0 8,H2 Fuel Cell,4.79919906405863e-09
GB0 8,H2 turbine,1.868516379355641e-08
GB0 8,photocatalysis,4.028684586492803e-09
GB0 9,H2 Electrolysis,0.059069983284158446
GB0 9,H2 Fuel Cell,5.764580808761638e-09
GB0 9,H2 turbine,3.734577564526163e-08
GB0 9,photocatalysis,4.576848028965335e-09
GB5 0,H2 Electrolysis,0.06905004780687778
GB5 0,H2 Fuel Cell,4.7416070692705554e-09
GB5 0,H2 turbine,1.809905114457155e-08
GB5 0,photocatalysis,4.118359240193384e-09
GR1 0,H2 Electrolysis,0.0649882783488879
GR1 0,H2 Fuel Cell,4.837368148712884e-09
GR1 0,H2 turbine,1.9080346543528304e-08
GR1 0,photocatalysis,3.1358272237294324e-08
