bus0,carrier,p_nom_opt
DE1 19,H2 Fuel Cell,3.628203854792381e-09
DE1 19,H2 turbine,1.232018634355486e-08
DE1 19,photocatalysis,4.061983852717166e-09
DE1 2,H2 Electrolysis,1.5033644897849508e-08
DE1 2,H2 Fuel Cell,3.7078277379389615e-09
DE1 2,H2 turbine,1.2313765931752728e-08
DE1 2,photocatalysis,4.209498554969272e-09
DE1 20,H2 Electrolysis,1.484014772976032e-08
DE1 20,H2 Fuel Cell,3.595595559599243e-09
DE1 20,H2 turbine,1.231068604327539e-08
DE1 20,photocatalysis,4.124182713542947e-09
DE1 21,H2 Electrolysis,0.002778131974094543
DE1 21,H2 Fuel Cell,3.4473433410225493e-09
DE1 21,H2 turbine,1.2316392918774467e-08
DE1 21,photocatalysis,4.073444294671994e-09
DE1 22,H2 Electrolysis,1.360478565440308e-08
DE1 22,H2 Fuel Cell,3.5993873112678864e-09
DE1 22,H2 turbine,1.2309978073659524e-08
DE1 22,photocatalysis,4.47826663268064e-09
DE1 3,H2 Electrolysis,1.7310798001427565e-08
DE1 3,H2 Fuel Cell,3.6829796919531464e-09
DE1 3,H2 turbine,1.2317584238506807e-08
DE1 3,photocatalysis,4.642667932415162e-09
DE1 4,H2 Electrolysis,1.5526292776970703e-08
DE1 4,H2 Fuel Cell,3.743174475463475e-09
DE1 4,H2 turbine,1.2418755223969661e-08
DE1 4,photocatalysis,4.096304117462295e-09
DE1 5,H2 Electrolysis,0.026226057331379192
DE1 5,H2 Fuel Cell,3.503143608547622e-09
DE1 5,H2 turbine,1.2310579931010821e-08
DE1 5,photocatalysis,3.973303045085381e-09
DE1 6,H2 Electrolysis,1.8184089583745356e-08
DE1 6,H2 Fuel Cell,3.5269197430063848e-09
DE1 6,H2 turbine,1.2311005058463346e-08
DE1 6,photocatalysis,4.873245684712731e-09
DE1 7,H2 Electrolysis,2.0312768607218954e-08
DE1 7,H2 Fuel Cell,3.6927580568895614e-09
DE1 7,H2 turbine,1.23941786407469e-08
DE1 7,photocatalysis,4.15338648924301e-09
DE1 8,H2 Electrolysis,0.039318571678040024
DE1 8,H2 Fuel Cell,3.4885817555265807e-09
DE1 8,H2 turbine,1.2305823538376632e-08
DE1 8,photocatalysis,4.050899895739244e-09
DE1 9,H2 Electrolysis,2.0963231122015786e-08
DE1 9,H2 Fuel Cell,3.748816087744684e-09
DE1 9,H2 turbine,1.2390833900455876e-08
DE1 9,photocatalysis,4.1575440044382964e-09
DK1 0,H2 Electrolysis,0.30511507221369644
DK1 0,H2 Fuel Cell,3.3669595977096634e-09
DK1 0,H2 turbine,1.3104977484252078e-08
DK1 0,photocatalysis,3.7095305832199757e-09
DK2 0,H2 Electrolysis,0.08997525497452454
DK2 0,H2 Fuel Cell,3.42776167105285e-09
DK2 0,H2 turbine,1.3103745568342929e-08
DK2 0,photocatalysis,4.196803068034756e-09
EE6 0,H2 Electrolysis,0.016384671831807456
EE6 0,H2 Fuel Cell,3.55424373903361e-09
EE6 0,H2 turbine,1.3201511220910619e-08
EE6 0,photocatalysis,3.6070902181523634e-09
ES1 0,H2 Electrolysis,0.13677830751890918
ES1 0,H2 Fuel Cell,3.331621716949631e-09
ES1 0,H2 turbine,1.311284372192315e-08
ES1 0,photocatalysis,0.1860555612358505
ES1 1,H2 Electrolysis,1.9201554910830647e-08
ES1 1,H2 Fuel Cell,3.2241557949832427e-09
ES1 1,H2 turbine,1.2298719235623138e-08
ES1 1,photocatalysis,2.2984089276662425e-08
ES1 10,H2 Electrolysis,0.06864935022826742
ES1 10,H2 Fuel Cell,3.323190751015863e-09
ES1 10,H2 turbine,1.3095150854876058e-08
ES1 10,photocatalysis,1.7559387421341207e-08
ES1 2,H2 Electrolysis,0.05093346457790105
ES1 2,H2 Fuel Cell,3.3623500033748205e-09
ES1 2,H2 turbine,1.3094676065334806e-08
ES1 2,photocatalysis,1.6600083566249334e-08
ES1 3,H2 Electrolysis,0.012444141164169283
ES1 3,H2 Fuel Cell,3.372209340550633e-09
ES1 3,H2 turbine,1.2302628757447515e-08
ES1 3,photocatalysis,6.553714984351015e-09
ES1 4,H2 Electrolysis,0.11361310485965423
ES1 4,H2 Fuel Cell,3.3308296797367175e-09
ES1 4,H2 turbine,1.2319658712374838e-08
ES1 4,photocatalysis,0.009092913843052854
ES1 5,H2 Electrolysis,0.06357985318845434
ES1 5,H2 Fuel Cell,3.341150521953334e-09
ES1 5,H2 turbine,1.2301672381124473e-08
ES1 5,photocatalysis,2.2483664240340053e-08
ES1 6,H2 Electrolysis,0.0429631350365302
ES1 6,H2 Fuel Cell,3.328644290341112e-09
ES1 6,H2 turbine,1.3093585623861687e-08
ES1 6,photocatalysis,3.1799296749482824e-08
ES1 7,H2 Electrolysis,0.13168004006756648
ES1 7,H2 Fuel Cell,3.3164290434639852e-09
ES1 7,H2 turbine,1.2302724484852555e-08
