Bus,h2_generation_Electrolysis_MWh,h2_generation_Photocatalysis_MWh,h2_generation_SMR_MWh,h2_generation_SMR_CC_MWh,h2_generation_total_MWh,total_h2_demand_MWh
AL1 0,36.818743834137415,11.641146625646307,0.4432767795221844,0.560029169536161,49.463196408842066,20177.75362966445
AT1 0,7.818415182525715,1.071502020086755,0.4465557126671483,0.563686903680101,9.900159818959718,5510127.399278343
AT1 1,13.163313183790816,0.8964011524833975,0.4388946139945392,0.5508904113456968,15.04949936161445,544.3977137575678
AT1 2,8.49748783707516,0.9835852092659517,0.44358096366702116,0.5588998785574484,10.48355388856558,2120243.3938480555
BA1 0,24.466410757788683,2.511535773705126,0.4501222930534219,0.5706272079733207,27.998696032520552,270103.34148171556
BE1 0,5565223.982737712,0.7163285391408865,0.42608984302344954,0.5304348886082564,5565225.655590982,2510390.3176133153
BE1 1,6876064.198682532,0.6481029494773993,0.42726964506474036,0.5321953622813234,6876065.806250488,1173175.6993268318
BE1 2,148.68074564986716,0.7049980744457814,0.4268296828398186,0.5315231330122587,150.344096540165,16260030.672231693
BE1 3,173968.83758956828,0.692204102943919,0.42643110253917,0.5309067629192183,173970.48713153668,8016014.728789486
BG1 0,118.09918837771724,7.00372403696041,0.449450843419547,0.5701136795911002,126.12247693768829,2190171.981959168
CH1 0,11.580392385808011,1.0100876789108424,0.43494850405686225,0.5444561275511561,13.569884696326872,26189915.797459703
CH1 1,9.43180778821598,1.2034233457340386,0.43366803369627216,0.5424063654354822,11.611305533081772,401713.5480121884
CZ1 0,7.684830025054484,0.7150129520160349,0.44104825606210313,0.5545262915884199,9.395417524721042,320879.53374454257
CZ1 1,20.738314881660532,0.7172066587226301,0.4440935772053887,0.5599657744686131,22.459580892057165,3290346.415024552
CZ1 2,5.68731099874068,0.7217098806107678,0.4397739488277839,0.5523994007133762,7.401194228892608,970277.4301303482
DE1 0,7.2760691892005696,0.7538447135828612,0.43012948152705005,0.5367067977801192,8.9967501820906,1361682.2514307057
DE1 1,10.546802908546416,0.6213267362652386,0.43243335498201957,0.5404509558907273,12.141013955684404,410.77130348526646
DE1 10,7.683150545937252,0.638067209925221,0.43725131020432617,0.5482573349864948,9.306726401053295,740374.7994285153
DE1 11,9.204480419402364,0.5925900618951687,0.42867617139224945,0.5343565389151419,10.760103191604925,12183514.316892663
DE1 12,43863264.19085842,0.5699598848556732,0.42511553070286606,0.5289976437915496,43863265.71493149,42541837.50318781
DE1 13,7.337981976857581,0.828022243289143,0.43271097702818506,0.5408032638479143,9.139518461022822,151214.04871341962
DE1 14,5.763288622693542,0.8204589625947547,0.4305363790018638,0.5373124458012468,7.551596410091407,2571677.419732069
DE1 15,6.258058102334792,0.6382395368704104,0.4332469071148266,0.5416930162673819,7.871237562587411,6153968.9040036695
DE1 16,9.30021484683055,0.7283317861013986,0.4303682788167296,0.5370377884278327,10.99595270017651,3750274.004921904
DE1 17,16.079355552276454,0.9021720799817852,0.43798604562285726,0.5492951400745538,17.96880881795565,430131.5335189336
DE1 18,6.909933882451988,0.7170622338771668,0.43400714366794735,0.5427999071984118,8.603803167195514,10253.898798693926
DE1 19,12.266214021561979,0.6118966447592145,0.42867610706646175,0.5343480920059245,13.84113486539358,18992957.56029745
DE1 2,8.41264394866847,0.6426908299086767,0.4280735341568243,0.5334152774390888,10.01682359017306,51063148.065248825
DE1 20,8.420326385306275,0.6104070363170848,0.42842984556648084,0.5339269617566929,9.993090228946533,36230500.24324401
DE1 21,2157004.787159226,0.6319305494580845,0.42768961691110635,0.5330275299804843,2157006.3798069227,90130.86037989649
DE1 22,7.0540826010790525,0.7568387157321125,0.4316010483786868,0.5390923612791958,8.781614726469048,20853.114403318126
DE1 3,8.701429150541507,0.8323014393455107,0.433676771316434,0.5423372914974354,10.509744652700888,360430.2156041038
DE1 4,8.617740126115187,0.6308642523082402,0.43649453194858256,0.5471200825224298,10.23221899289444,1180333.2160646815
DE1 5,31594229.48261281,0.5801640209304336,0.4264921810662129,0.5312206696263368,31594231.020489685,2790642.6996680857
DE1 6,7.173864940459839,0.9311935628776312,0.43107960171781096,0.5382155847188201,9.074353689774101,426768.8327629543
DE1 7,12.305643377403783,0.6522844344601794,0.4321976574711629,0.5400015406002534,13.930127009935378,2080340.1519363748
DE1 8,23049452.43844289,0.5789573188371406,0.4261283618064864,0.5305856328266869,23049453.974114202,70220.80859616619
DE1 9,11.634273836780075,0.6613052365397383,0.43150988481979835,0.5389136300222956,13.266002588161907,17694805.5647205
DK1 0,141622861.43250743,0.5837015617519729,0.41558981459516875,0.5133118778125114,141622862.94511065,82069828.08821777
DK2 0,39252054.5670064,0.6856263676554551,0.4196959789017195,0.5199823752209494,39252056.19231112,17549033.098630995
EE6 0,6850891.804860044,0.49851645464166094,0.47371560766048915,0.58325036011175,6850893.360342467,3185505.3606715444
ES1 0,5019944.084481586,83783006.33408427,0.42202031900655346,0.5246407400843132,88802951.36522691,60500811.76742395
ES1 1,4.849715205461004,79478488.48208344,0.4208207064898132,0.5231242918347265,79478494.27574365,19344720.451131586
ES1 10,30.458045717140074,79359708.63908404,0.41989322233951637,0.5211967720347281,79359740.03821975,69044077.27047078
ES1 2,117.8594645702737,29736917.454217304,0.4221465319731217,0.5245916246257074,29737036.26042003,33679687.86800966
ES1 3,2622858.048657604,2.4551921907385363,0.4224947807239875,0.5250584526927545,2622861.451403028,11216416.254724396
ES1 4,31.892812824597954,125325527.38989726,0.42325260434841344,0.5266539510179122,125325560.23261662,172428353.9805657
