Bus,h2_generation_Electrolysis_MWh,h2_generation_Photocatalysis_MWh,h2_generation_SMR_MWh,h2_generation_SMR_CC_MWh,h2_generation_total_MWh,total_h2_demand_MWh
AL1 0,17.9266350711313,2.7110298164526796,0.8949076340025924,1.577860374338401,23.110432895924973,20067.1553673029
AT1 0,6.90783034066084,0.6883846262893905,0.8742189068777494,1.5120042132932037,9.982438087121182,5510078.864926019
AT1 1,20.116043417270816,0.5974363673830769,0.8347076521053785,1.4410128652275085,22.98920030198678,627.6155716653776
AT1 2,7.204250054727355,0.6421705578512441,0.8552949671857062,1.4800288234651293,10.181744403229436,2120168.184865261
BA1 0,13.036324908573455,1.2942034662913473,0.9139472071690901,1.64947449047726,16.89395007251115,270047.8486269736
BE1 0,5875271.930344619,0.4955930710479827,0.7926925391327522,1.325652120510136,5875274.54428235,2510330.722058079
BE1 1,5917560.916652194,0.45774477043631334,0.7980687273393781,1.3412059450973206,5917563.5136716375,7980872.2167279795
BE1 2,85.9159675625167,0.49173214627993245,0.7950411766561645,1.3324997561884087,88.53524064164121,15739644.83367053
BE1 3,705663.0902764467,0.481588317009893,0.7955908671337161,1.3338507677749587,705665.7013063986,3440960.5044439277
BG1 0,46.818369923598894,2.1446398625986607,0.9208081917310503,1.6600140120775893,51.54383199000619,2190054.1303323954
CH1 0,14.452773356640035,0.6612032845020643,0.8181688091758728,1.4046659466507543,17.336811396968727,23024496.669330593
CH1 1,10.146059615184619,0.7613227028361108,0.8134216823144487,1.3897600302596207,13.1105640305948,405407.6508922422
CZ1 0,6.325692205042075,0.4987628480509023,0.8521752419082154,1.4563459255346136,9.132976220535806,320223.0848903148
CZ1 1,7.294144545668667,0.5002008709983853,0.8657990478074974,1.4833749129487288,10.143519377423278,3290195.8605728024
CZ1 2,5.751488114361604,0.4877655173542839,0.8443332321008884,1.4443500012507096,8.527936865067486,970223.0032417967
DE1 0,7.468093701533371,0.5250597331047054,0.8067376603265528,1.3652110656518954,10.165102160616524,6897907.755402861
DE1 1,11.569665557135316,0.444132848050731,0.8132827103950246,1.3811349670261786,14.208216082607251,248.00178506106377
DE1 10,7.615105662588153,0.45232866968584906,0.8362811264190024,1.4271611840326894,10.330876642725695,740357.3188080819
DE1 11,9.581916245320507,0.42129594414862614,0.8040556100664786,1.357612152994665,12.164879952530278,11865426.099551693
DE1 12,43163077.46545489,0.4080089893504195,0.7898556823711127,1.318236018544206,43163079.98155558,41138970.52257134
DE1 13,8.129516231480919,0.5703312042726449,0.8130041786190768,1.3820314389971298,10.89488305336977,141016.81952815334
DE1 14,6.368766694473004,0.5675683809970993,0.8047865076526106,1.3611502696604587,9.102271852783172,7334146.4740953855
DE1 15,6.495952475652512,0.45322370812180945,0.8173864035163663,1.3943001125106513,9.160862699801338,1731523.6026168128
DE1 16,10.092393752763215,0.510483426692655,0.8027632022494526,1.3559569819984938,12.761597363703817,6305255.542001316
DE1 17,15.710156198392522,0.6100862461665282,0.8330154360325956,1.4339260157488454,18.58718389634049,430092.2639097621
DE1 18,7.946904173704684,0.5039164827965918,0.8219882335157778,1.4065883081533241,10.67939719817038,10151.878650549132
DE1 19,12.121551611632132,0.43166950520947317,0.8035272023558783,1.355202795543227,14.71195111474071,19201564.115485057
DE1 2,7.9070853647859405,0.45141460385484966,0.8038708968394694,1.3556743002189349,10.518045165699196,62964788.47111719
DE1 20,8.389261352326251,0.4317330564898515,0.8037894280227671,1.3575009123779265,10.982284749216797,36768463.33594488
DE1 21,2610581.7910680133,0.4445530466148848,0.7900567104294217,1.3293128632091564,2610584.3549906337,90098.958941297
DE1 22,7.6539400755237885,0.5289593705818686,0.8110365857176691,1.3766801611381307,10.370616192961457,20323.353733624655
DE1 3,9.447507923133758,0.5712413583475761,0.8182779275290817,1.396180791193561,12.233208000203977,360332.29139874
DE1 4,8.328653489518441,0.44781667116823903,0.8327279711307818,1.4156511488303813,11.024849280647842,1180226.0331022423
DE1 5,21842777.436864406,0.41374936403108753,0.7987128382641138,1.3425418378520075,21842779.991868444,2790426.032862188
DE1 6,6.780878181821142,0.629700095017937,0.8055901709423743,1.3649513670769053,9.581119814858358,4986783.721357428
DE1 7,12.162859690198454,0.45871225738362487,0.8139996896659195,1.3855177266964716,14.821089363944472,2080398.9310826208
DE1 8,19824529.88837716,0.41374279704132905,0.7969279078172391,1.337837223279612,19824532.436885085,70133.82525767348
DE1 9,11.035377650352514,0.4621732051088012,0.8030822843941936,1.3634394474580653,13.664072587313573,18272190.496241085
DK1 0,151295936.20357713,0.4165100977256413,0.7484636427522529,1.2399471233452921,151295938.60849798,103894907.44677164
DK2 0,41184408.55858484,0.47609891456357667,0.7606862519160186,1.2662790215741218,41184411.061649024,16133909.765316725
EE6 0,6257876.167838359,0.3551431677516239,0.8384942630680398,1.4189179098072,6257878.7803937,959030.1879063563
ES1 0,11704452.023606211,83783006.26708108,0.7590299835655777,1.2443874568027473,95487460.29410474,65067782.59595429
ES1 1,5.849135473889051,614404.491373749,0.7555488683169688,1.235144354311093,614412.3312024454,40062.91622194693
ES1 10,2874696.5266886894,8890042.691095073,0.7600698741346323,1.2459051249563282,11764741.223758763,8165062.448941066
ES1 2,6141874.756335063,34.0036375789702,0.7658344679339876,1.2611156835781359,6141910.786922793,6209782.195371785
ES1 3,3924874.8649472315,1.2364708107804827,0.7636051881915645,1.251395431002531,3924878.116418661,13020307.067827126
ES1 4,59.75291364831588,125346980.44311422,0.7634308772423511,1.2553583795080607,125347042.21481714,180241803.86466593
ES1 5,812.314802676539,156433899.38904572,0.7596997888894792,1.2472672266851896,156434713.7108154,131228530.78302395
ES1 6,179.01930553529752,49949154.567297645,0.7601331896502543,1.2482501700379303,49949335.59498654,52566570.6126186
ES1 7,26970198.581006605,1.5994234660544073,0.725872168589016,1.196307265937421,26970202.102609504,17547912.313812073
ES1 8,45.96078330092535,74664816.90958115,0.7635700372725995,1.2524416699035503,74664864.88637617,108030135.83439837
ES1 9,8098172.898029518,3.0637070976855734,0.7571558277860776,1.2368922910446216,8098177.955784735,2422705.39463703
ES4 0,1512.9858054180736,557.610844994146,0.7561075094952321,1.2406336674148293,2072.59339158913,2178.7759186024596
FI2 0,4673011.687921656,0.1330335725695773,0.7921762593061652,1.3182205973124417,4673013.931352086,4673039.542720637
FI2 1,14661605.984000918,0.30650171759313394,0.8259857826898724,1.399775005306177,14661608.516263423,16317400.587125093
FI2 2,6615059.555399015,0.2747176351598042,0.8405563740796022,1.4270874903298048,6615062.097760514,6606414.6694915565
FI2 3,11979764.081578163,0.2924030180035498,0.8146386760054165,1.376316650109618,11979766.564936507,12638457.50188398
FR1 0,5738907.196001746,0.6056986759944192,0.789697318742677,1.3182438890716033,5738909.909641629,25151729.953043204
FR1 1,35322776.18247527,5.563075417295526,0.789293225352168,1.325430035978437,35322783.86027394,4690319.619838332
FR1 10,4890892.49104519,0.5422850173054834,0.7948421291487515,1.3321292947123635,4890895.160301632,850164.0314452105
FR1 11,10264331.755580302,3.76941335051254,0.7973358732033939,1.343287005380681,10264337.66561653,755467.5439140548
FR1 12,120.43912689341494,0.7529767835477168,0.7916618591006576,1.3251830128524444,123.30894854891577,150315.35907826904
FR1 13,16.59144619464167,1.096662315964374,0.7983507980320378,1.3473094529955383,19.833768761633618,7056417.450012728
FR1 14,8389942.049385091,0.7426624280962261,0.7845615101693885,1.305829923000682,8389944.882438952,272.78317321102656
FR1 15,51085417.684163935,0.6731865816722253,0.7582377834948042,1.2443907073150746,51085420.35997901,38355841.63705385
FR1 16,3645521.0444790823,0.5315140715286478,0.791864886733077,1.3232469594756164,3645523.691105,172156.78296996385
FR1 17,11.607320412226498,0.8367204979875578,0.7966551610689703,1.3403485695186084,14.581044640801636,910904.1613033311
FR1 18,12253187.443957899,0.6331553213662453,0.7928680452753276,1.3278052641552547,12253190.19778653,170151.35700455526
FR1 19,21916524.04497792,1.815197111799291,0.7749900723186579,1.2821373037554125,21916527.917302404,13023245.797741232
FR1 2,22.199665643615933,0.821542143587724,0.802294463862353,1.3588180813644186,25.18232033243043,26161270.419750225
FR1 20,6.854208529555995,0.6299880377248838,0.8030075259744311,1.3569463484473792,9.644150441702688,811673.556002756
FR1 21,261.101082908352,0.9478463873543166,0.7796353033847843,1.2958592139330956,264.12442381302424,290248.9659234327
FR1 3,3425949.5105548133,1.0524803453985616,0.7805290169148986,1.2974731894508336,3425952.6410373654,2762394.603116062
FR1 4,112.5140130663573,0.8437282812040823,0.7847913450411612,1.3087752019918055,115.45130789459434,240911.00327422557
FR1 5,148668.26634688413,0.5693796730553307,0.7991612471397561,1.3458581741115734,148670.98074597845,2120324.0632310035
FR1 6,30683025.1718359,0.3707680812784837,0.7824118159584481,1.2977533706449527,30683027.62276917,1170272.6342427833
FR1 7,20577998.514781512,0.5123043121213767,0.7883290333922448,1.3133243941240318,20578001.128739256,610238.690688513
FR1 8,1620415.6149192795,1.2580922281669613,0.7774025587127193,1.2887482802196784,1620418.9391623463,8839764.243119495
FR1 9,936179.8473204889,0.7923562591207277,0.7804156146423988,1.2930928727374906,936182.7131852353,8104226.307039717
