Bus,h2_generation_Electrolysis_MWh,h2_generation_Photocatalysis_MWh,h2_generation_SMR_MWh,h2_generation_SMR_CC_MWh,h2_generation_total_MWh,total_h2_demand_MWh
AL1 0,24615.324204157274,1.2171284134095384,0.42804886416675403,0.5060871810817916,24617.475468615932,20262.11156842174
AT1 0,15.880107327267275,0.4636098547364516,0.4217642900317743,0.49603148059438745,17.261512952629886,5510224.111207648
AT1 1,80.82704786958215,0.4663679388278133,0.41615946416234606,0.4877283718127629,82.19730364438507,318663.04556161753
AT1 2,17.472097456942947,0.4549466863006273,0.4203839156339799,0.4940114577318355,18.84143951660939,2120593.972285179
BA1 0,37.90588975262712,0.7638930589560395,0.42516478472919184,0.5014903932897065,39.59643798960206,270218.04083735606
BE1 0,7643856.138260655,0.40557734860899175,0.40537868247602304,0.47256946495189855,7643857.421786151,2510557.2462768257
BE1 1,13530566.864873134,0.37973415314323,0.4064870889461173,0.4740931452353695,13530568.12518752,4015100.038563995
BE1 2,114.55027468750497,0.4033939183911049,0.4061599511755092,0.47363229433837706,115.83346085140995,31564362.90156913
BE1 3,2245124.285939918,0.3947183807026131,0.40575106903503494,0.4730753863592835,2245125.5594847538,17793057.324080028
BG1 0,2854821.6237286227,1.0667810535637248,0.43236831963145234,0.512339068474012,2854823.6352170645,2190261.6353811612
CH1 0,29.21292035163764,0.4595937861768045,0.41287218773503026,0.48294917856097463,30.568335504110447,35878469.90149328
CH1 1,19.611963146293895,0.5744829463101282,0.4118643538766066,0.4815425966795369,21.079853043160163,7127841.454670712
CZ1 0,16.79359222827571,0.36694384706471067,0.415483875742724,0.4869169941601203,18.062936945243262,2828538.66099159
CZ1 1,3199015.9676825493,0.4049169659756028,0.4167954745170332,0.4889157700765069,3199017.2783107595,5711830.964310575
CZ1 2,11.974622161230853,0.2905322833271347,0.4143022827230471,0.48513176850166284,13.164588495782699,971347.00552412
DE1 0,13.542063552636927,0.4274981919381785,0.4091745778080009,0.47775126707361537,14.856487589456723,4525937.734760701
DE1 1,54.43364935524719,0.371263181080557,0.41000318630023236,0.4789095804994428,55.69382530312742,691.4486949155244
DE1 10,17.598195229475166,0.375899029525081,0.41264849728119346,0.48272816652533407,18.869470922806773,2500941.019723876
DE1 11,18.000677245676542,0.3532146627340424,0.4076951282037022,0.4756685111307136,19.237255547745,22496649.76854281
DE1 12,52119524.71244031,0.2592558137104177,0.4023577935825057,0.46821156977536127,52119525.84226549,58302866.74513358
DE1 13,15.886823791989624,0.4419545730528087,0.41203176133815866,0.4818251925116485,17.22263531889224,140915.45394055906
