Bus,h2_generation_Electrolysis_MWh,h2_generation_Photocatalysis_MWh,h2_generation_SMR_MWh,h2_generation_SMR_CC_MWh,h2_generation_total_MWh,total_h2_demand_MWh
AL1 0,27.36763108656417,1.1865567629008564,1.523736285307013,2.3717415926454968,32.44966572741754,20125.738820013587
AT1 0,7.351247244386577,0.45821684138499175,3.1212646536582094,3.807800502901202,14.73852924233098,5510073.721722924
AT1 1,21.36023950759786,0.43181233815223596,2.2332173137988947,2.84496691185332,26.870236071402314,751.0201936644107
AT1 2,8.021823676886882,0.44545657419488227,2.398036892558787,3.1414481672403367,14.006765310880887,2120172.780900687
BA1 0,8.661489625790756,0.7249912343369174,1.868056898418772,2.794146376069137,14.04868413461558,270084.12711203884
BE1 0,5864763.439564132,0.37346224322922694,2.125494035915387,2.5543841721310363,5864768.492904583,2510261.7882901137
BE1 1,4496779.501796601,0.35082718393038226,2.2538141281893016,2.636385301634486,4496784.742823215,12403040.596008422
BE1 2,39.99363169345426,0.3710849468596947,2.2315768544792416,2.6192774980509084,45.21557099284411,12103841.07307011
BE1 3,109.61535503353625,0.3653372951864391,2.2732610004324467,2.638052086035023,114.89200541519014,3440681.238344838
BG1 0,409256.7747006648,1.0957433618175525,1.660872649456395,2.688607417216083,409262.2199240933,2190089.7524960004
CH1 0,24.04626735182046,0.4555460169286905,1.8801043473449688,2.5226011769446846,28.904518893038805,48148772.146225154
CH1 1,11.353959726730036,0.5182763487249558,1.7395315170224255,2.366582856521368,15.978350448998786,35605021.66631572
CZ1 0,6.306069210397816,0.3601122397402331,4.391343058681546,4.173452379360291,15.230976888179885,320129.83756433474
CZ1 1,8.889489906644787,0.3623941277227135,3.977526879511358,4.083385463437742,17.3127963773166,3290122.019121485
CZ1 2,5.047957694738161,0.35492192713522663,3.5444137494030548,3.6362655678596028,12.583558939136044,970179.2605097883
DE1 0,6.170934593321196,0.38513514895386314,2.6563431938990956,2.9214329855607177,12.13384592173487,960343.0883644487
DE1 1,10.304576410869743,0.332167531793681,2.9900973681287013,3.063936989233274,16.6907783000254,193.35692446597005
DE1 10,6.955138887740122,0.3328573173159286,3.3744836039840083,3.464637286723657,14.127117095763715,740227.3482303768
DE1 11,8.840861584745394,0.3191738511482549,3.033843723091035,3.0294356839199157,15.2233148429046,7225328.226532366
DE1 12,45086737.4980865,0.3155459994715618,2.62157539857085,2.6791583609777665,45086743.114366256,37799155.59129953
DE1 13,7.6347562487938205,0.41234789332109356,2.2681131572984645,2.777374777465814,13.092592076879194,140318.91153653938
DE1 14,5.966310286456308,0.4083242078253969,2.278142916749003,2.729532182277196,11.382309593307905,6655247.3166543795
DE1 15,6.289649747794055,0.33344400252243095,3.0258414323253864,3.140590283147213,12.789525465789087,321544.0050373603
DE1 16,7.326957794112422,0.38276807130891277,2.1948533387147204,2.6539376309459017,12.558516835081956,11609328.71646018
DE1 17,12.340035272396552,0.4359773323290207,2.532316191476897,3.153497890335408,18.461826686537876,430089.6720892272
DE1 18,7.113633675518489,0.3670033574158842,2.634072019137654,2.9824619794100093,13.097171031482036,10184.579790041827
DE1 19,10.239140933561844,0.3257530664568597,2.945583954297803,2.9980469506734075,16.508524904989915,29739256.48853317
DE1 2,7.086389107410346,0.34158521436031775,2.641801896322785,2.869317989477764,12.939094207571213,30497476.543801382
DE1 20,7.058830008500043,0.3271099504499091,2.666571411305369,2.8740523298170295,12.92656370007235,39224216.00972504
DE1 21,1232987.03187878,0.3371383116384409,2.7226289798123995,2.7616377548210793,1232992.8532838263,90102.4926928072
DE1 22,6.883344841274164,0.3825247920329595,2.838521159838031,3.052643710441936,13.15703450358709,20239.8249955836
DE1 3,8.53776957317282,0.4121751400233125,2.4157467268120545,2.901751324154561,14.267442764162748,360231.5712223084
DE1 4,7.288687370073678,0.3285106154043228,2.9464687790100275,3.148951776525666,13.712618541013693,1180223.5613225475
DE1 5,12265805.576333301,0.3177307433743942,3.0270621217052156,2.99329352751615,12265811.914419694,2790448.68050362
DE1 6,8.737812262182533,0.44688326362365477,1.8677811424662996,2.4632681204229527,13.51574478869544,12758703.73719979
DE1 7,10.000318652343543,0.3406797473218205,3.3098675867441245,3.2321897753463813,16.88305576175587,2080288.6683382199
DE1 8,18945990.935276575,0.3188378522080247,2.656434265960887,2.8286076552611257,18945996.73915635,70188.23152209999
DE1 9,9.605012680767366,0.34279562055200924,2.94622307052745,2.9929188274776273,15.886950199324453,23223884.710108127
DK1 0,139328398.79440868,0.32246460369214086,2.146158650799161,2.227324029925259,139328403.490356,56484426.99287323
DK2 0,42376282.21209095,0.3591614696950224,2.327335052332357,2.370052946836907,42376287.268640414,11098461.146888092
EE6 0,7560946.714399517,0.27512343054968136,1.443886921033319,2.0641477535732164,7560950.497557621,5688783.859432723
ES1 0,72359872.49547453,15878465.393374627,0.9181062738984286,1.38892415127413,88238340.19587958,86991555.54870161
ES1 1,8.98370615087574,3.4204839281424415,0.9312241047268266,1.426092080718083,14.761506264463092,40048.11267865999
ES1 10,38564540.78598256,2.530160550052613,1.01930583588149,1.5280901390796409,38564545.863539085,5026439.783051686
ES1 2,27112381.168706745,2.371097938571948,1.086527016274193,1.617633423697277,27112386.243965123,34084632.75194279
ES1 3,7228749.0532176085,0.7491455588321201,1.069134216460922,1.5930495285237014,7228752.464546912,28245823.481347814
ES1 4,72222862.0329024,110.4223014336342,0.8705230317759468,1.3390132219434028,72222974.66474009,81735076.6956732
ES1 5,36291727.06443464,3.3356697957064627,0.9502000474730388,1.4448054991119634,36291732.79510998,36901519.63103248
ES1 6,27442603.068564013,4.9383711376810435,0.9488142628821159,1.4384564110266387,27442610.394205824,24636578.7534474
ES1 7,67786481.43670775,0.9174403296167387,0.9070056217420059,1.390411473365066,67786484.65156516,55939786.96984036
ES1 8,32549373.96341513,14009148.324199961,0.8473527091573998,1.3096665962419864,46558524.44463439,48126299.14349635
ES1 9,4873547.675861304,1.302439332454413,0.9920163727099518,1.497160072996553,4873551.467477081,14272772.400152475
ES4 0,1959484.0716204182,3.0548323090502416,0.9348302862778946,1.4340257540005876,1959489.4953087675,2896711.0829110625
FI2 0,6835816.009505656,0.10980645174000801,1.0527699274267093,1.6154670162247309,6835818.787549051,6957527.88138147
FI2 1,23795512.73633924,0.24159190944289544,1.203002237124348,1.8479043589648003,23795516.028837744,39628191.96841429
FI2 2,10930824.435504954,0.2181233833088274,1.216122445617219,1.8870295767185483,10930827.75678036,11153465.213474985
FI2 3,29597861.839730762,0.2311004465739394,1.1663187452479145,1.7438055371028447,29597864.980955493,19368561.660331216
FR1 0,12119289.381796004,0.434478362772612,1.6485025448326902,2.2005469147507237,12119293.665323827,32320827.391288985
FR1 1,55443282.64347757,1.8338876190753957,1.2983558720256503,1.873286286294213,55443287.64900734,4690199.0286802035
FR1 10,5770345.722096309,0.40833564388178034,1.834276370513928,2.362000174720403,5770350.326708498,850221.1811974968
FR1 11,19749950.636296704,1.5423340826401815,1.3533114628189862,1.9587010956189257,19749955.49064335,130333.82600349451
FR1 12,37.83213616490667,0.5109396383267888,1.4795577750192321,2.0562380851405497,41.87887166339324,4432253.116042475
FR1 13,13.8864975204493,0.6915873823365017,1.457163754803291,2.061154878890853,18.096403536479947,28019622.430857334
FR1 14,14684031.455376634,0.5050751552272977,1.3692841679461605,1.9308828641207514,14684035.26061882,419.29764999920206
FR1 15,67230971.75143024,0.49855900443497836,1.287265559215089,1.794007801222806,67230975.3312626,51081973.96345338
FR1 16,2544643.0447826097,0.3973969086207021,1.8029068519791087,2.3315786773420464,2544647.5766650476,4730449.496118414
FR1 17,14.502167773844214,0.5645809951537122,1.5171413911045506,2.119345784773941,18.70323594487642,913852.3946518512
FR1 18,15020365.268094476,0.4489186628494029,1.7273122349919325,2.268765856242426,15020369.71309123,170186.10517262353
FR1 19,39793900.048179254,1.0432487871141718,1.2136700637008062,1.7631961303890402,39793904.068294235,20238.06933022385
FR1 2,27.379914743980265,0.5492836539764627,1.5245373397215274,2.1476345973185134,31.60137033499677,32637417.81632272
FR1 20,7.523436613197868,0.4488116544132475,1.8574161157723712,2.4322109989777787,12.261875382361264,2809324.9324866254
FR1 21,17.939878110180846,0.6203361153935939,1.127384005507043,1.6637433098772585,21.351341540958742,17317829.910462588
FR1 3,5978657.249290918,0.71038588668505,1.2282511630735269,1.7680775748668647,5978660.956005543,6342519.533544473
FR1 4,8214.282308538703,0.5842849986215481,1.3527363098654384,1.9115149755535699,8218.130844822745,684500.6371763145
FR1 5,119.27904582779658,0.4180799588451238,1.8526800370089929,2.4107611350200813,123.96056695867078,2120519.9748024778
