Bus,h2_generation_Electrolysis_MWh,h2_generation_Photocatalysis_MWh,h2_generation_SMR_MWh,h2_generation_SMR_CC_MWh,h2_generation_total_MWh,total_h2_demand_MWh
AL1 0,22.617475926188117,4.813036370427519,0.9846738715979785,1.7293966077881024,30.144582776001716,20065.170450657908
AT1 0,7.919896988613064,0.8701343965460355,0.9538969733140643,1.6285332579745782,11.372461616447742,5510074.352699012
AT1 1,25.788718581784945,0.730078514018436,0.9119989350889317,1.5506415815062267,28.98143761239854,506.7427198777811
AT1 2,8.283577513434931,0.8008728547726601,0.9353055166009543,1.5939750458648287,11.613730930673373,2120154.8954640646
BA1 0,24.691799537209143,1.83447092064895,1.0098527542477371,1.8018974164858825,29.338020628591714,270041.65332495497
BE1 0,7088253.640045516,0.6019674928353106,0.8615558400585621,1.416695205340941,7088256.520264055,2510373.979666635
BE1 1,8764059.192831092,0.554585867799354,0.8672297732704064,1.4334779768886154,8764062.04812471,11599010.375752008
BE1 2,79.90371522903514,0.5977069231666167,0.8643571610003262,1.4246604288990783,82.79043974210116,19464321.960165977
BE1 3,2039688.3509082352,0.5820311351916609,0.8636284921742857,1.4238057293958997,2039691.220373592,7470589.389852916
BG1 0,123.87602276059896,3.4135995351906407,1.015247145499935,1.8195555647674242,130.12442500605695,2190055.2073773267
CH1 0,15.048637824842121,0.8284478433755343,0.8945784741506241,1.5128309417125463,18.284495084080827,29397023.17709594
CH1 1,10.635093232662744,0.9695770523069017,0.889168143591726,1.496356420867007,13.990194849428379,4828044.90778878
CZ1 0,7.048620918144346,0.610139568278153,0.926855897270638,1.555494870863026,10.141111254556161,320469.8662481331
CZ1 1,8.748351023675909,0.6068211130600677,0.9454025984580092,1.6015809189157235,11.90215565410971,3290283.490317275
CZ1 2,6.212199824922733,0.6131481335803755,0.9102518859505424,1.53251052481663,9.26811036927028,972877.4244541423
DE1 0,8.279176709590255,0.6437583080858997,0.8806376889025649,1.4696057180154094,11.273178424594128,7046684.697506192
DE1 1,12.974586040111475,0.5344694949833126,0.884850374926947,1.4815899200087788,15.875495830030513,248.49231015239596
DE1 10,8.569634202806931,0.5433683379412957,0.8946083143563548,1.5067679485604442,11.514378803665025,1891066.781432375
DE1 11,10.791651443816427,0.5052026648758081,0.869942650993634,1.4543909225751268,13.621187682260997,13899455.603611609
DE1 12,46468110.12575322,0.49203818970138835,0.842661858917262,1.3992573539317332,46468112.85971062,46278067.20384615
DE1 13,8.92283350436658,0.7061677853540604,0.887709719339948,1.4878997311426811,12.004610740203269,140749.12717847264
DE1 14,6.857360388720023,0.7028669473444558,0.8795651829011334,1.467584326877263,9.907376845842876,7408744.034171795
DE1 15,7.362561437803961,0.5459837086210202,0.8886787161540946,1.4942880104420966,10.291511873021172,4610622.412781145
DE1 16,10.278245175053598,0.6253647820469428,0.8768210950957929,1.459839834304559,13.240270886500891,5779280.225621551
DE1 17,22.598964914913434,0.7557949109419221,0.911142563648138,1.54353587669171,25.809438266195205,430086.6767579674
DE1 18,8.944778310893202,0.6133085714695503,0.8977362094387742,1.5142891315781624,11.97011222337969,10126.47678465976
DE1 19,12.722672492948542,0.5214525678131361,0.8690587172214572,1.45145214140229,15.564635919385426,26817150.20725296
DE1 2,8.472107689168553,0.545003451800412,0.8705398256854732,1.452121609109601,11.339772575764037,74272355.5995061
DE1 20,9.194951053306397,0.5184950516494199,0.8703081003694236,1.4548764841975,12.038630689522742,39048239.33019164
DE1 21,3649978.089105557,0.5399038252390729,0.8551208928687244,1.429561480620067,3649980.9136917554,90099.57704973976
DE1 22,8.384886980041863,0.6483540025501182,0.8845762792822309,1.4806222895885008,11.398439551462712,20351.398551908416
DE1 3,10.965238552583811,0.7057097316618753,0.8937777790772943,1.5027851565965733,14.067511219919552,360265.14903243183
DE1 4,8.891872559663593,0.5378485485579843,0.8918128652150008,1.4991766635969033,11.820710637033484,1180622.2715155436
DE1 5,33910755.788524486,0.4996876821880436,0.8622676538967331,1.4335161136950405,33910758.58399593,2790375.5652388064
DE1 6,7.348455226847435,0.7769668069056213,0.8803902135540124,1.470391396519703,10.476203643826771,4231251.550280095
DE1 7,13.24429394568083,0.555886727288984,0.8828125434291836,1.490958694235097,16.173951910634095,2080465.2394611123
DE1 8,24452918.657853507,0.49829708833326686,0.8619830108566912,1.432029393059643,24452921.450163,70116.38030837216
DE1 9,12.091698615377963,0.5578116840464258,0.8701637620445217,1.4675086311846202,14.98718269265353,22395884.009431046
DK1 0,182883979.25160804,0.5017310252628472,0.7972042508268843,1.310901741339384,182883981.86144507,117315565.12458286
DK2 0,40921721.23021259,0.5771444961909397,0.8165231103160205,1.357708113985809,40921723.98158831,19560290.163545497
EE6 0,6629505.720982825,0.4227578791067826,0.9316687626771902,1.5447582292541058,6629508.620167697,1131735.9082294872
ES1 0,26978242.561977834,25134901.661162075,0.7591405110866373,1.2401505437246225,52113146.22243097,41376739.746583536
ES1 1,6.0522802625450325,23921983.571257118,0.7577188701232578,1.2381623037677854,23921991.619418554,40438.952776812905
ES1 10,1932234.6920601258,23807912.23433283,0.7900131445956919,1.2842073866914228,25740149.000613485,18176154.839185927
